"text","text_en","cmp_code","eu_code"
"MENSAJE SOCIALCRISTIANO","CHRISTIAN-SOCIAL MESSAGE","H",NA
"Presento a consideración de los costarricenses el Programa de Gobierno del Partido Unidad Social Cristiana, que contiene los principios ideológicos que lo sustentan,","I present for the consideration of Costa Ricans the Government Program of the Social Christian Unity Party, which contains the ideological principles that sustain it,","305.1",NA
"señalan los problemas actuales de la Costa Rica en crisis, después de ocho años de gobiernos sin rumbo fijo,","points out the current problems of Costa Rica in crisis, after eight years of governments without a fixed course,","305.1",NA
"propone las soluciones que ofrecemos al país desde la perspectiva socialcristiana","proposes the solutions that we offer to the country from the Social Christian perspective","305.1",NA
"y hace un llamado a la conciencia de nuestros ciudadanos para que juntos recuperemos los valores éticos que nos legaron nuestros antepasados.","and makes a call to the conscience of our citizens so that together we recover the ethical values that our ancestors bequeathed to us.","603",NA
"De la dignidad inherente a toda persona humana se derivan derechos que calificamos como irrenunciables e inalienables, cuyo respeto y realización son condiciones indispensables para el desarrollo pleno del ser humano.","From the inherent dignity of every human person derive rights that we qualify as unrenounceable and inalienable, whose respect and realization are indispensable conditions for the full development of the human being.","201.2",NA
"De esos derechos se derivan a su vez libertades públicas que no son simples enunciados permisivos, derechos todos que las convenciones y declaraciones de carácter internacional reconocen y confirman en su mayoría, aunque no son creados por ellas sino reconocidos, por ser consustanciales al hombre mismo.","From these rights derive in turn public freedoms that are not mere permissive statements, all rights that international conventions and declarations recognize and confirm for the most part, although they are not created by them but recognized as inherent to man himself.","201.1",NA
"Así, el derecho a un empleo justamente remunerado;","Thus, the right to a fairly remunerated job;","701",NA
"a una, vida sana;","to a healthy life;","504",NA
"al beneficio preventivo o curativo de las enfermedades;","to the preventive or curative benefit of diseases;","504",NA
"al goce de un ambiente físico y cultural estimulante;","to the enjoyment of a stimulating physical and cultural environment; to","504",NA
"a una vivienda digna, cómoda e higiénica;","a decent, comfortable and hygienic housing; to an","504",NA
"a una educación que responda a las capacidades naturales","education that responds to the natural capacities","506",NA
"y a la participación en los bienes de la cultura, en materias económicas, religiosas, políticas, gremiales y de todas aquellas que garanticen el pluralismo social y la permanencia y actuación dentro de ellas.","and to the participation in the goods of culture, in economic, religious, political, trade union matters and all those that guarantee social pluralism and the permanence and performance within them.","202.1",NA
"Esos derechos y libertades, requieren no sólo el reconocimiento de los gobiernos de la República, sino también el desarrollo de programas y condiciones que los hagan efectivos.","These rights and freedoms require not only the recognition of the governments of the Republic, but also the development of programs and conditions that make them effective.","201.2",NA
"Eso es lo que nos proponemos al enunciarlos en este Programa de Gobierno.","That is what we intend to do by stating them in this Government Program.","201.2",NA
"Este documento contiene el planteamiento de las fórmulas que habremos de aplicar en la solución de los graves problemas que afronta el país.","This document contains the formulas to be applied in the solution of the serious problems facing the country.","305.1",NA
"Sobre los detalles, continúan trabajando los Núcleos de Acción Programática de nuestro Partido, que han elaborado los primeros documentos que sirvieron de base para el presente resumen que por este medio, hago del conocimiento de ustedes","The Programmatic Action Nuclei of our Party continue working on the details, and have elaborated the first documents that served as the basis for the present summary, which I hereby inform you of","305.1",NA
"y que contienen las líneas generales de acción del futuro Gobierno que habré de presidir a partir del 8 de mayo de 1990.","and which contain the general lines of action of the future Government that I will preside as of May 8, 1990.","305.2",NA
"Este es un documento político que sienta las bases doctrinarias sobre las cuates el Partido Unidad Social Cristiana iniciará la transformación y construcción, con fe y confianza en el futuro, de una Costa Rica desarrollada","This is a political document that lays the doctrinal foundations on which the Social Christian Unity Party will begin the transformation and construction, with faith and confidence in the future, of a developed Costa Rica with","305.1",NA
"y con elevados valores morales, al servicio de sus ciudadanos y como un aporte novedoso a las nuevas generaciones que heredarán esta Patria en el Siglo XXI.","high moral values, at the service of its citizens and as a novel contribution to the new generations that will inherit this country in the 21st century.","603",NA
"Agradezco a los cientos de ciudadanos costarricenses que con su estudio y análisis serio elaboraron y presentaron a nuestra consideración los documentos iniciales en que se basa este Programa,","I thank the hundreds of Costa Rican citizens who, through their serious study and analysis, prepared and submitted for our consideration the initial documents on which this Program is based,","202.1",NA
"en especial al Coordinador General"" y a su Comisión Asesora, quienes hicieron conmigo su revisión general,","especially the ""General Coordinator"" and his Advisory Committee, who reviewed it with me,","305.1",NA
"así como también a muchísimos de ellos que habrán de permanecer en el anonimato para evitarles dificultades en sus puestos de la Administración Pública o por razones personales de diversa índole.","many of them who will have to remain anonymous to avoid difficulties in their positions in the Public Administration or for personal reasons of various kinds.","305.1",NA
"A todos muchas gracias y que este Programa nos sirva como guía del trabajo que habremos de iniciar en los meses venideros: ¡Desarrollo Económico con justicia social!","Thank you all very much and may this Program serve as a guide for the work we will begin in the coming months: Economic Development with Social Justice!","410",NA
"I PRINCIPIOS IDEOLOGICOS QUE SUSTENTAN EL PROGRAMA","I IDEOLOGICAL PRINCIPLES UNDERLYING THE PROGRAM","H",NA
"Reiteramos el compromiso del Partido Unidad Social Cristiana en la tarea por la realización plena de los valores fundamentales que son la base de nuestra concepción del hombre, de la sociedad y del desarrollo que queremos.","We reiterate the commitment of the Social Christian Unity Party in the task for the full realization of the fundamental values that are the basis of our conception of man, of society and of the development we want.","603",NA
"La acción política debe estar orientada hacia los valores y regida por metas de carácter ético, que le permitan a la persona, en forma libre y responsable, desplegar su capacidad creadora en armonía con el interés general de la sociedad.","Political action must be value-oriented and governed by ethical goals that allow the individual, freely and responsibly, to deploy his or her creative capacity in harmony with the general interest of society.","603",NA
"Abogamos con firmeza por los principios del humanismo cristiano;","We strongly advocate for the principles of Christian humanism;","603",NA
"por el perfeccionamiento del sistema de libertad y democracia costarricense","for the improvement of the Costa Rican system of freedom and democracy","202.1",NA
"y por la construcción de una sociedad más justa, participativa y solidaria.","and for the construction of a more just, participatory and supportive society.","202.1",NA
"A. HUMANISMO PERSONALISTA","A. PERSONALIST HUMANISM","H",NA
"El valor central que inspira nuestro proyecto político Socialcristiano es el reconocimiento de la dignidad de la persona humana.","The central value that inspires our Social-Christian political project is the recognition of the dignity of the human person.","201.2",NA
"De este principio se deriva el que la persona sea titular de una serie de derechos políticos, sociales, económicos y culturales de carácter inalienable e irrenunciables, anteriores y superiores al Estado.","From this principle derives the fact that the individual is the holder of a series of inalienable and unrenounceable political, social, economic and cultural rights, prior and superior to the State.","201.2",NA
"Para la vigencia y disfrute pleno de estos derechos es necesario crear las condiciones adecuadas que propicien el desarrollo integral del costarricense, en su dimensión personal y comunitaria.","In order for these rights to be fully in force and enjoyed, it is necessary to create the appropriate conditions that promote the integral development of Costa Ricans, both in their personal and community dimensions.","201.2",NA
"La persona como valor fundamental, dotada de una dignidadpropiay natural, debe ser el fin de toda acción política ysujeto de la vida social.","The person as a fundamental value, endowed with a proper and natural dignity, must be the goal of all political action and the subject of social life.","201.2",NA
"El desarrollo, por tanto, debe serprofundamente humano y orientado a la realizaciónindividual y social del ser humano.","Development, therefore, must be profoundly human and oriented to the individual and social fulfillment of the human being.","201.2",NA
"La persona no debeconcebirse jamás como contrapuesta a la sociedad, pues ellaes la unidad social que vive y crece en diálogo con medio humano y físico.","The person should never be conceived as opposed to society, for the person is the social unit that lives and grows in dialogue with the human and physical environment.","201.2",NA
"El respeto a la dignidad de la persona deriva de suracionalidad, condición que la hace libre.","Respect for the dignity of the person derives from his or her condition of freedom.","201.1",NA
"Es capaz de tomar, de acuerdo a sus conocimientos e información, la mejor decisión y adecuar su conducta al logro de los fines que se ha propuesto.","Is able to make, according to his/her knowledge and information, the best decision and adapt his/her behavior to the achievement of the goals he/she has set for him/herself.","201.1",NA
"Las limitaciones arbitrarias a estas capacidades lesionan gravemente esa dignidad.","Arbitrary limitations to these capabilities seriously injure that dignity.","201.1",NA
"Para el cumplimiento cabal de estos postulados, es necesario que nuestra sociedad elimine todo tipo de odiosas, discriminaciones por razones de raza, religión o sexo, entre otras.","In order to fully comply with these postulates, it is necessary for our society to eliminate all types of hateful discrimination based on race, religion or sex, among others.","503",NA
"En este sentido es imperiosa la promoción efectiva de la igualdad y los derechos de la mujer, a fin de propiciar su participación en igualdad de condiciones que el hombre, enlas tareas del desarrollo nacional y en la construcción de una sociedad Sana.","In this sense, it is imperative the effective promotion of equality and women's rights, in order to promote their participation on equal terms with men, in the tasks of national development and in the construction of a healthy society.","503",NA
"La dimensión social de la persona implica que ha de realizarse plenamente en comunidad con los demás Miembros de la sociedad, proyectando todo su potencial creador para el logro del bien común, como fin social superior.","The social dimension of the person implies that he must be fully realized in community with the other members of society, projecting all his creative potential for the achievement of the common good, as the highest social goal.","606.1",NA
"El Estado y la sociedad deben promover los mediosque dentro de una convivencia solidaria, garanticen el respeto absoluto a la dignidad de la persona y a los derechos que de ella se derivan.","The State and society must promote the means that, within a coexistence of solidarity, guarantee absolute respect for the dignity of the person and the rights that derive from it.","201.2",NA
"Reconocemos y auspiciamos el desarrollo de un conjunto de derechos que, aunque no están formalmente consagrados en las convenciones internacionales ni en la Constitución Política de la República, sean inherentes a la persona humana, bien considerada individualmente o integrada en la comunidad nacional o internacional, como lo son, entre otros, los derechos a la paz,","We recognize and support the development of a set of rights that, although not formally enshrined in international conventions or in the Political Constitution of the Republic, are inherent to the human person, whether considered individually or integrated into the national or international community, such as, among others, the rights to peace,","106",NA
"al disfrute de un medio ambiente sano y económicamente equilibrado,","to the enjoyment of a healthy and economically balanced environment,","416.2",NA
"al desarrollo integral y al beneficio del patrimonio común de la humanidad.","to integral development and to the benefit of the common heritage of humanity.","416.2",NA
"B. LIBERTAD","B. FREEDOM","H",NA
"El ser humano es libre, por lo que debe tener la posibilidad de decidir y actuar de forma razonable y responsable;","Human beings are free, so they must have the possibility to decide and act in a reasonable and responsible manner;","201.1",NA
"la libertad constituye un espacio esencial para su realizacióncomo persona.","freedom is an essential space for their realization as a person.","201.1",NA
"La libertad no es ilimitada, encuentra sus barreras en el reconocimiento de la libertad de que son titulares los demás miembros de la sociedad, por lo que su ejercicio debe ser responsable.","Freedom is not unlimited; it finds its barriers in the recognition of the freedom of other members of society, so its exercise must be responsible.","201.1",NA
"Se requieren condiciones materiales para la práctica de la libertad, el desenvolvimiento libre de la persona prospera si las oportunidades y los bienes están repartidos lo más justamente posible;","Material conditions are required for the practice of freedom; the free development of the individual prospers if opportunities and goods are distributed as fairly as possible;","503",NA
"sin justicia social la libertad, desde nuestro punto de vista, no es posible.","without social justice, freedom, in our view, is not possible.","503",NA
"La realización de la libertad presupone la configuración de la vida bajo la asunción de la propia responsabilidad, de acuerdo al principio de la subsidiariedad.","The realization of freedom presupposes the configuration of life under the assumption of one's own responsibility, in accordance with the principle of subsidiarity.","201.1",NA
"No corresponden al Estado las tareas que pueden y deben ser realizadas por la persona o por comunidades y sociedades de manera eficaz, siempre que no se atente contra el bien común","Tasks that can and should be performed by the individual or by communities and societies in an effective manner do not correspond to the State, as long as they do not infringe upon the common good","201.1",NA
"La libertad tiene, además de su carácter personal, una dimensión social sin la cual se transforma en un poder ilimitado que tiende a causar situaciones que atentan contra la dignidad de la persona, como la miseria, la ignorancia, la marginalidad, la discriminación, entre otras.","Freedom has, in addition to its personal character, a social dimension without which it becomes an unlimited power that tends to cause situations that infringe upon the dignity of the individual, such as misery, ignorance, marginality, discrimination, among others.","503",NA
"La libertad debe ser ejercida con responsabilidad social, en armonía con los principios socialcristianos de solidaridad y justicia social, que liberan a la persona del egoísmo y le permitan una convivencia plena con sus semejantes y relaciones equilibradas con el Estado.","Freedom must be exercised with social responsibility, in harmony with the Christian-social principles of solidarity and social justice, which free the person from selfishness and allow him to live in full coexistence with his fellow men and balanced relations with the State.","503",NA
"La libertad política es la oportunidad real de participar, consciente y responsablemente, en la definición y conducción de la vida pública de la nación.","Political freedom is the real opportunity to participate, consciously and responsibly, in defining and conducting the public life of the nation.","202.1",NA
"Se deben multiplicar las oportunidades de acceso de grupos y personas, a fin de propiciar la transformación de la democracia para que no sólo sea representativa sino también y principalmente participativa.","The opportunities for access by groups and individuals must be multiplied in order to promote the transformation of democracy so that it is not only representative but also, and mainly, participatory.","202.1",NA
"La libertad económica forma parte de los principios socialcristianos que sustentan la vida en sociedad, y es un complemento esencial de la libertad política,","Economic freedom is part of the Christian-social principles that sustain life in society, and is an essential complement to political freedom,","401",NA
"pero se reconoce el derecho del Estado, y en determinados casos su deber, de orientar y regular su acción de las personas en su actividad económica para ajustarla al bien común,","but the right of the State is recognized, and in certain cases its duty, to guide and regulate the actions of persons in their economic activity in order to adjust it to the common good, while respecting the","403",NA
"dentro del respecto a los derechos individuales y sociales que reconoce y tutela nuestro ordenamiento jurídico.","individual and social rights recognized and protected by our legal system.","202.1",NA
"La libertad es condición indispensable para la construcción de una sociedad democrática y justa, por lo que el Estado tiene la obligación de propiciar las condiciones que la hagan posible, en armonía con el desarrollo integral del ser humano.","Freedom is an indispensable condition for the construction of a democratic and just society, for which reason the State has the obligation to foster the conditions that make it possible, in harmony with the integral development of the human being.","202.1",NA
"C. SOLIDARIDAD Y PAZ","C. SOLIDARITY AND PEACE","H",NA
"Solidaridad significa tener conciencia de que todos los seres humanos compartimos un destino común, y que lo que le sucede a otros no nos puede mantener indiferentes.","Solidarity means being aware that all human beings share a common destiny, and that what happens to others cannot keep us indifferent.","606.1",NA
"La solidaridad une a los hombre entre sí y es la base de toda comunidad.","Solidarity unites people and is the basis of every community.","606.1",NA
"Ella es la más alta expresión de la naturaleza social del ser humano, y hace realidad el mandato cristiano de amor al prójimo que obliga a la comunidad y al Estado a ser sensibles ante las necesidades y limitaciones de sus miembros.","It is the highest expression of the social nature of the human being, and makes real the Christian mandate of love of neighbor that obliges the community and the State to be sensitive to the needs and limitations of its members.","606.1",NA
"La estructura social, inspirada en la solidaridad, se expresa en relaciones comunitarias de unión fraterna, cooperación, leal y verdadera, en busca del bien común.","The social structure, inspired by solidarity, is expressed in community relationships of fraternal union, cooperation, loyal and true, in search of the common good.","606.1",NA
"En ella encuentra sustento la seguridad social como instrumento comunitario para subsanar las desigualdades y brindar una red mínima de protección a la persona, contribuyendo cada cual, según sus posibilidades, al bienestar de todos.","This is the basis for social security as a community instrument to remedy inequalities and provide a minimum network of protection for the individual, with each person contributing, according to his or her possibilities, to the well-being of all.","606.1",NA
"Los riesgos que el individuo sólo no puede superar, son asegurados comunitariamente.","Risks that cannot be overcome by the individual alone are insured on a communal basis.","606.1",NA
"Para ello cada uno contribuye con su trabajo y su rendimiento, a fin de: que la comunidad pueda cooperar con las necesidades de la persona.","To this end, everyone contributes with his or her work and performance, so that the community can cooperate with the needs of the individual.","606.1",NA
"La solidaridad condena el mal uso del sistema de la seguridad social y las prácticas deshumanizadoras que desnaturalizan la prestación de sus servicios y el acceso a sus beneficios.","Solidarity condemns the misuse of the social security system and the dehumanizing practices that denaturalize the provision of its services and access to its benefits.","606.1",NA
"El se humano tiene una vocación  comunitaria que debe ser estimulada;","Human beings have a communitarian vocation that must be stimulated;","606.1",NA
"la educación, junto con los medios de comunicación, tienen la ineludible misión de fortalecer las actitudes que beneficien y promuevan la construcción de una sociedad más fraterna.","education, together with the media, have the unavoidable mission of strengthening attitudes that benefit and promote the construction of a more fraternal society.","606.1",NA
"La solidaridad también tiene una dimensión internacional, que procura la constitución de una comunidad de naciones con aspiraciones de justicia, paz y desarrollo,","Solidarity also has an international dimension, which seeks the constitution of a community of nations with aspirations for justice, peace and development,","106",NA
"asumiendo posiciones conjuntas frente a los más graves problemas que viven nuestros pueblos: deuda externa, orden económico internacional injusto, cooperación para el desarrollo, conservación de nuestras riquezas naturales","taking joint positions on the most serious problems faced by our peoples: foreign debt, unjust international economic order, cooperation for development, conservation of our natural wealth","107",NA
"y pacificación regional, entre otras.","and regional pacification, among others.","106",NA
"La paz es un derecho humano fundamental,","Peace is a fundamental human right,","106",NA
"entendida esta como el conjunto de condiciones que permitan la vida digna en sociedad, material y espiritualmente,","understood as the set of conditions that allow a dignified life in society, materially and spiritually, as","106",NA
"así como la convivencia armonica con los demás pueblos.","well as harmonious coexistence with other peoples.","106",NA
