"text","text_en","cmp_code","eu_code"
"""Costa Rica entera suplica un cambio y ese cambio lo vamos a liderar los costarricenses de buen corazón y espíritu combativo.","""Costa Rica is begging for change and that change will be led by Costa Ricans of good heart and combative spirit.","606.1",NA
"¡No tenemos tiempo para odiarnos!""","We do not have time to hate each other!""","606.1",NA
"""No se puede ser costarricense sin creer en la libertad, en la propiedad, en las garantías individuales y en los derechos humanos.","""You cannot be Costa Rican without believing in freedom, property, individual guarantees and human rights.","201.2",NA
"Pero hace falta algo más algo esencial para nosotros, la fraternidad, la solidaridad y el compromiso inclaudicable de luchar contra la pobreza y la marginación.""","But something else is needed, something essential for us, fraternity, solidarity and the unwavering commitment to fight against poverty and marginalization.""","503",NA
"1. Presentación del candidato a la presidencia de la República El Camino Costarricense","1. Presentation of the candidate for the presidency of the Republic The Costa Rican Way","H",NA
"Nuestro primer compromiso: recuperar el camino costarricense, el camino de libertad, igualdad y solidaridad.","Our first commitment: to recover the Costa Rican path, the path of freedom, equality and solidarity.","201.1",NA
"Liderar un cambio profundo, revolucionario,","To lead a profound, revolutionary change","305.1",NA
"que destierre la inequidad y la corrupción;","that will banish inequality and corruption,","304",NA
"pero a partir de nuestros propios valores, de los valores socialcristianos.","but based on our own values, on Christian-social values.","305.1",NA
"Los costarricenses nos sentimos orgullosos de nuestra singularidad.","Costa Ricans are proud of our uniqueness.","601.1",NA
"No podemos competir con otras naciones en grandeza, ni en desarrollo económico todavía, pero podemos y debemos competir sin demérito en democracia, libertades, desarrollo social, felicidad y, sin duda alguna, también en singularidad.","We cannot compete with other nations in greatness, nor in economic development yet, but we can and must compete without demerit in democracy, freedoms, social development, happiness and, without a doubt, also in uniqueness.","601.1",NA
"Me dirán que todas las naciones son, a su manera, singulares, y convengo en que tendrán razón.","They will tell me that all nations are, in their own way, unique, and I agree that they would be right.","601.1",NA
"Pero no nos negarán, al menos, que tenemos títulos de sobra para destacar la nuestra.","But they will not deny, at least, that we have more than enough titles to highlight our own.","601.1",NA
"En una región de la América Latina, donde la democracia y la libertad no fueron la constante, Costa Rica lo ha sido por muchos años.","In a region of Latin America where democracy and freedom were not the constant, Costa Rica has been for many years.","202.1",NA
"En una región donde la tolerancia y el desarrollo social y humano, no fueron ni han sido la constante histórica, Costa Rica logró un nivel aceptable de desarrollo humano, sobre todo a partir de las reformas sociales de inspiración social cristiana en los años 40 del siglo pasado.","In a region where tolerance and social and human development were not and have not been the historical constant, Costa Rica achieved an acceptable level of human development, especially since the social reforms of Christian social inspiration in the 40s of the last century.","601.1",NA
"En una región donde la apertura económica ha sido excepción, nuestro país se abrió al mundo y ha competido razonablemente con calidad.","In a region where economic openness has been the exception, our country has opened up to the world and has competed reasonably with quality.","401",NA
"En una región donde las discrepancias y las disputas de facciones han dado lugar a guerras fratricidas, Costa Rica se atrevió a abolir su ejército y a vivir sin él por los últimos 65 años","In a region where disagreements and factional disputes have led to fratricidal wars, Costa Rica has dared to abolish its army and live without it for the last 65 years","105",NA
"Costa Rica es, pues, una sociedad singular.","Costa Rica is thus a unique society.","601.1",NA
"Pero  está  muy  lejos  de  la  sociedad  ideal  que  describieron  los  filósofos  antiguos,  pues  ninguno  de  ellos  la  imaginó  verdaderamente  democrática  y  libre","But it is far from the ideal society described by the ancient philosophers, since none of them imagined it to be truly democratic and free","202.1",NA
"y, por tanto, un poco diversa y discrepante como todas las sociedades que comparten esos valores.","and, therefore, somewhat diverse and dissenting like all societies that share those values.","202.1",NA
"Costa Rica es una sociedad con múltiples problemas: con pocos analfabetas (4%) y muchos estudiantes universitarios  (más  del  2%  de  la  población), pero con una escolaridad baja (más baja que la de 8 países de la América Latina)","Costa Rica is a society with multiple problems: few illiterates (4%) and many university students (more than 2% of the population), but with low schooling (lower than that of 8 Latin American countries)","506",NA
"y una calidad educativa que deja mucho que desear (basta recordar nuestro bajo desempeño en las pruebas PISA).","and an educational quality that leaves much to be desired (just remember our low performance in the PISA tests).","506",NA
"Con una de las más altas expectativas de vida de la América Latina y una baja mortalidad infantil, pero cuyos avances se han estancado en la última década permitiendo que otros países de la región nos superaran","With one of the highest life expectancies in Latin America and a low infant mortality rate, but whose progress has stagnated in the last decade allowing other countries in the region to surpass us","504",NA
"y donde subsisten problemas de salud que todavía recuerdan los de sociedades subdesarrolladas.","and where health problems still persist that are reminiscent of underdeveloped societies.","504",NA
"Una sociedad democrática, pero un  pueblo  desencantado  de  sus  instituciones","A democratic society, but a people disenchanted with its institutions","202.1",NA
"y desesperado por la corrupción y la ineficiencia en el Gobierno.","and desperate for corruption and inefficiency in government.","304",NA
"Una sociedad donde la equidad en la distribución de la riqueza ha venido deteriorándose en los últimos años, que sigue teniendo un 21% de su población viviendo en la pobreza","A society where equity in the distribution of wealth has been deteriorating in recent years, which continues to have 21% of its population living in poverty","503",NA
"y que enfrenta hoy un desempleo creciente (que supera el 10%).","and today faces growing unemployment (over 10%).","701",NA
"Un país que ha visto deteriorar su seguridad ciudadana y la seguridad jurídica.","A country that has seen its citizen security and legal certainty deteriorate.","605.1",NA
"Un país que no ha sido capaz de recuperar los bríos y el entusiasmo para mejorar la calidad de vida y una integración mejor entre el desarrollo económico y el medio ambiente.","A country that has not been able to recover the energy and enthusiasm to improve the quality of life and a better integration between economic development and the environment.","416.2",NA
"Una sociedad con una criminalidad que viene creciendo, no es una sociedad ideal.","A society with a growing criminality rate is not an ideal society.","605.1",NA
"Una sociedad que aumenta los niveles de inequidad y de intolerancia hacia los demás, tampoco lo es.","A society that increases the levels of inequality and intolerance towards others is not either.","503",NA
"Una sociedad que se dice comprometida con la protección del medio ambiente, pero con importantes problemas de contaminación del aíre y de los cuencas hidrográficas, no tiene un verdadero compromiso.","A society that claims to be committed to environmental protection, but with major air and watershed pollution problems, has no real commitment.","501",NA
"Una sociedad que puede confundir la tolerancia y la libertad con la dificultad para tomar decisiones o con una cierta ingobernabilidad, nos aleja de esa descripción.","A society that may confuse tolerance and freedom with difficulty in making decisions or with a certain ungovernability, distances us from that description.","202.1",NA
"Una sociedad donde los cambios para insertarse en la sociedad internacional y en la globalización, aunque la colocan en posición preferente, siguen siendo difíciles.","A society where the changes to insert itself into international society and globalization, although they place it in a preferential position, continue to be difficult.","401",NA
"Una sociedad, en fin, que en lugar de avanzar ha retrocedido en los últimos años, está muy lejos de esa descripción imaginaria.","A society, in short, which instead of advancing has regressed in recent years, is very far from that imaginary description.","606.2",NA
"Hoy, más que nunca, debemos retomar el camino costarricense, el del respeto a los valores, principios y derechos constitucionales;","Today, more than ever, we must return to the Costa Rican path of respect for constitutional values, principles and rights;","203",NA
"el camino del Estado Social de Derecho, respetuoso de las libertades públicas y de la División de Poderes;","the path of the Social Rule of Law, respectful of public liberties and the Division of Powers;","202.1",NA
"el de una Economía Social de Mercado donde los emprendedores puedan producir, progresar y ser competitivos sin trabas ni cortapisas;","that of a Social Market Economy where entrepreneurs can produce, progress and be competitive without hindrances or obstacles;","403",NA
"pero en el marco del respeto a los derechos de los demás y al bien común;","but within the framework of respect for the rights of others and the common good;","606.1",NA
"el de una sociedad solidaria donde se apoye a los agricultores","of a solidarity-based society where farmers are supported","703.1",NA
"y a la gente de nuestros campos y ciudades que viven en condiciones precarias o en la pobreza","and to the people of our countryside and cities who live in precarious conditions or in poverty.","503",NA
"y que aspiran también, legítimamente, a un trabajo decente donde se respeten sus garantías laborales y el salario mínimo;","and who also legitimately aspire to decent work where their labor guarantees and minimum wage are respected;","701",NA
"su derecho a una vivienda digna, a servicios de salud","their right to decent housing, health care, education, health care","504",NA
"y de educación mejores,","and education,","506",NA
"a mejores caminos y acueductos","to better roads and aqueducts","411",NA
"a acceder también a la cultura, a un ambiente sano","access to culture, to a healthy environment, and to a healthy environment.","502",NA
"y al reconocimiento y titularidad de sus bienes.","and to the recognition and ownership of their assets.","401",NA
"La Constitución como guía","The Constitution as a guide","H",NA
"La Constitución, en verdad, es algo más que un código de normas jurídicas.","The Constitution, in truth, is more than a code of legal norms.","203",NA
"Es también la expresión de un sistema de vida: de los valores y principios superiores de una sociedad.","It is also the expression of a system of life: of the higher values and principles of a society.","203",NA
