"text","text_en","cmp_code","eu_code"
"MENSAJE DEL CANDIDATO","CANDIDATE'S MESSAGE","H",NA
"""LA GENTE ES LO PRIMERO""","""PEOPLE COME FIRST"".","H",NA
"Con sumo orgullo presento ante los costarricenses el programa de gobierno del Partido Unidad Socialcristina que contiene una propuesta para la creación de una sociedad de oportunidades para todos, enmarcada en la justicia, equidad y solidaridad.","It is with great pride that I present to the Costa Ricans the government program of the Social-Christine Unity Party, which contains a proposal for the creation of a society of opportunities for all, framed in justice, equity and solidarity.","503",NA
"La dignidad humana como principio central de la doctrina socialcristiana, nos obliga a tomar acciones para superar la condición de pobreza y marginación en las que vive casi el 20% de nuestra población.","Human dignity, as a central principle of the Christian-social doctrine, obliges us to take action to overcome the condition of poverty and marginalization in which almost 20% of our population lives.","503",NA
"Son evidentes los muchos logros de nuestro país, obtenidos por el trabajo de todos,","The many achievements of our country, obtained by the work of all, are evident,","601.1",NA
"pero también hay conciencia de que la riqueza generada por esfuerzo de todos, ha dejado excluidas a muchas personas de condiciones elementales para el disfrute de una vida digna.","but there is also awareness that the wealth generated by the efforts of all, has left many people excluded from basic conditions for the enjoyment of a dignified life.","503",NA
"No es aceptable que los ricos acrecienten la riqueza al tiempo que los pobres naufraguen en un mar de necesidades insatisfechas.","It is not acceptable for the rich to increase their wealth while the poor are shipwrecked in a sea of unsatisfied needs.","503",NA
"Los índices sociales macroeconómicos han situado al país en el cuartil superior en el concierto de las naciones por lo aciertos en educación , salud, libertad y condiciones de justicia,","Macroeconomic social indexes have placed the country in the top quartile in the concert of nations for its successes in education, health, freedom and conditions of justice,","601.1",NA
"pero el reto no sólo es mantener estos índices, sino lograr la armonía social por medio de la equidad y la inclusión.","but the challenge is not only to maintain these indexes, but to achieve social harmony through equity and inclusion.","503",NA
"Esto es lo que plantea el programa de gobierno ofrecido a los costarricenses,","This is what the government program offered to Costa Ricans proposes,","503",NA
"para que, dentro de lo mejor de nuestras tradiciones democráticas,","so that, within the best of our democratic traditions,","202.1",NA
"perfeccionemos un país de oportunidades,","we can perfect a country of opportunities,","503",NA
"con un dinámico sector productivo","with a dynamic productive sector","410",NA
"y un ataque frontal a las causas de la pobreza.","and a frontal attack on the causes of poverty.","503",NA
"El contenido programático del documento se desglosa en seis grandes áreas: 1) Reorganización del estado,","The programmatic content of the document is broken down into six major areas: 1) Reorganization of the state,","303",NA
"2) Seguridad y Justicia,","2) Security and Justice,","605.1",NA
"3) Desarrollo Social,","3) Social Development,","503",NA
"4) Desarrollo Económico y Producción,","4) Economic Development and Production,","410",NA
"5) Sostenibilidad Ambiental","5) Environmental Sustainability","416.2",NA
"y 6) Relaciones Internacionales.","and 6) International Relations.","107",NA
"En cuanto a la reorganización del estado, tengo la firme convicción de que debe ser eficiente y dinámico","As for the reorganization of the state, I am firmly convinced that it must be efficient and dynamic","303",NA
"y sobre todo, que tome en cuenta en su planificación la solidaridad territorial y, de esta manera, disminuir las asimetrías territoriales en cuanto al desarrollo.","and, above all, that it must take into account territorial solidarity in its planning and, in this way, reduce territorial asymmetries in terms of development.","301",NA
"Creo también que, aunque pequeño, nuestro país debe ir cediendo mayores responsabilidades mediante una organización regional y en forma específica, a las Municipalidades.","I also believe that, although small, our country must gradually cede greater responsibilities through a regional organization and specifically to the municipalities.","301",NA
"Esta acción democrática descentralizadora, hará que cada cada región pueda forjarse su propio destino por la gestión participativa de sus habitantes.","This decentralizing democratic action will allow each region to forge its own destiny through the participatory management of its inhabitants.","301",NA
"Otra gran preocupación es la inseguridad ciudadana que ha venido a afectar nuestro modelo de vida tranquila y confiada, dada la ola de criminalidad creciente.","Another major concern is citizen insecurity, which has come to affect our model of peaceful and trusting life, given the growing crime wave.","605.1",NA
"Nuestro enfoque es integral por cuanto se trata tanto de atacar las causas como atenuar sus efectos.","Our approach is comprehensive in that it is as much about attacking the causes as it is about mitigating their effects.","605.1",NA
"Así, resulta un abordaje incompleto si sólo se encarcela al delincuente, si se desconoce que la pobreza, falta de trabajo, insuficiente capacitación labora, la desintegración familiar y la agresión infantil, son factores de criminalidad.","Thus, it is an incomplete approach if only the offender is imprisoned, if it is not known that poverty, lack of work, insufficient job training, family disintegration and child aggression are factors of criminality.","605.1",NA
"Además debe ser un imperativo la lucha sin cuartel contra el narcotráfico;","Furthermore, the fight against drug trafficking must be an imperative;","605.1",NA
"tolerancia cero  a los traficanates,","zero tolerance to drug traffickers,","605.1",NA
"pero sin desatender la rehabilitación del drogadicto, hoy abandonada.","but without neglecting the rehabilitation of drug addicts, which is currently neglected.","504",NA
"El tema de mayor amplitud trata del Desarrollo Social, por cuanto es esencial por el respeto a la tradición socialcristiana","The broadest theme deals with Social Development, as it is essential for the respect of the Christian-social tradition","503",NA
"y a los logros en materia de justicia social que siempre ha enarbolado nuestro partido.","and the achievements in the field of social justice that our party has always upheld.","503",NA
"Este será el eje de nuestro gobierno: el bienestar de nuestro pueblo:","This will be the axis of our government: the welfare of our people:","504",NA
"más educación,","more education,","506",NA
"mejores servicios de salud,","better health services,","504",NA
"satisfacción de las necesidades de vivienda,","satisfaction of housing needs,","504",NA
"asistir al ser humano en sus necesidades de cada ciclo de vida (niñez, adolescencia, madurez y ancianidad)","assisting human beings in their needs in each life cycle (childhood, adolescence, maturity and old age)","504",NA
"con atención a las situaciones especiales de personas con discapacidad, indígenas y migrantes.","with attention to the special situations of people with disabilities, indigenous people and migrants.","503",NA
"La mujer en condición de riesgo social tendrá la protección de la ley y recibirá el estimulo del estado para superar su condición, ya que es discriminatorio tratar a los diferentes como iguales.","Women at social risk will have the protection of the law and will receive the encouragement of the state to overcome their condition, since it is discriminatory to treat different people as equals.","503",NA
"El modelo propuesto hace énfasis en elevar cualitativa y cuantitativamente los estándares de educación","The proposed model emphasizes the qualitative and quantitative improvement of education standards","506",NA
"y otro tanto, en los servicios de salud en beneficio de nuestra población.","and health services for the benefit of our population.","504",NA
"Haremos cierto el principio de las ricas diferencias individuales en el sistema educativo","We will make true the principle of rich individual differences in the educational system","506",NA
"y el derecho a la salud será ofrecido con eficacia, prontitud y trato humano.","and the right to health will be offered with efficiency, promptness and humane treatment.","504",NA
"Los derechos se exigen, no se mendigan.","Rights are demanded, not begged for.","504",NA
"Dentro de este conglomerado de temas, las acciones en beneficio de la cultura son relevantes, como herederos de una cultura universal y ese rico crisol en que convergen en la cultura local.","Within this conglomerate of issues, actions for the benefit of culture are relevant, as heirs of a universal culture and that rich melting pot that converges in the local culture.","607.1",NA
"Es necesario dotar a los jóvenes de un mundo de oportunidades en todos los ámbitos para forjar al ciudadano del futuro; recreación para todos y así hacer del aforismo greco-latino una realidad: mente sana en cuerpo sano.","It is necessary to provide young people with a world of opportunities in all areas to forge the citizen of the future; recreation for all and thus make the Greek-Latin aphorism a reality: a healthy mind in a healthy body.","706",NA
"Pero, si bien es cierto que lo social es la preocupación fundamental, no es posible la solución de los problemas de pobreza, sin una sana economía y un dinámico sector productivo.","However, although it is true that social issues are the fundamental concern, it is not possible to solve the problems of poverty without a healthy economy and a dynamic productive sector.","410",NA
"En otras palabras: se necesita de la acción facilitadora del estado para que las empresas sean prósperas e innovadoras, fuente de empleo bien remunerado, dentro de un entorno de responsabilidad social.","In other words: the state's facilitating action is needed for companies to be prosperous and innovative, a source of well-paid employment, within an environment of social responsibility.","402",NA
"En tal sentido, la acción del Estado es fundamental para mantener la estabilidad de la moneda, combatir la inflación y dar confianza a los inversionistas.","In this regard, government action is essential to maintain currency stability, combat inflation and provide confidence to investors.","403",NA
"Se crearán las obras de infraestructura necesaria para la producción: mejores carreteras, buenos puertos aéreos y marítimos, energía segura y barata junto a telecomunicaciones de clase mundial.","The infrastructure necessary for production will be created: better roads, good air and sea ports, secure and cheap energy and world-class telecommunications.","411",NA
"El sector agropecuario será fortalecido y reinvindicado, sobre todo el pequeño empresario agropecuario, ayuno de transferencia tecnológica, con problemas de financiamiento y comercialización.","The agricultural sector will be strengthened and vindicated, especially small farmers, who lack technology transfer, financing and marketing problems.","703.1",NA
"Elevar su productividad redundará en su bienestar inmediato y será fuente de riqueza para todos, junto a su contribución a la seguridad alimentaria.","Raising their productivity will result in their immediate well-being and will be a source of wealth for all, together with their contribution to food security.","703.1",NA
"Lucharé por un turismo sano, para que Costa Rica sea un destino de paz , complemetado con el disfrute de la rica biodiversidad,","I will fight for a healthy tourism, for Costa Rica to be a destination of peace, complemented with the enjoyment of the rich biodiversity,","416.2",NA
"por una industria de la hospitalidad que incorpore a trabajadores debidamente capacitados, con énfasis regional.","for a hospitality industry that incorporates properly trained workers, with regional emphasis.","301",NA
"Indudablemente, se requiere continuar las acciones de promoción de orden científicotecnológico-técnico","Undoubtedly, it is necessary to continue promoting scientific-technological-technical actions","411",NA
"y gozar del estímulo del Estado para fortalecer la diversificación e innovación productiva, base de nuestra competitividad.","and enjoy the encouragement of the State to strengthen productive diversification and innovation, the basis of our competitiveness.","411",NA
"El modelo de desarrollo ha de ser inspirativo, basado en el conocimiento; en vez de perspirativo, basado en mano de obra barata.","The development model must be inspirational, based on knowledge, rather than perspirational, based on cheap labor.","411",NA
"Nuestra propuesta es la de un desarrollo sostenible de manera integral: desarrollo económico y beneficio social, en armonía con la naturaleza.","Our proposal is that of sustainable development in an integral manner: economic development and social benefit, in harmony with nature.","416.2",NA
"El uso racional de los recursos naturales, la protección de la rica biodiversidad","The rational use of natural resources, the protection of rich biodiversity","416.2",NA
"y acciones concretas a nivel local y global de lucha en aras de atenuar los cambios climáticos debido al calentamiento global.","and concrete actions at the local and global level to mitigate climate change due to global warming.","501",NA
"La reducción de la contaminación es un imperativo,","The reduction of pollution is an imperative,","501",NA
"la protección del recurso hídrico debe entrar en la categoría de un bien del estado con tutela constitucional.","the protection of water resources must be considered a state asset with constitutional protection.","501",NA
"El uso uso racional de los recursos naturales renovables, es el fundamento ecológico de una estrategia de desarrollo.","The rational use of renewable natural resources is the ecological foundation of a development strategy.","416.2",NA
"Bien se ha dicho: no podemos dilapidar los recursos naturales que son la herencia de nuestros hijos.","It has been well said: we cannot squander the natural resources that are our children's inheritance.","416.2",NA
"Debido a las amenazas naturales de nuestro país, se fortalecerán las acciones de prevención, mitigación y atención a las emergencias de origen natural y antrópico.","Due to the natural hazards in our country, actions for prevention, mitigation and attention to emergencies of natural and anthropic origin will be strengthened.","501",NA
"Finalmente, creo que nuestro país ha de seguir siendo un faro de democracia y paz,","Finally, I believe that our country must continue to be a beacon of democracy and peace,","202.1",NA
"de progreso con dignidad y justicia social.","of progress with dignity and social justice.","503",NA
"Reitero el compromiso de luchar por la paz mundial y la solución pacifica de los conflictos, dentro de un marco de respeto mutuo.","I reiterate our commitment to strive for world peace and the peaceful resolution of conflicts, within a framework of mutual respect.","106",NA
"Nuestras relaciones exteriores buscarán el acercamiento entre los países el respeto a la diversidad cultural,","Our foreign relations will seek rapprochement between countries, respect for cultural diversity,","607.1",NA
"pero sin claudicación en cuanto a la violación de los derechos humanos.","but without compromising on the violation of human rights.","201.2",NA
"Propulsaré una diplomacia activa y eficiente, que no sea refugio de burócratas, sino intermediarios de la educación y la cultura, del comercio y de las gestiones internacionales y de los cambios climáticos globales.","I will promote an active and efficient diplomacy, which will not be a refuge for bureaucrats, but rather an intermediary for education and culture, trade and international negotiations and global climate change.","107",NA
"Así será mi gobierno: una prédica de paz entre los hombres y paz con la naturaleza.","Such will be my government: a preaching of peace among men and peace with nature.","106",NA
"Digo a todos los costarricenses que enarbolo la bandera de la justicia social, para que juntos soñemos una patria llena de oportunidades para todos.","I say to all Costa Ricans that I raise the flag of social justice, so that together we can dream of a country full of opportunities for all.","503",NA
"¿Por qué no un esfuerzo común para desarrollar una visión compartida de un futuro de prosperidad?","Why not a common effort to develop a shared vision of a future of prosperity?","503",NA
"¿Por qué no dar el gran paso?","Why not take the big step?","503",NA
"¿Por qué no hacerlo ya?","Why not do it now?","503",NA
"Continuaremos enriqueciendo el legado de justicia social del Dr.R.A. Calderón Guardia,","We will continue to enrich Dr. R.A. Calderón Guardia's legacy of social justice,","305.2",NA
"profundizando los alcances de las garantías sociales de cara al siglo XXI en el nuevo entorno de la sociedad de la información y de los retos de la economía del conocimiento.","deepening the scope of social guarantees for the 21st century in the new environment of the information society and the challenges of the knowledge economy.","411",NA
"Les invito a participar juntos en ese sueño de prosperidad: la Costa Rica de todos, en la que, el bienestar de la gente será siempre lo primero.","I invite you to participate together in this dream of prosperity: the Costa Rica of all, in which the welfare of the people will always come first.","606.1",NA
"Luis Fishman Z. Candidato Presidencial / Presidente PUSC","Luis Fishman Z. Presidential Candidate / President PUSC","H",NA
"PRINCIPIOS DOCTRINARIOS SOCIALCRISTIANOS","CHRISTIAN-SOCIAL DOCTRINAL PRINCIPLES","H",NA
"Nuestro Partido fundamenta su acción política en el pensamiento socialcristiano porque es una ideología coherente, profunda y de una visión social que impulsa la voluntad de promover la supremacía del bien común y trabajar por la justicia.","Our Party bases its political action on Christian-social thought because it is a coherent and profound ideology with a social vision that drives the will to promote the supremacy of the common good and to work for justice.","503",NA
"Por eso, la doctrina social cristiana propone una concepción humanista de la vida, la persona, la sociedad, la familia y el Estado.","For this reason, Christian social doctrine proposes a humanistic conception of life, the person, society, the family and the State.","503",NA
"El corazón ideológico del Partido y de este Programa de Gobierno es el ser humano y la defensa de todos aquellos valores que le son inherentes por su reconocida dimensión espiritual.","The ideological heart of the Party and of this Government Program is the human being and the defense of all those values that are inherent to him due to his recognized spiritual dimension.","201.2",NA
"Basado en la nobleza de este humanismo se plantea, en este programa, la idea socialcristiana del bien común, no solo como meta social, sino como un fin específico del Estado que procura el desarrollo de las cualidades físicas, espirituales, culturales y comunitarias de los ciudadanos.","Based on the nobility of this humanism, this program proposes the Christian-social idea of the common good, not only as a social goal, but also as a specific end of the State that seeks the development of the physical, spiritual, cultural and community qualities of citizens.","503",NA
"En el socialcristianismo el bien común representa el bien de la familia y de la sociedad en general.","In social Christianity, the common good represents the good of the family and of society in general.","503",NA
"Para el socialcristianismo es inadmisible un sociedad individualista donde unos pocos privilegiados tengan acceso y concentren, para su exclusivo bienestar, los bienes de consumo, la riqueza y los progresos de la tecnología, mientras un sector de la población vive en la más extrema pobreza, marginadas del progreso y privadas de sus más elementales derechos como la educación, la salud, el bienestar social y la cultura.","For Social Christianity, an individualistic society where a privileged few have access to and concentrate, for their exclusive well-being, consumer goods, wealth and technological progress, while a sector of the population lives in extreme poverty, marginalized from progress and deprived of their most basic rights such as education, health, social welfare and culture, is unacceptable.","503",NA
"En este sentido, se propone que el desarrollo integral impulsado por el gobierno socialcristiano sea justo, libre, participativo y solidario.","In this sense, it is proposed that the integral development promoted by the Social-Christian government be fair, free, participatory and supportive.","503",NA
"En este sentido, todas y cada una de las acciones de un gobierno socialcristiano son solidarias no sólo en su filosofía, sino también en su realización social, económica, cultural, educativa, política exterior, ambiental, seguridad y de planificación nacional y regional.","In this sense, each and every one of the actions of a Christian-social government are solidary not only in their philosophy, but also in their social, economic, cultural, educational, foreign policy, environmental, security, and national and regional planning.","503",NA
"La apatía, la indiferencia social y el conformismo no forman parte del ideario socialcristiano.","Apathy, social indifference and conformism are not part of the Christian-social ideology.","606.1",NA
"Todo lo contrario, es una obligación de cada miembro de la sociedad política aportar a la vida pública el trabajo y el esfuerzo propios del bien común.","On the contrary, it is the obligation of each member of the political society to contribute to public life with work and effort for the common good.","606.1",NA
"Según la doctrina socialcristana cada ciudadano en forma individual o en grupo debe promover la justicia, la igualdad y la libertad.","According to the Social-Christian doctrine, every citizen, individually or in groups, must promote justice, equality and freedom.","606.1",NA
"Por principio, el gobierno apoyará a todas aquellas organizaciones y cuerpos intermedios que contribuyan al desarrollo de una sociedad justa y armoniosa.","As a matter of principle, the government will support all those organizations and intermediate bodies that contribute to the development of a just and harmonious society.","606.1",NA
