"text","text_en","cmp_code","eu_code"
"INTRODUCCION","INTRODUCTION","H",NA
"El año dos mil se vislumbra ya en el horizonte.","The year two thousand is already on the horizon.","305.1",NA
"Los socialcristianos estamos seguros de que los costarricenses podremos cruzar la frontera del tercer milenio con dignidad y justicia.","We Social Christians are confident that Costa Ricans will be able to cross the border of the third millennium with dignity and justice.","305.1",NA
"Estamos seguros de nuestras capacidades para construir una sociedad mejor, más próspera, más solidaria y más participativa","We are confident in our ability to build a better, more prosperous, more supportive and more participatory society.","305.1",NA
"Sabemos que con propuestas y políticas novedosas, realistas y desinteresadas, los costarricenses podremos enfrentar los retos del presente y en futuro.","We know that with innovative, realistic and selfless proposals and policies, Costa Ricans will be able to face the challenges of the present and the future.","305.1",NA
"Nos acercarnos al nuevo milenio con el Imperativo de redistribuir el poder y definir una nueva relación entre la sociedad civil y la clase política.","We approach the new millennium with the imperative to redistribute power and define a new relationship between civil society and the political class.","202.1",NA
"El actor protagonista no es ya más el aparato del Estado, sino las personas y las organizaciones de la sociedad civil","The protagonist actor is no longer the State apparatus, but the people and the organizations of civil society","202.1",NA
"Los socialcristianos creernos en la capacidad creadora del Ser Humano creemos en que sólo habrá progreso si creamos las condiciones de libertad para que los individuos usen su capacidad creadora para diseñar instituciones públicas nuevas, eficientes y solidarias;","We Christian-socialists believe in the creative capacity of the Human Being We believe that there will only be progress if we create the conditions of freedom for individuals to use their creative capacity to design new, efficient and supportive public institutions;","201.1",NA
"para que canalicen su.s deseos de superación y realización personal hacia el bien común, a través de la innovación, la inversión generadora de riqueza y la solidaridad","to channel their desires for self-improvement and self-fulfillment towards the common good, through innovation, wealth-generating investment and solidarity.We","606.1",NA
"Consideramos indispensable promover la participación de los ciudadanos para alcanzar la eficiencia en el funcionamiento de las instituciones públicas y privadas","believe it is essential to promote the participation of citizens in order to achieve efficiency in the functioning of public and private institutions. This","202.1",NA
"Se trata de una participación enmarcada en los esfuerzos por crear mecanismos de solidaridad que generalicen los beneficios del crecimiento económico y el acceso de toda la población a los bienes de la salud, de la educación, de la cultura y de la ciencia y la tecnología","participation must be framed within the efforts to create solidarity mechanisms that generalize the benefits of economic growth and the access of the entire population to health, education, culture and social goods, Through","503",NA
"A través de la solidaridad' y la participación de la sociedad civil en el diseño de las políticas, será posible alcanzar el progrese y el desarrollo humano para todos","solidarity' and the participation of civil society in the design of policies, it will be possible to achieve progress and human development for all","606.1",NA
"Los socialcristianos queremos un desarrollo profundamente costarricense, que respete nuestras mejores tradiciones,","We Social-Christians want a profoundly Costa Rican development that respects our best traditions,","601.1",NA
"enriquezca las instituciones políticas y sociales,","enriches political and social institutions,","202.1",NA
"promueva el crecimiento económico equitativo sostenible;","promotes sustainable equitable economic growth;","410",NA
"y fortalezca las tradiciones culturales que conforman la nacionalidad.","and strengthens the cultural traditions that make up the nationality.","601.1",NA
"Nuestro compromiso es con la libertad y la solidaridad,","Our commitment is to freedom and solidarity,","201.1",NA
"con la justicia y","with justice and","202.1",NA
"con el desarrollo","with the development","410",NA
"Querernos que Costa Rica atraviese la frontera de los siglos con lucidez y conquiste para su pueblo el bienestar y el desarrollo que merece.","We want Costa Rica to cross the border of the centuries with lucidity and conquer for its people the welfare and development it deserves.","606.1",NA
"Queremos que los costarricenses despleguemos la magia, la exuberancia y el colorido de una VIDA BUENA","We want Costa Ricans to display the magic, exuberance and color of a GOOD LIFE","305.1",NA
"Esta es la esperanza que nos anima, ésta es la realidad que vamos a construir","This is the hope that animates us, this is the reality that we are going to build","305.1",NA
"El Programa de Gobierno del Partido Unidad Social Cristiana recoge las mejores Ideas de cientos de compatriotas que en forma desinteresada se entregaron a la tarea de formular las políticas generales de la próxima Administración socialcristiana","The Government Program of the Social Christian Unity Party gathers the best ideas of hundreds of compatriots who selflessly devoted themselves to the task of formulating the general policies of the next Social Christian Administration","305.1",NA
