"text","text_en","cmp_code","eu_code"
"En distintos momentos de su historia, Costa Rica ha logrado construir grandes acuerdos políticos que le han permitido generar un desarrollo con características propias, mejorando las condiciones de vida de amplios sectores de nuestra población.","At different times in its history, Costa Rica has managed to build great political agreements that have allowed it to generate a development with its own characteristics, improving the living conditions of broad sectors of our population.","202.1",NA
"No obstante, durante las últimas tres décadas hemos seguido una ruta equivocada.","However, over the past three decades we have followed the wrong path.","305.1",NA
"Los gobiernos de los partidos tradicionales, sin diálogo ni negociación, impulsaron políticas que alimentaron una doble polarización.","The governments of the traditional parties, without dialogue or negotiation, promoted policies that fueled a double polarization.","305.1",NA
"Por un lado, la polarización social, cuyos resultados más evidentes son el aumento de la desigualdad,","On the one hand, social polarization, whose most evident results are the increase in inequality, the","503",NA
"la creciente brecha entre los sectores de mayores ingresos y los hogares de menores ingresos y el aumento del desempleo y la precariedad laboral.","growing gap between higher-income sectors and lower-income households, and the rise in unemployment and job insecurity.","503",NA
"No es casual que la consecuencia de estas acciones sea el estancamiento en la reducción de la pobreza.","It is no coincidence that the consequence of these actions is stagnation in poverty reduction.","503",NA
"Por otro lado, está la creciente polarización política, expresada en la incapacidad para dialogar y construir acuerdos por parte de nuestra clase política.","On the other hand, there is the growing political polarization, expressed in the inability to dialogue and build agreements on the part of our political class.","202.1",NA
"Esta polarización termina lesionando a nuestro sistema democrático, cuya legitimidad se debilita de manera progresiva.","This polarization ends up damaging our democratic system, whose legitimacy is progressively weakening.","202.1",NA
"A ello se debe sumar los crecientes casos de corrupción vinculados al manejo de la cosa pública,","To this must be added the increasing cases of corruption linked to the management of public affairs,","304",NA
"generando un justificado malestar  ciudadano y un creciente número de protestas sociales que, debido a la incapacidad y la falta de voluntad de la clase gobernante, no son canalizadas de manera adecuada ni oportuna, generando un mayor malestar y pérdida de credibilidad no solo de la política sino, peor aún, de nuestro sistema democrático.","generating a justified citizen unrest and a growing number of social protests that, due to the incapacity and lack of will of the governing class, are not channeled in an adequate or timely manner, generating greater unrest and loss of credibility not only of politics but, even worse, of our democratic system.","304",NA
"Por ello afirmamos que Costa Rica está  secuestrada por la corrupción,","This is why we affirm that Costa Rica is kidnapped by corruption,","304",NA
"por partidos políticos y grupos de interés que solo son capaces de actuar en función de intereses inmediatos y, con frecuencia, mezquinos, olvidando la necesidad de poner el bien común por encima de intereses particulares.","by political parties and interest groups that are only capable of acting according to immediate and often petty interests, forgetting the need to put the common good above particular interests.","304",NA
"Por eso nuestro llamado y nuestro Programa se orientan a rescatar Costa Rica.","That is why our call and our Program are aimed at rescuing Costa Rica.","305.1",NA
"No se trata de volver al pasado, porque eso no es posible en la historia.","It is not about going back to the past, because that is not possible in history.","601.1",NA
"Se trata de recuperar la agenda del desarrollo nacional para colocarla en función de los valores y principios que han hecho grande a Costa Rica: la transparencia, la solidaridad, la inclusión, la sustentabilidad y la convivencia democrática.","It is about recovering the national development agenda to place it in terms of the values and principles that have made Costa Rica great: transparency, solidarity, inclusion, sustainability and democratic coexistence.","601.1",NA
"Nuestro Programa, como su versión resumida de 110 medidas prioritarias y el documento de propuestas para la niñez y la adolescencia, no son un simple documento retórico o un panfleto lleno de promesas vacías.","Our Program, like its summarized version of 110 priority measures and the document of proposals for children and adolescents, is not a mere rhetorical document or a pamphlet full of empty promises.","305.1",NA
"Nuestro programa es una propuesta seria, coherente, equilibrada y responsable, sobre los temas más apremiantes de nuestra sociedad.","Our program is a serious, coherent, balanced and responsible proposal on the most pressing issues of our society.","305.1",NA
"En él indicamos no solo los principios que nos orientan, las políticas que queremos impulsar, sino también cómo lo haremos.","In it we indicate not only the principles that guide us, the policies we want to promote, but also how we will do it.","305.1",NA
"Nuestro programa tampoco es producto de la ocurrencia de una persona o un pequeño grupo de personas.","Nor is our program the product of the occurrence of one person or a small group of people.","305.1",NA
"Como debe ser con las propuestas de gobierno serias y responsables, es producto de amplias consultas partidarias y ciudadanas, es resultado de la construcción democrática y colectiva.","As it should be with serious and responsible government proposals, it is the product of broad party and citizen consultations, it is the result of democratic and collective construction.","202.1",NA
"En otras palabras, este Programa tiene como base y elemento complementario la Convocatoria Ciudadana del PAC 2014 - 2018.","In other words, this Program has as its basis and complementary element the Citizen Call of the PAC 2014 - 2018.","305.1",NA
