"text","text_en","cmp_code","eu_code"
"Introducción","Introduction","H",NA
"Este es un llamado a la conciencia nacional.","This is a call to national conscience.","606.1",NA
"Esta es una CONVOCATORIA A LA CIUDADANÍA, para que unamos esfuerzos y compartamos esperanzas","This is a CALL TO THE CITIZENSHIP, so that we may join efforts and share hopes.","606.1",NA
"Presentamos esta Convocatoria como una herramienta para que los costarricenses conozcan la esencia de nuestro pensamiento y decidan si aceptan nuestro llamado a asumir su responsabilidad en la construcción del destino nacional.","We present this Call as a tool for Costa Ricans to know the essence of our thinking and decide if they accept our call to assume their responsibility in the construction of the national destiny.","305.1",NA
"Aquí interesa el qué vamos a hacer, pero interesa mucho más el cómo, el para qué lo vamos a hacer y el por qué podemos hacerlo.","Here we are interested in what we are going to do, but we are much more interested in how, what we are going to do it for and why we can do it.","305.1",NA
"Comprendemos que la lucha por el desarrollo hay que proyectarla, inevitablemente, al mediano y largo plazo.","We understand that the struggle for development must inevitably be projected in the medium and long term.","404",NA
"Sin embargo, para tener éxito en esa lucha es indispensable que asumamos actitudes y compromisos que desde ya se traduzcan en la cultura requerida para materializar el desarrollo","However, in order to succeed in this struggle, it is essential that we assume attitudes and commitments that translate into the culture required to materialize development.","305.1",NA
"Existen muchas vías para alcanzar el poder, pero únicamente cuando la gente conoce a profundidad el pensamiento, las motivaciones y las agendas reales de quien aspiran a llegar al gobierno, la victoria electoral deja de ser un éxito efímero y engañoso para convertirse en la entrega de un mandato y en la creación de confianza y respeto.","There are many ways to achieve power, but only when people know in depth the thinking, motivations and real agendas of those who aspire to reach government, electoral victory ceases to be an ephemeral and deceitful success and becomes the delivery of a mandate and the creation of trust and respect.","202.1",NA
"Estos elementos son fundamentales para posibilitar la siempre compleja tarea de gobernar.","These elements are fundamental to enable the always complex task of governing.","202.1",NA
"La posibilidad de tomar y ejecutar decisiones, se construye en campaña.","The possibility of making and executing decisions is built in the campaign.","202.1",NA
"Se construye diciendo la verdad tal y como la concibe cada grupo aspirante, enunciando con un lenguaje claro y directo sus prioridades y compromisos, así como los requisitos y costos para avanzar en la dirección propuesta.","It is built by telling the truth as conceived by each aspiring group, stating in clear and direct language their priorities and commitments, as well as the requirements and costs to move in the proposed direction.","202.1",NA
"Se trata de que cada ciudadano al acudir a las urnas sepa exactamente qué puede esperar y a qué se compromete con su voto.","The idea is that every citizen who goes to the polls should know exactly what to expect and what he or she is committing to with his or her vote.","202.1",NA
"El buen gobierno en la democracia es posible si se respetan las opiniones de los otros para lograr acuerdos efectivamente nacionales.","Good governance in democracy is possible if the opinions of others are respected in order to achieve effectively national agreements.","202.1",NA
"Pero para que se materialicen es necesario que cada uno exprese la verdad de su pensamiento de manera clara y transparente.","But for them to materialize, it is necessary for each one to express the truth of his or her thinking in a clear and transparent manner.","202.1",NA
"Cuando lo que se dice no es igual a lo que se piensa o a lo que se intenta hacer, se consuman con alevosa eficiencia la ingobernabilidad y el conflicto.","When what is said is not the same as what is thought or what is intended to be done, ungovernability and conflict are consummated with malicious efficiency.","202.1",NA
"Desde esta concepción de la democracia hemos elaborado la presente Convocatoria a la ciudadanía, en el entendido de que se trata justamente de un llamado para que compartamos la causa del futuro y asumamos colectivamente el reto de construir el destino nacional.","From this conception of democracy, we have prepared this Call to Citizenship, in the understanding that it is precisely a call to share the cause of the future and collectively assume the challenge of building the national destiny.","202.1",NA
"Nuestras propuestas son claras y puntuales, enmarcadas en una filosofía fundada en la acción ciudadana.","Our proposals are clear and specific, framed in a philosophy based on citizen action.","305.1",NA
"Mantendremos una actitud abierta para analizar las propuestas programaticas de otros partidos politicos, a efecto de incorporar a nuestra accion de gobierno aquellos planteamientos positivos para el desarrollo nacional.","We will maintain an open attitude to analyze the programmatic proposals of other political parties, in order to incorporate into our government action those positive proposals for national development.","202.1",NA
"Hemos elaborado esta Convocatoria partiendo de lo mucho positivo que tenemos en Costa Rica.","We have prepared this Call for Proposals based on the many positive things we have in Costa Rica.","601.1",NA
"Hemos escuchado a San Pablo cuando dice: “Examinadlo todo, retened lo bueno”.","We have listened to St. Paul when he says: ""Examine all things, hold fast that which is good"".","601.1",NA
"De lo existente en el país y de las propuestas de todos los partidos se podrán construir consensos en relación con las áreas estratégicas de nuestro desarrollo.","From what exists in the country and from the proposals of all parties, it will be possible to build consensus in relation to the strategic areas of our development.","202.1",NA
"Con ese espiritu hemos suscrito ya la ""Agenda Nacional para la Niñez y la Adolescencia 2000-2010"", por considerarla una propuesta idonea para atender los retos que la sociedad costarricense enfrenta en estos ambitos.","In this spirit, we have already subscribed to the ""National Agenda for Children and Adolescents 2000-2010"", as we consider it a suitable proposal to address the challenges that Costa Rican society faces in these areas.","706",NA
"Del mismo modo, suscribimos el acuerdo alcanzado entre la Camara de exportadores, la Asociacion Nacional de Empleados Publicos y Privados, y la Conferencia de Trabajadores Rerun-Novarum, denominado ""Costa Rica: Hacia la Tercera Republica Frente a los desafios Nacional del Siglo XXI"", donde se propone la estrategia de desarrollo a seguir para encarar los desafios derivados del nuevo orden economico internacional.","Likewise, we subscribe to the agreement reached between the Chamber of Exporters, the National Association of Public and Private Employees, and the Rerun-Novarum Workers Conference, called ""Costa Rica: Towards the Third Republic Facing the National Challenges of the 21st Century"", which proposes the development strategy to be followed to face the challenges derived from the new international economic order.","408",NA
"El desarrollo depende de factores culturales, como el compromiso con el trabajo, la frugalidad, el pago de los impuestos, el esfuerzo propio, el cumplimiento de horarios,","Development depends on cultural factors, such as commitment to work, frugality, payment of taxes, self-effort, adherence to schedules,","408",NA
"el respeto a la diversidad","respect for diversity","503",NA
"y la honestidad en la función pública.","and honesty in public service.","304",NA
"Hoy debemos unirnos, agruparnos, aunar voluntades, para materializar esos factores.","Today we must unite, group together, unite our wills, to materialize these factors.","606.1",NA
"Debemos aprovechar la crisis para inducir la cultura del respeto, la actitud de la gente y la calidad de la política y el gobierno, amigas del progreso.","We must take advantage of the crisis to induce the culture of respect, the attitude of the people and the quality of politics and government, friends of progress.","202.1",NA
"Es nuestra obligación resurgir de la crisis en un estadio superior, compatible con el desarrollo y con los liderazgos internacionales que nos corresponden.","It is our obligation to emerge from the crisis at a higher stage, compatible with development and with the international leadership that corresponds to us.","606.1",NA
"Promoveremos con esmero, convicción y entrega, este cambio cultural basado en el cumplimiento de las responsabilidades de los habitantes.","We will promote with care, conviction and dedication, this cultural change based on the fulfillment of the responsibilities of the inhabitants.","606.1",NA
"Pondremos todo nuestro empeño para que la juventud tenga espacios, exprese sus aspiraciones y sea protagonista en esta revolución pacífica que impulsamos.","We will make every effort to ensure that young people have space, express their aspirations and play a leading role in this peaceful revolution that we are promoting.","706",NA
"Quienes crean en la dignidad y la honradez; quienes crean en el trabajo y el esfuerzo compartido, quienes crean en el diálogo y la participación ciudadana, y quienes crean en la solidaridad y el bien común, quedan convocados a compartir y abonar esta causa por el bien de Costa Rica.","Those who believe in dignity and honesty, those who believe in work and shared effort, those who believe in dialogue and citizen participation, and those who believe in solidarity and the common good, are called upon to share and contribute to this cause for the good of Costa Rica.","606.1",NA
"Solicito su apoyo a esta causa.","I request your support for this cause.","606.1",NA
"Luchemos para que nuestra participación política nos haga mejores ciudadanos.","Let us fight so that our political participation makes us better citizens.","202.1",NA
