"text","text_en","cmp_code","eu_code"
"SÍ, SEGUIMOS CREYENDO FIRMEMENTE, EN EL INELUDIBLE COMPROMISO DE QUE LA SOCIEDAD GARANTICE A TODOS LOS CIUDADANOS, UN NIVEL DE VIDA COMPATIBLE UN SU DIGNIDAD HUMANA","YES, WE CONTINUE TO FIRMLY BELIEVE IN THE INESCAPABLE COMMITMENT OF SOCIETY TO GUARANTEE ALL CITIZENS A STANDARD OF LIVING COMPATIBLE WITH THEIR HUMAN DIGNITY.","504",NA
"PREFACIO","PREFACE","H",NA
"RODRIGO ARIAS SÁNCHEZ","RODRIGO ARIAS SÁNCHEZ","H",NA
"JEFE DE CAMPAÑA","CAMPAIGN MANAGER","H",NA
"En los últimos dos años, el Partido Liberación Nacional ha vivido un proceso interno de reflexión y autocrítica, caracterizado por su seriedad intelectual y por una activa participación ciudadana, desde las bases partidarias hasta los más altos niveles de su dirigencia.","In the last two years, the National Liberation Party has undergone an internal process of reflection and self-criticism, characterized by its intellectual seriousness and active citizen participation, from the party bases to the highest levels of its leadership.","305.1",NA
"Miles de liberacionistas, en todo el territorio nacional y de las más diversas formaciones y niveles educativos, han participado en este proceso, que se inició con la convocatoria al Congreso Nacional Daniel Oduber Quirós","Thousands of liberationists, throughout the national territory and from the most diverse educational backgrounds and levels, have participated in this process, which began with the call to the Daniel Oduber Quirós National Congress","202.1",NA
"y que llega hasta la presentación de este Programa de Gobierno de la futura administración del Dr. Oscar Arias Sánchez, denominado Hacia la Costa Rica desarrollada del bicentenario.","and has reached the presentation of this Government Program of the future administration of Dr. Oscar Arias Sánchez, called Towards the Developed Costa Rica of the Bicentennial.","305.2",NA
"Cuando en octubre del 2003 se convocó al Congreso Nacional, el Partido Liberación Nacional venía saliendo de dos derrotas electorales consecutivas.","When the National Congress was convened in October 2003, the National Liberation Party was coming off two consecutive electoral defeats.","305.1",NA
"El sentimiento generalizado entre los liberacionistas, era el de que habíamos perdido la confianza de la mayoría del pueblo y que habíamos equivocado el rumbo.","The general feeling among the liberationists was that we had lost the confidence of the majority of the people and that we had gone in the wrong direction.","305.1",NA
"Tomamos entonces la decisión de reflexionar y estudiar.","We then made the decision to reflect and study.","305.1",NA
"Antes que culpar a otros, optamos por la autocrítica honesta y asumimos nuestra responsabilidad.","Rather than blaming others, we opt for honest self-criticism and assume our responsibility.","305.1",NA
"Entendimos, con humildad, que ese era el mensaje de las urnas y que esa era la actitud madura que le correspondía al más grande y al más importante de los partidos políticos de la historia de Costa Rica.","We understood, with humility, that this was the message of the ballot boxes and that this was the mature attitude that corresponded to the largest and most important political party in the history of Costa Rica.","305.1",NA
"Los apasionados debates internos sirvieron para volver a encontrarnos con nosotros mismos y para redefinir el alcance y el contenido de una propuesta socialdemócrata a la altura de los nuevos tiempos.","The passionate internal debates served to meet again with ourselves and to redefine the scope and content of a social democratic proposal in line with the new times.","305.1",NA
