"text","text_en","cmp_code","eu_code"
"PRESENTACIÓN","PRESENTATION","H",NA
"Desde sus orígenes en el Centro para el Estudio de los Problemas Nacionales, el Partido Liberación Nacional ha contado con las mentes más claras y los profesionales más capacitados de Costa Rica.","Since its origins in the Center for the Study of National Problems, the National Liberation Party has counted on the clearest minds and the most qualified professionals in Costa Rica.","305.1",NA
"El grupo de mis colaboradores en la elaboración de las acciones programáticas para el Gobierno 90-94 reúne nuevamente ese consenso de capacidad intelectual y visión política.","The group of my collaborators in the elaboration of the programmatic actions for the 90-94 Government once again brings together this consensus of intellectual capacity and political vision.","305.1",NA
"Liberación Nacional siempre ha enrumbado en la dirección del progreso en todos los órdenes.","Liberación Nacional has always headed in the direction of progress in all areas","305.1",NA
". Nos proyectamos hacia nuevas acciones, logros y estadios de desarrollo.","... . We project ourselves towards new actions, achievements and stages of development.","305.1",NA
"Ya somos un país viable en la comunidad internacional gracias a los esfuerzos ingentes de las dos últimas administraciones liberacionistas.","We are already a viable country in the international community thanks to the tremendous efforts of the last two liberationist administrations.","305.1",NA
"Estamos en el umbral de un desarrollo sin precedentes en nuestra historia.","We are on the threshold of an unprecedented development in our history.","305.1",NA
"Somos el cambio en la seguridad y la renovación en la continuidad","We are the change in security and the renovation in continuity","305.1",NA
"Con esta perspectiva presentamos al pueblo costarricense el fruto del trabajo de cuatrocientos profesionales y expertos que confían en que el futuro del país sólo está seguro en las manos capaces y honestas de Liberación Nacional.","With this perspective we present to the Costa Rican people the fruit of the work of four hundred professionals and experts who trust that the future of the country is only safe in the capable and honest hands of Liberación Nacional.","305.1",NA
"EL DESARROLLO QUE QUEREMOS","THE DEVELOPMENT WE WANT","H",NA
"I ESTA NACIENDO UNA NUEVA COSTA RICA","I A NEW COSTA RICA IS BEING BORN","H",NA
"El pais en el que hoy vivimos es un pais distinto, que no existía antes de que naciera Liberación Nacional y sus grupos de precursores","The country in which we live today is a different country, which did not exist before the birth of Liberación Nacional and its precursor groups.","305.1",NA
"Por más de treinta años Liberacion Nacional ha imprimido a Costa Rica una dinamica propia de crecimiento en los campos de la moral publica, la salud, la educación y la cultura, la seguridad social. los recursos naturales y la energía, la industria y el agro","For more than thirty years, Liberacion Nacional has given Costa Rica its own dynamic of growth in the fields of public morality, health, education and culture, social security, natural resources and energy, industry and agriculture.","305.1",NA
"Esto permitió elevar el nivel de vida de una mayoria de los costarricenses","This raised the standard of living of the majority of Costa Ricans.","305.1",NA
"El esquema concebido para ese crecimiento le brindo al país varias décadas de desarrollo estable, con paz social","The scheme conceived for this growth provided the country with several decades of stable development, with social peace.","410",NA
"y democracia.","and democracy.","202.1",NA
"En 1948 el movimiento victorioso de Liberación Nacional, guiado por el ""espíritu del siglo veinte, que es el siglo del pueblo"", inició una nueva guerra la guerra contra la pobreza.","In 1948 the victorious National Liberation movement, guided by the ""spirit of the twentieth century, which is the century of the people,"" launched a new war, the war against poverty.","503",NA
"Proclamó su adhesión al principio del bienestar del mayor número'.","He proclaimed his adherence to the principle of the welfare of the greatest number'.","503",NA
"Esta aspiración se encontraba plenamente justificada en la realidad social que mostraba nuestro país al inicio de la década de los años 1950.","This aspiration was fully justified by the social reality of our country at the beginning of the 1950s.","503",NA
"Más del 50% de la población costarricense era pobre","More than 50% of the Costa Rican population was poor.","503",NA
"Ese alto porcentaje fue reducido a un nivel del 20% en los años de 1971-1977.","This high percentage was reduced to a level of 20% in the years 1971-1977.","503",NA
"Como puede verse en los años que van sobre todo en la decada de los sesenta y a finales de la década de los setenta, la miseria se redujo notablemente en nuestro país.","As can be seen in the years between the 1960s and the end of the 1970s, poverty was notably reduced in our country.","503",NA
"Sin embargo, este esfuerzo del Partido Liberación Nacional y del pueblo de Costa Rica por desaparecer la pobreza de nuestra población se vió obstaculizado en el cuatrienio 1978-1982,","However, this effort of the National Liberation Party and the people of Costa Rica to eliminate poverty among our population was hindered in the four-year period 1978-1982,","305.1",NA
"donde por la mala conducción política por parte de nuestros adversarios la pobreza se incrementó y alcanzó el 30 %.","when, due to the bad political leadership of our adversaries, poverty increased and reached 30%.","305.1",NA
"En 1982 el pueblo de Costa Rica, consciente de la contribución del Partido Liberacion Nacional al desarrollo del país, le entrega el mandato de gobernar para que enderece el país y lo enrrumbe por los caminos de progreso que habla venido abriendo este movimiento político en años atrás","In 1982 the people of Costa Rica, aware of the contribution of the National Liberation Party to the development of the country, gave it the mandate to govern in order to straighten out the country and put it on the path of progress that this political movement had been opening in the past years","305.1",NA
"y le diera una nueva orientación política al país","and give a new political orientation to the country. At","305.1",NA
"En los albores de la decada de los años setenta, algunos de nosotros comenzamos a plantear la necesidad de revaluar nuestro mensaje.","the dawn of the seventies, some of us began to consider the need to reevaluate our message.","305.1",NA
