"text","text_en","cmp_code","eu_code"
"Costarricense: Más de mil personas en todo el país, coordinadas por un equipo multidisciplinario de profesionales, trabajaron durante dos años para confeccionar nuestro Programa Liberacionista para el Bienestar de los Costarricenses.","Costa Rican: More than a thousand people throughout the country, coordinated by a multidisciplinary team of professionals, worked for two years to develop our Liberationist Program for the Welfare of Costa Ricans.","305.1",NA
"No es un programa de promesas para ganar unos votos más.","It is not a program of promises to win a few more votes.","305.1",NA
"Es un programa serio, realizable, y sobre todo solidario.","It is a serious, achievable and, above all, supportive program.","305.1",NA
"Es un programa que le entra duro a combatir la pobreza.","It is a program that goes hard at fighting poverty.","503",NA
"Un programa que une a Costa Rica, fortaleciendo nuestra clase media y nuestros valores,","A program that unites Costa Rica, strengthening our middle class and our values,","704",NA
"y le ayuda a los que menos tienen para que ingresen a esta clase media.","and helps those who have less to enter this middle class.","503",NA
"Es un programa que nos permitirá vivir mejor.","It is a program that will allow us to live better.","305.1",NA
"Los costarricenses se han quejado, con mucha razón, del poco espacio que queda para la discusión de programas en las campañas electorales.","Costa Ricans have complained, quite rightly, about the little space left for discussion of programs in electoral campaigns.","305.1",NA
"Por ello, en Liberación Nacional hemos decidido hacer este esfuerzo extraordinario para poner en sus manos una parte sustancial de nuestro programa, que hemos llamado ""Oportunidades para el Bienestar"".","For this reason, we at Liberación Nacional have decided to make this extraordinary effort to place in your hands a substantial part of our program, which we have called ""Opportunities for Well-Being"".","305.1",NA
"Quiero invitarle a estudiar nuestras propuestas, a discutirlas, a contrastarlas, y a contribuir con sus ideas para construir esa Costa Rica solidaria y de oportunidades que queremos, por el bienestar de todos.","I would like to invite you to study our proposals, to discuss them, to contrast them, and to contribute with your ideas to build the Costa Rica of solidarity and opportunities that we want, for the welfare of all.","606.1",NA
"1. El. CAMINO LIBERACIONISTA","1. The. LIBERATIONIST PATH","H",NA
"A. CINCO GRANDES ORIENTACIONES","A. FIVE MAIN ORIENTATIONS","H",NA
"Las cinco orientaciones que deberán guiar el accionar del próximo gobierno de losé María Figueres para avanzar con éxito hacia la Costa Rica del Siglo XXI son:","The five orientations that should guide the actions of the next government of José María Figueres in order to successfully advance towards the Costa Rica of the 21st Century are:","305.2",NA
"1. VAMOS A AVANZAR DESDE LA SOCIEDAD EXCLUYENTE Y DIVIDIDA POR LA POBREZA HACIA LA SOCIEDAD INTEGRADA POR LAS OPORTUNIDADES","1. WE WILL ADVANCE FROM THE SOCIETY EXCLUDED AND DIVIDED BY POVERTY TO THE SOCIETY INTEGRATED BY OPPORTUNITIES","503",NA
"En los últimos años hemos visto cómo los distintos canales de integración y ascenso social con que contaba Costa Rica se han ido perdiendo,","In recent years we have seen how the different channels of integration and social advancement that Costa Rica had been losing,","503",NA
"y cómo la pobreza ha ido aumentando; debemos buscar nuevas formas para combatir la pobreza. y reconstituir y modernizar esos instrumentos de ascenso social.","and how poverty has been increasing; we must seek new ways to combat poverty and reconstitute and modernize those instruments of social advancement.","503",NA
"Debemos darle a todos los costarricenses un acceso cada vez más electivo a las oportunidades para su superación.","We must give all Costa Ricans increasingly elective access to opportunities for self-improvement.","503",NA
"En el Partido Liberación Nacional buscamos una sociedad integrada, una sola Costa Rica de oportunidades.","In the National Liberation Party we seek an integrated society, a single Costa Rica of opportunities.","503",NA
"Para nosotros, la ampliación de los sectores medios es el instrumento clave del ascenso y la integración social:","For us, the expansion of the middle sectors is the key instrument for upward mobility and social integration:","704",NA
"los sectores medios deben incorporar cada vez a más costarricenses, desarrollar su capacidad productiva, y recuperar la ilusión de una Costa Rica solidaria por derecho propio, no por caridad o donación.","the middle sectors must incorporate more and more Costa Ricans, develop their productive capacity, and recover the illusion of a Costa Rica in solidarity in its own right, not by charity or donation.","704",NA
"2. VAMOS A AVANZAR DESDE EL CRECIMIENTO CON DESPILFARRO HACIA EL DESARROLLO SOSTENIBLE","2. WE WILL MOVE FROM WASTEFUL GROWTH TO SUSTAINABLE DEVELOPMENT","416.2",NA
"En buena medida, nuestro crecimiento ha descansado en un escaso aprovechamiento de los recursos productivos, con altos niveles de desperdicio.","To a large extent, our growth has been based on a poor use of productive resources, with high levels of waste.","416.2",NA
"Esto tiene que cambiar, ya que nuestro futuro, y el de nuestros hijos, depende de que sepamos utilizar racionalmente esos recursos para promover el crecimiento y para que este crecimiento no sólo sea eficiente, sino también sostenible en el largo plazo.","This has to change, since our future, and that of our children, depends on our knowing how to use these resources rationally to promote growth and to ensure that this growth is not only efficient, but also sustainable in the long term.","416.2",NA
"En Liberación Nacional queremos un desarrollo dinámico a largo plazo, sostenible en tres sentidos básicos:","In Liberación Nacional we want a long-term dynamic development, sustainable in three basic senses:","416.2",NA
"sostenible en su relación con la naturaleza,","sustainable in its relationship with nature,","416.2",NA
"sostenible en tanto permite la integración social y la consolidación de la identidad nacional,","sustainable in that it allows social integration and the consolidation of national identity,","416.2",NA
"y sostenible en tanto debe ser financieramente viable.","and sustainable in that it must be financially viable.","416.2",NA
"Ninguno de estos aspectos tiene sentido cuando se olvidan los otros.","None of these aspects makes sense when the others are forgotten.","416.2",NA
"3. VAMOS A AVANZAR DESDE LA APERTURA  ECONOMICA HACIA LA INTEGRACION CON EL MUNDO","3. WE WILL MOVE FROM ECONOMIC OPENNESS TO INTEGRATION WITH THE WORLD","407",NA
"Queremos una Costa Rica donde la modernización y los aumentos en la productividad","We want a Costa Rica where modernization and productivity gains","410",NA
"vayan de la mano con la erradicación de la pobreza, con un creciente ascenso social y una participación cada vez más amplia.","go hand in hand with poverty eradication, increasing social mobility and broader participation.","503",NA
"Queremos lograr una integración inteligente con la economía mundial, en la que nuestras ventajas comparativas estén basadas en la utilización racional, sofisticada y bien pagada de nuestros recursos;","We want to achieve an intelligent integration with the world economy, in which our comparative advantages are based on the rational, sophisticated and well-paid utilization of our resources;","407",NA
"abrir unilateralmente nuestras fronteras para vender baratos nuestros recursos naturales y nuestra mano de obra, como quisieran algunos, no tiene ningún sentido.","unilaterally opening our borders to sell our natural resources and labor cheaply, as some would like, makes no sense.","407",NA
"En Liberación Nacional queremos que Costa Rica se integre al mundo para sacarle partido al mundo y no para que el mundo le saque partido a nuestro país.","In Liberación Nacional we want Costa Rica to integrate into the world to take advantage of the world and not for the world to take advantage of our country.","407",NA
"En particular, nos oponemos a la creencia de que para aumentar la competitividad es necesario mantener bajos los salarios; ese camino sólo nos lleva a exportar pobreza, incorporada en productos de bala innovación y mano de obra barata.","In particular, we oppose the belief that in order to increase competitiveness it is necessary to keep wages low; that path only leads us to export poverty, embodied in innovation bullet products and cheap labor.","701",NA
"La integración al mundo solo tiene sentido si se da sobre una base de combinación de productividad y salarios crecientes, de manera que aprovechemos nuestra verdadera ventaja comparativa —no la pobreza, sino la calidad de nuestros recursos humanos.","Integration into the world only makes sense if it is based on a combination of productivity and rising wages, so that we take advantage of our true comparative advantage - not poverty, but the quality of our human resources.","410",NA
"4. VAMOS A AVANZAR DESDE EL ESTADO INEFICIENTE Y DÉBIL HACIA EL ESTADO ESTRATÉGICO Y CONCERTADOR","4. WE WILL MOVE FROM THE INEFFICIENT AND WEAK STATE TOWARDS THE STRATEGIC AND CONCERTIVE STATE","303",NA
"Debemos superar la discusión estéril sobre si el Estado debe ser más grande o más pequeño, para enfrentar el problema de fondo, que es el de transformar la institucionalidad vigente, eliminando sus rigideces, su burocratismo y su falta de dirección, para construir un Estado ágil, con visión de conjunto y de largo plazo, capaz de tomar decisiones y de comprometer a los distintos sectores del país en las tareas del desarrollo.","We must overcome the sterile discussion on whether the State should be bigger or smaller, in order to face the fundamental problem, which is to transform the current institutional framework, eliminating its rigidities, its bureaucracy and its lack of direction, to build an agile State, with an overall and long-term vision, capable of making decisions and committing the different sectors of the country to the tasks of development.","303",NA
"En Liberación Nacional buscamos una sociedad con un Estado para todos, un Estado eficiente","In Liberación Nacional we seek a society with a State for all, an efficient State.","303",NA
"y democrático que sirva de balance entre fuertes y débiles, entre los intereses particulares y el interés colectivo.","and democratic, to serve as a balance between the strong and the weak, between individual interests and the collective interest.","202.1",NA
"El Estado y sus instituciones deben ser profundamente transformados y modernizados;","The State and its institutions must be profoundly transformed and modernized;","303",NA
"es inaceptable que los escasos recursos disponibles no se asignen y se utilicen con el máximo de eficiencia y flexibilidad.","it is unacceptable that the scarce resources available are not allocated and used with maximum efficiency and flexibility.","303",NA
"Pero esta transformación no supone abandonar las responsabilidades fundamentales de la vida pública —como quisieran los neoliberales—, sino que, por el contrario, pretende fortalecerlas","But this transformation does not imply abandoning the fundamental responsibilities of public life - as the neoliberals would like - but, on the contrary, it intends to strengthen them.","403",NA
"5. VAMOS A AVANZAR DESDE LA DEMOCRACIA FORMAL HACIA FORMAS AVANZADAS DE DEMOCRACIA PARTICIPATIVA","5. WE WILL MOVE FORWARD FROM FORMAL DEMOCRACY TO ADVANCED FORMS OF PARTICIPATORY DEMOCRACY.","202.1",NA
"La democracia representativa y la participativa son conceptos complementarios, ya qUe para su adecuado funcionamiento, tanto las instituciones del sector público, como los mercados y las instituciones del sector privado, requieren de una participación activa, informada e inteligente, de los ciudadanos, de las comunidades, de los sectores, de las regiones, en fin, de la sociedad civil en su conjunto.","Representative and participatory democracy are complementary concepts, since in order to function properly, public sector institutions, markets and private sector institutions require the active, informed and intelligent participation of citizens, communities, sectors, regions and, in short, civil society as a whole.","202.1",NA
"Para Liberación Nacional, la participación no sustituye, sino que complementa y completa la democracia representativa:","For Liberación Nacional, participation does not substitute, but rather complements and completes representative democracy:","202.1",NA
"es la participación la que garantiza el carácter democrático de la institucionalidad, y es la vida institucional la que, a su vez, garantiza que la participación ciudadana sea real, y no sólo retórica.","it is participation that guarantees the democratic character of institutionality, and it is institutional life that, in turn, guarantees that citizen participation is real, and not just rhetorical.","202.1",NA
"B. EL MAYOR BIENESTAR DEL MAYOR NUMERO","B. THE GREATER WELFARE OF THE GREATER NUMBER","503",NA
"Las cinco orientaciones tienen un hilo conductor que las amarra: reconstituir los instrumentos económicos, sociales y políticos que permiten un creciente ascenso e integración social y la eliminación de la pobreza.","The five orientations have a common thread that binds them together: to reconstitute the economic, social and political instruments that allow for increasing social advancement and integration and the elimination of poverty.","503",NA
"El desarrollo de políticas orientadas a frenar el estrujamiento de los sectores medios y propiciar su ensanchamiento vuelve a ser el objetivo vital de la sociedad costarricense,","The development of policies aimed at halting the squeezing of the middle sectors and promoting their widening is once again the vital objective of Costa Rican society,","704",NA
"el elemento que permite a los sectores más pobres volver a encontrar el camino de su superación.","the element that allows the poorest sectors to find their way back on the path to betterment.","503",NA
"Hoy debemos retomar en las  nuevas condiciones de lós noventa,  el camino liberacionistá: parar el  estrujamiento y empobrecimiento  de los grupos medios,","Today, in the new conditions of the nineties, we must take up again the liberationist path: stop the squeezing and impoverishment of the middle groups,","704",NA
"y consolidar políticas que hagan subir a los de  más abajo.","and consolidate policies that raise those at the bottom.","503",NA
"Nuestra propuesta busca desarrollar una sola Costa Rica: una Costa Rica en la que lo que predomine no sean grupos diametralmente opuestos, con las oportunidades concentradas siempre arriba, mientras la caridad gotea para tranquilizar la conciencia de unos y las protestas de los demás;","Our proposal seeks to develop a single Costa Rica: a Costa Rica in which what predominates are not diametrically opposed groups, with opportunities always concentrated at the top, while charity trickles down to soothe the conscience of some and the protests of others;","503",NA
"sino una Costa Rica en la que predomine el dinamismo y el ascenso social.","but a Costa Rica in which dynamism and social ascent predominate.","503",NA
"Una Costa Rica en la que los jóvenes —todos los jóvenes— tengan siempre un futuro. mejor por delante.","A Costa Rica in which young people - all young people - always have a better future ahead of them.","706",NA
"Desde su nacimiento, el Movimiento de Liberación Nacional impulsó un estilo de vida, una cultura y unos valores dentro de los cuales existía una ética del trabajo como vía hacia la superación.","From its inception, the National Liberation Movement promoted a lifestyle, a culture and values within which there was a work ethic as a path to self-improvement.","603",NA
"Unos valores que hacían prestigioso el estudiar; el ser buen profesional, pequeño o gran empresario o empleado público dedicado e innovador;","Values that made it prestigious to study; to be a good professional, a small or large entrepreneur or a dedicated and innovative public employee; to","603",NA
"el saber apreciar el buen arte y participar de la cultura;","appreciate good art and participate in culture; to have","502",NA
"el acceder a la vivienda digna;","access to decent housing; to","504",NA
"el producir con eficiencia en la actividad pública o privada","produce efficiently in public or private activities and to","303",NA
"y el convivir con solidaridad con los menos pudientes.","live in solidarity with the less well-off.","503",NA
"Era una manera, a la tica, de incorporar a las grandes mayorías a una cultura y valores propios, llena de oportunidades, de retos, de ilusiones.","It was a way, in the Costa Rican way, to incorporate the great majorities to a culture and values of their own, full of opportunities, challenges and illusions.","503",NA
"Eso hizo a Costa Rica un país sin extremos, eso hizo a nuestro país una sociedad integrada hacia adentro, eso permitió evadir la crisis regional.","That made Costa Rica a country without extremes, that made our country an inwardly integrated society, that allowed us to avoid the regional crisis.","601.1",NA
