"text","text_en","cmp_code","eu_code"
"Amigos y amigas: Hay quienes dicen que la política es el arte de lo posible, como si “lo posible” fuese un muro de piedra cuyos contornos no fuesen moldeados por nuestras propias manos.","Friends: There are those who say that politics is the art of the possible, as if ""the possible"" were a stone wall whose contours are not molded by our own hands.","305.1",NA
"Hay quienes caminan entre sueños al arrullo de ideas trasnochadas y nos invitan a lanzarnos con ellos al despeñadero de las ideas fracasadas.","There are those who walk among dreams to the lullaby of outdated ideas and invite us to throw ourselves with them to the cliff of failed ideas.","305.1",NA
"Entre quienes en nombre del realismo son incapaces de levantar la mirada del suelo y los sonámbulos que soñando caminan sin rumbo, nosotros y nosotras creemos que la política es el arte de hacer posible aquello con que por mucho tiempo hemos soñado.","Between those who in the name of realism are unable to lift their eyes from the ground and the sleepwalkers who dream and walk aimlessly, we believe that politics is the art of making possible what we have long dreamed of.","305.1",NA
"La política debe ser un puente entre nuestras realidades y nuestras aspiraciones, un tractor que abre trocha y nos permite caminar hacia el futuro mutuamente anhelado.","Politics must be a bridge between our realities and our aspirations, a tractor that opens the way and allows us to walk towards the mutually desired future.","202.1",NA
"Creemos en una política que enfrenta la realidad con mirada lúcida y sin engaño alguno, pero que imagina el futuro con el corazón henchido de esperanza y el músculo presto para el duro trabajo que habrá de convertir en logro de un pueblo lo que empezó como sueño de nuestra nación.","We believe in a policy that faces reality with a clear vision and without deceit, but that imagines the future with a heart full of hope and the muscle ready for the hard work that will turn what began as a dream of our nation into an achievement of a people.","305.1",NA
"No son palabras vanas.","These are not empty words.","305.1",NA
"Son casi 200 años de historia que hablan y piden una vez más lo mejor de las y los costarricenses.","It is almost 200 years of history that speak and ask once again for the best of Costa Ricans.","601.1",NA
"Era imposible pensar que un país pequeño y pobre soñara siquiera, en el ya lejano siglo XIX, en una educación primaria gratuita, obligatoria y costeada por el Estado.","It was impossible to think that a small, poor country would even dream, in the now distant 19th century, of free, compulsory, state-funded primary education.","506",NA
"Pero lo que a algunos les parecía imposible, los y las costarricenses lo convertimos en realidad.","But what seemed impossible to some, we Costa Ricans turned it into reality.","601.1",NA
"Era imposible pensar que una diminuta república centroamericana intentara emular las propuestas de seguridad social de las más avanzadas naciones europeas a mediados del siglo XX.","It was impossible to think that a tiny Central American republic would attempt to emulate the social security proposals of the most advanced European nations in the mid-20th century.","504",NA
