"text","text_en","cmp_code","eu_code"
"PRESENTACIÓN","PRESENTATION","H",NA
"En Liberación Nacional siempre hemos abordado con la mayor seriedad la prepararación de los programas de Gobierno","In Liberación Nacional we have always approached the preparation of government programs with the utmost seriousness","305.1",NA
"No podría ser de otra manera en el partido que hereda el pensamiento de Jose Figueres, Rodrigo Facio, Benjamín Nuñez y Alberto Martén.",". It could not be otherwise in the party that inherited the thinking of Jose Figueres, Rodrigo Facio, Benjamín Nuñez and Alberto Martén.","305.1",NA
"Sin embargo, me siento orgulloso de poder afirmar que nunca ese trabajo se ha hecho de forma tan anticipada, profunda y sistemática como en esa campaña para las elecciones del año 2002.","However, I am proud to say that this work has never been done in such an anticipated, deep and systematic way as in that campaign for the 2002 elections.","305.2",NA
"Desde varios meses antes de que se realizara la convención para elegir candidato, distinguidos grupos de profesionales en diversas áreas empezaron a desarrollar planteamientos en torno a los postulados de participación, conocimiento y naturaleza que presenté al país.","Several months before the convention to elect the candidate, distinguished groups of professionals in different areas began to develop proposals around the postulates of participation, knowledge and nature that I presented to the country.","704",NA
"El trabajo y el díalogo se enriquecieron, una vez que el pueblo liberacionista me escogío como candidato, con la participación de compañeras y compañeros de las otras tendencias que compitieron en la convención.","The work and dialogue were enriched, once the Liberationist people chose me as their candidate, with the participation of comrades from the other tendencies that competed in the convention.","305.1",NA
"El resultado es este documento innovador y comprensivo que hoy presentamos al electorado Nacional.","The result is this innovative and comprehensive document that we present today to the National electorate.","305.1",NA
"Los tiempos actuales demandan esfuerzos de esta naturaleza, que ordenan una realidad compleja y le señalan rumbos al país, al mismo tiempo que cohesionan a un partido político y le agregan valor a la democracia.","The current times call for efforts of this nature, which bring order to a complex reality and point the country in the right direction, at the same time that they bring cohesion to a political party and add value to democracy.","202.1",NA
"Nuestros adversarios de siempre, que desdeñan las ideas, se privan a sí msimos de la maravillosa experiencia de diseñar en conjunto, con rigor, pero con ilusión, los excenarios futuros de la vida nacional.","Our usual adversaries, who disdain ideas, deprive themselves of the marvelous experience of designing together, with rigor, but with illusion, the future scenarios of national life.","305.1",NA
"Nosotros, por el contrario, nos encaminamos hacia el gobierno confiados en contar con un acervo de ideas sólidas y prácticas para sacar a Costa Rica adelante.","We, on the other hand, are heading into government confident that we have a wealth of solid and practical ideas to move Costa Rica forward.","305.1",NA
