"text","text_en","cmp_code","eu_code"
"PRESENTACIÓN","PRESENTATION","H",NA
"En este documento planteamos un conjunto de políticas públicas, muchas de ellas transversales, y sin seguir los linderos y mandatos institucionales del archipiélago en que se ha convertido el Estado costarricense.","In this document we propose a set of public policies, many of them cross-cutting, and without following the institutional boundaries and mandates of the archipelago that the Costa Rican State has become.","305.1",NA
"Para implementarlas confiamos en la capacidad ejecutiva, de liderazgo y decisión de nuestro próximo Presidente.","To implement them, we rely on the executive, leadership and decision-making capacity of our next President.","305.3",NA
"Para ello definimos instancias de coordinación, muchas de las cuales serán dirigidas, necesariamente, desde la Presidencia.","To this end, we have defined coordination bodies, many of which will necessarily be led by the Presidency.","305.3",NA
"Estamos conscientes de que el sistema político es disfuncional para acometer las reformas y enfrentar los desafíos de la Costa Rica del siglo XXI,","We are aware that the political system is dysfunctional to undertake the reforms and face the challenges of the Costa Rica of the XXI century,","202.1",NA
"la que vive la Cuarta Revolución Tecnológica, y la que pretende hacer uso de las innovaciones para resolver las tareas pendientes del desarrollo nacional y las nuevas provocadas por el mismo cambio acelerado.","the one that lives the Fourth Technological Revolution, and the one that intends to make use of innovations to solve the pending tasks of national development and the new ones caused by the same accelerated change.","411",NA
"Tareas pendientes que significan el desafío de incorporar plenamente al carro del desarrollo a más de 2.6 millones de personas mayores de 12 años que no han terminado educación secundaria,","The challenge of fully incorporating more than 2.6 million people over the age of 12 who have not completed secondary education into the development process is still pending,","506",NA
"a 308.000 jóvenes que no estudian ni trabajan,","308,000 young people who are neither studying nor working,","706",NA
"al 20% de las familias que viven en condiciones de pobreza,","to 20% of the families living in poverty,","503",NA
"al 42% de los trabajadores que laboran para el sector informal,","42% of workers in the informal sector,","701",NA
"al creciente número de personas que se han retirado de la fuerza laboral desanimadas por no encontrar empleo, a las personas desempleadas y subempleadas.","the growing number of people who have withdrawn from the labor force discouraged by their inability to find employment, the unemployed and underemployed.","701",NA
"En fin, a una distribución del ingreso crecientemente desigual producto de que estos grupos no están participando plenamente de los frutos del cambio técnico y el incremento del producto;","Finally, to an increasingly unequal income distribution due to the fact that these groups are not fully participating in the fruits of technical change and product growth,","503",NA
"mientras que otros han logrado internacionalizarse y obtener niveles de ingreso sin precedentes,","while others have managed to internationalize and obtain unprecedented levels of income, as","503",NA
"así como otros que han logrado condiciones de ingreso fruto de leyes y condiciones que los benefician.","well as others who have achieved income conditions as a result of laws and conditions that benefit them.","503",NA
"Así la pobreza y la inequidad en la distribución del ingreso se plantean como enormes desafíos para este Estado disfuncional.","Thus, poverty and inequity in income distribution pose enormous challenges for this dysfunctional state.","503",NA
"Para atender estos desafíos y aprovechar el cambio técnico para resolverlos hemos preparado este Plan de Gobierno, con un firme asidero en principios y valores y una gran riqueza técnica en los planteamientos para poder alcanzar las metas del desarrollo nacional.","In order to address these challenges and take advantage of technical change to solve them, we have prepared this Government Plan, with a firm foundation in principles and values and a great technical richness in the approaches to achieve the goals of national development.","305.1",NA
"Ha sido un esfuerzo de más de un año, donde han participado más de 1.700 personas donando su tiempo e intelecto a la tarea de construir el Plan de Gobierno.","It has been an effort of more than a year, in which more than 1,700 people have participated, donating their time and intellect to the task of building the Government Plan.","601.1",NA
"Han trabajado asociados en más de 50 comisiones y participado en innumerables reuniones, conversatorios y talleres que permitieron darle forma a esta rica propuesta de políticas públicas.","They have worked together in more than 50 commissions and participated in countless meetings, discussions and workshops that helped shape this rich public policy proposal.","601.1",NA
"El Instituto Rodrigo Facio contribuyó a la organización de muchas de estas actividades.","The Rodrigo Facio Institute contributed to the organization of many of these activities.","601.1",NA
"El presente documento es una síntesis del documento de base que recoge íntegramente el trabajo de las numerosas comisiones.","The present document is a synthesis of the basic document that fully reflects the work of the numerous commissions.","601.1",NA
"El proceso también ha sido un trabajo de unión del Partido Liberación Nacional.","The process has also been a union work of the National Liberation Party.","202.1",NA
"El texto es un resultado de la unión del trabajo de las secretarías del Partido, de expertos que participaron en diferentes tiendas durante la Convención Nacional de nuestro Partido, de amplios sectores y de las comisiones de Plan de Gobierno que se formaron para el efecto.","The text is a result of the union of the work of the Party secretariats, of experts who participated in different tents during the National Convention of our Party, of broad sectors and of the Government Plan commissions that were formed for this purpose.","202.1",NA
"Aprovecho para agradecer a sus coordinadores su trabajo.","I would like to take this opportunity to thank their coordinators for their work.","000",NA
"Termino expresando mi sincero agradecimiento a los cientos de voluntarios que se sumaron a la tarea y a la persona que asumió la enorme responsabilidad de lograr la coordinación logística de todo el proceso, la Dra. Gloria Álvarez Desanti.","I conclude by expressing my sincere thanks to the hundreds of volunteers who joined in the task and to the person who assumed the enormous responsibility of achieving the logistical coordination of the entire process, Dr. Gloria Alvarez Desanti.","000",NA
"INTRODUCCIÓN","INTRODUCTION","H",NA
"El Plan de Gobierno tiene como propósito definir las políticas públicas necesarias para promover el bien común y construir una Costa Rica de más y mejores oportunidades para todos, a la luz de los desafíos y rezagos en el desarrollo nacional y de las transformaciones en marcha en el entorno internacional,","The purpose of the Government Plan is to define the public policies necessary to promote the common good and build a Costa Rica with more and better opportunities for all, in light of the challenges and lags in national development and the transformations underway in the international environment,","202.1",NA
"incluido, de manera especial, el cambio tecnológico, conscientes de estar viviendo la Cuarta Revolución Tecnológica.","including, in particular, technological change, aware that we are living the Fourth Technological Revolution.","411",NA
"Nuestros principios están apegados a los de la Carta Fundamental del Partido Liberación Nacional.","Our principles are attached to those of the Fundamental Charter of the National Liberation Party.","305.1",NA
"Nuestro Programa de Gobierno es una hoja de ruta para promover la sinergia de las fuerzas innovadoras y emprendedoras de la sociedad costarricense para implantar un modelo de desarrollo sostenible basado en la innovación permanente","Our Government Program is a roadmap to promote the synergy of the innovative and entrepreneurial forces of Costa Rican society to implement a sustainable development model based on permanent innovation","411",NA
"y una cultura que promueva la creatividad, la transparencia y el respeto a nuestras diferencias.","and a culture that promotes creativity, transparency and respect for our differences.","503",NA
"Para construir este Programa de Gobierno, se tomaron en cuenta temas de la realidad nacional identificados por la ciudadanía como prioritarios.","In order to build this Government Program, we took into account national issues identified by the citizens as a priority.","202.1",NA
"Para ello se emplearon encuestas y grupos focales.","Surveys and focus groups were used for this purpose.","202.1",NA
"Estos grandes temas son: empleo,","These major themes are: employment, the","701",NA
"lucha contra la corrupción,","fight against corruption,","304",NA
"seguridad,","security,","605.1",NA
"calidad de vida,","quality of life,","504",NA
"igualdad,","equality,","503",NA
"cultura de inclusión","culture of inclusion","503",NA
"y derechos humanos.","and human rights.","201.2",NA
