"text","text_en","cmp_code","eu_code"
"20 Ideas para o cambio que transformará Galicia.",NA,"H",NA
"Este é un texto que sintetiza as liñas programáticas básicas de En Marea.",NA,"000",NA
"Trátase dun documento dinámico que recolle o acordo de todas as forzas políticas e iniciativas cidadás que fan parte da coalición, e que se abre ao debate público para a súa mellora e enriquecemento.",NA,"000",NA
"Entendemos o programa como o noso compromiso e como as liñas orientadoras de acción nas Cortes.",NA,"000",NA
"Trátase dun documento aberto e un marco de diálogo que permitirá a participación cidadá no proxecto de En Marea ao tempo que unha ferramenta para a rendición de contas do grupo parlamentario.",NA,"202.4",NA
"20 Ideas para o cambio que transformará Galicia.",NA,"H",NA
"1. Primeiro a xente: rescatar a cidadanía.",NA,"H",NA
"Argumentos para o cambio",NA,"H",NA
"Dereito a unha vida digna e plena: contra o empobrecemento da sociedade, a precariedade e a desigualdade.",NA,"503",NA
"Medidas de inclusión social, cunha abordaxe integral, con obxectivos preventivos e transformadores, non só asistencialistas",NA,"504",NA
"Aplicación xa da Lei de promoción da autonomía persoal  e atención ás persoas en situación de dependencia.",NA,"504",NA
"Perspectiva de xénero e perspectiva da diversidade social existente (persoas migrantes, persoas LGTBI, persoas con diversidade funcional, persoas presas,...)",NA,"503",NA
"O cambio que queremos",NA,"H",NA
"Derrogar o artigo 135 da Constitución.",NA,"204",NA
"Recuperar os Orzamentos para o ben público",NA,"606.1",NA
"Auditar e restruturar a débeda pública.",NA,"408",NA
"Rematar coa perda de poder adquisitivo de pensións, prestacións, subsidios e axudas sociais.",NA,"504",NA
"Derrogar a lei estatal de racionalización e sostenibilidade da administración local",NA,"303",NA
"Poñer fin aos recortes e privatizacións que só pretenden transformar dereitos sociais  e democráticos en negocio, e garantir a súa xestión pública.",NA,"504",NA
"Alternativas: os nosos compromisos",NA,"H",NA
"Garantía constitucional dos dereitos sociais",NA,"504",NA
"Xa: renda mínima garantida, dereito a unha vida digna.",NA,"504",NA
"Acceso garantido a suministros básicos.",NA,"503",NA
"Restruturación da débeda hipotecaria dos fogares.",NA,"408",NA
"Garantía de sostibilidade do sistema de pensións, prestacións, subsidios e axudas sociais e do seu poder adquisitivo.",NA,"504",NA
"Indexación das pensións ao IPC.",NA,"504",NA
"Garantir por lei o 1% do orzamento en obra pública para a accesibilidade universal.",NA,"503",NA
"2. Igualdade real:un país de todase para todas.",NA,"H",NA
"Argumentos para o cambio",NA,"H",NA
"Perspectiva de xénero.",NA,"503",NA
"Igualdade real de dereitos civís, sociais e laborais.",NA,"503",NA
"Feminización das políticas públicas.",NA,"503",NA
"Reorganización do sistema de coidados.",NA,"503",NA
"Responsabilidade colectiva e compartida (administración, mercado,cidadanía) nas tarefas do coidado da vida.",NA,"606.1",NA
"Abordaxe integral da violencia de xénero desde o ámbito educativo, sanitario, social, de seguridade, de xustiza.",NA,"503",NA
"Violencias machistas: cuestión de Estado.",NA,"503",NA
"O cambio que queremos",NA,"H",NA
"Derrogar a última modificación da lei de Interrupción Voluntaria do Embarazo",NA,"604",NA
"E queremos mudar a situación actual: en Galicia, máis do 90% das interrupcións dos embarazos realízanse en clínicas privadas, como consecuencia do exercicio desmedido e abusivo, do aínda non regulado exercicio do dereito á obxección de conciencia.",NA,"604",NA
"Ante a situación de violéncia machista, frear o desmantelamento de centros e recursos adicados á promoción da igualdae e á prevención e atención as vítimas.",NA,"503",NA
"Alternativas: os nosos compromisos",NA,"H",NA
"Orzamentación de politicas específicas e transversais de xénero.",NA,"503",NA
"Medios materiais para a creación de xulgados de violencia contra as mulleres e os consecuentes dispositivos de protección  e inserción sociolaboral.",NA,"503",NA
"Políticas públicas de igualdade: servizos públicos de calidade que dean cobertura as tarefas de coidado de vida; importante xacemento de emprego remunerado; compatibilidade entre a vida persoal e a vida laboral",NA,"503",NA
"Interrupción voluntaria do embarazo. Asegurar o acceso de tódalas mulleres, sen exclusións,a través da sanidade pública, sen persecucións, informacións sesgadas nen presións,como acontece na actualidade.",NA,"604",NA
"Lei integral contra a trata de persoas e contra a explotación sexual como formas extremas de violencia de machista",NA,"503",NA
"Igualacion dos permisos de parternidade e maternidade.",NA,"503",NA
"3. Fiscalidade xusta, solidariae redistributiva.",NA,"H",NA
"Argumentos para o cambio",NA,"H",NA
"Progresividade fiscal efectiva",NA,"503",NA
"Impostos adaptados a capacidade económica: exencións e elevación de tipos.",NA,"503",NA
"Promover o bloqueo efectivo dos paraísos fiscais.",NA,"503",NA
"O cambio que queremos",NA,"H",NA
"Rematar co uso partidario da Axencia Tributaria.",NA,"303",NA
"Loita contra a fraude, a evasión e a elusión fiscal loitar contra os paraísos fiscais.",NA,"503",NA
"Alternativas: os nosos compromisos",NA,"H",NA
"Desenvolvemento da lei xeral tributaria.",NA,"303",NA
"AEAT: profesionalidade, autonomía e recursos, con capacidade para loitar contra a fraude e a evasión fiscal.",NA,"303",NA
"Erradicar os mecanismos de elusión fiscal.",NA,"403",NA
"Supresión das SICAV.",NA,"403",NA
"Taxa sobre as transaccións financeiras internacionais.",NA,"403",NA
"Fiscalidade verde.",NA,"501",NA
"Nova política comercial asentada na cooperación.",NA,"403",NA
"4. Por un traballo digno. Por unhavida plena.",NA,"H",NA
"Argumentos para o cambio",NA,"H",NA
"Garantir o dereito ao traballo",NA,"701",NA
"Creación de emprego de calidade e con dereitos",NA,"701",NA
"Contra a precarización e a inestabilidade laboral",NA,"701",NA
"Que volva a nosa xente, traballar no país.",NA,"701",NA
"Recoñecemento do persoal das administracións públicas e da súa función social.",NA,"303",NA
"O cambio que queremos",NA,"H",NA
"Derrogación da reforma laboral",NA,"701",NA
"Recuperación dos dereitos laborais perdidos",NA,"701",NA
"Un novo estatuto do traballador e traballadora",NA,"701",NA
"Reamatar coa devaluación salarial e erradicar a figura do traballador ou traballadora pobre",NA,"701",NA
"Xornada de 35 horas semanais",NA,"701",NA
"Suprimir a existencia da taxa de reposición para recuperar os postos de traballo que se requiren para garantir os servizos públicos.",NA,"701",NA
"Descentralización de competencias para a cración dun Marco Galego de Relacións Laborais.",NA,"301",NA
"Eliminación da taxa de reposición do 10% do emprego público.",NA,"303",NA
"Alternativas: os nosos compromisos",NA,"H",NA
"Salario mínimo digno (SMI, 60% do salario medio).",NA,"412",NA
"Xubilación aos 65 anos e voluntaria aos 60 anos.",NA,"701",NA
"Lei de Igualdade salarial entre mulleres e homes.",NA,"503",NA
"Políticas laborais sen perda de dereitos para favorecer a conciliación laboral coa persoal.",NA,"701",NA
"Establecemento de topes salariais máximos.",NA,"412",NA
"Ratificación do convenio 189 da OIT sobre traballo no fogar.",NA,"503",NA
"Introdución da claúsula social na contratación pública e garantía de traballos tutelados para persoas con diversidade funcional.",NA,"503",NA
"Mellorar o sistema de prevención de riscos laborais.",NA,"701",NA
"Recuperación da capacidade adquisitiva dos traballadores públicos.",NA,"701",NA
"5. Políticas sociais reais.",NA,"H",NA
"Argumentos para o cambio",NA,"H",NA
"Garantir o carácter público dos servizos básicos, o seu investimento e a súa calidade, e revertendo a súa privatización.",NA,"504",NA
"O cambio que queremos",NA,"H",NA
"Uns servizos públicos de calidade, pois son o cerne fundamental dunha política asentada na res publica, no ben común, e que contribúe, de forma esencial, á igualdade de oportunidades para todas as persoas.",NA,"504",NA
"Alternativas: os nosos compromisos",NA,"H",NA
"Lei de Políticas Sociais: Política social transformadora,  recoñecemento do dereito subxectivo e universal das prestacións, xestión pública directa prioritaria, servizos e prestacións axeitados e suficientes, priorización en programas preventivos.",NA,"504",NA
"Fortalecemento dos servizos sociais de atención primaria,  recuperación da municipalización da prestación de servizos.",NA,"504",NA
"Dotacion de orzamento da Lei de Dependencia.",NA,"504",NA
"Servizos sociais garantidos por lei.",NA,"504",NA
"Cobertura das prestacións básicas dos servizos sociais municipais, e adecuación dos recursos á demanda existente.",NA,"504",NA
"6. Educación como investimento de futuro. Universidade.",NA,"H",NA
"Argumentos para o cambio",NA,"H",NA
"Educación pública, universal, gratuíta.",NA,"506",NA
"Unha educación baseada nos principios de laicidade, equidade, solidaridade, coeducación personalización, participación, ecolóxía, interculturalidade, inclusión, democrática e aberta as familias.",NA,"506",NA
"Unha escola para todos e con todos",NA,"506",NA
"Garantir o acceso universal aos estudos superiores",NA,"506",NA
"Aposta estratéxica polo I+D+i ata chegar á media europea",NA,"411",NA
"O cambio que queremos",NA,"H",NA
"Derrogar a LOMCE.",NA,"506",NA
"Suprimir os copagos nos servizos educativos complementarios",NA,"506",NA
"Paseniña supresión da política extensiva dos concertos educativos",NA,"506",NA
"Suprimir a Relixión dentro do horario escolar",NA,"604",NA
"Rematar co incumprimento por parte do Estado da Carta Europea das linguas minoritarias e rexionais.",NA,"301",NA
"Rematar co modelo de financiamento universitario en base a resultados e a empresarialización e mercantilización da universidade",NA,"506",NA
"Desexamos que a investigación sexa un factor de democratización da sociedade e desde o público.",NA,"202.1",NA
"Alternativas: os nosos compromisos",NA,"H",NA
