"text","text_en","cmp_code","eu_code"
"Morena","Morena",NA,NA
"Proyecto Alternativo de Nación 2018 - 2024 Plataforma Electoral y Programa de Gobierno","Alternative Project of the Nation 2018 - 2024 Electoral Platform and Government Program",NA,NA
"ÍNDICE","INDEX",NA,NA
"1. Presentación","1. Presentation",NA,NA
"2. Lineamientos Generales","2. General Guidelines",NA,NA
"3. Legalidad y erradicación de la corrupción","3. Legality and eradication of corruption",NA,NA
"4. Combate a la pobreza","4. Combating poverty",NA,NA
"5. Recuperación de la paz","5. Recovery of peace",NA,NA
"6. Viabilidad financiera y austeridad","6. Financial viability and austerity",NA,NA
"7. Equidad de género","7. Gender equity",NA,NA
"8. Reconstrucción nacional","8. National reconstruction",NA,NA
"9. ¿Cómo está México hoy?","9. How is Mexico today?",NA,NA
"10. Corrupción","10. Corruption",NA,NA
"11. Crecimiento económico","11. Economic growth",NA,NA
"12. Pobreza","12. Poverty",NA,NA
"13. Autosuficiencia alimentaria","13. Food self-sufficiency",NA,NA
"14. Autosuficiencia energética","14. Energy self-sufficiency",NA,NA
"15. Mercado laboral mal remunerado","15. Poorly remunerated labor market",NA,NA
"16. ¿Inflación bajo control?","16. Inflation under control?",NA,NA
"17. Lugar de México en términos de competitividad internacional","17. Mexico's position in terms of international competitiveness",NA,NA
"18. Conclusiones","18. Conclusions",NA,NA
"1.- Presentación","1.- Presentation","H",NA
"El presente documento contiene la plataforma electoral de Morena que recoge el Proyecto Alternativo de Nación 2018 - 2024 por el que se presenta una nueva visión del país,","This document contains Morena's electoral platform that includes the Alternative Project of the Nation 2018 - 2024, which presents a new vision of the country, through","305.1",NA
"a través de proyectos y propuestas en materia económica, política, social y educativa que tienen por objeto generar políticas públicas que permitan al país romper la inercia de bajo crecimiento económico,","projects and proposals in economic, political, social and educational matters that aim to generate public policies that allow the country to break the inertia of low economic growth,","410",NA
"incremento de la desigualdad social y económica","increased social and economic inequality","403",NA
"y pérdida de bienestar para las familias mexicanas,","and loss of welfare for Mexican families,","504",NA
"tendencias que han marcado al país en los últimos 35 años, y emprender un cambio de rumbo.","trends that have marked the country in the last 35 years, and to undertake a change of course.","305.1",NA
"El actual proceso electoral camina por un largo pero esperanzador camino hacia el primero de julio de 2018.","The current electoral process is on a long but hopeful path towards July 1, 2018.","305.1",NA
"Tenemos el proceso electoral concurrente más grande e importante de la historia reciente del país, y no es cosa menor, se habrán de renovar 3416 cargos de elección popular a nivel Federal y local, lo que deriva en la oportunidad más grande en la historia del país para transformarlo y lograr construir nuevos cimientos que permitan un mejor futuro para las generaciones venideras.","We have the largest and most important concurrent electoral process in the recent history of the country, and it is not a minor thing, 3416 positions of popular election at Federal and local level will be renewed, which derives in the greatest opportunity in the history of the country to transform it and build new foundations that will allow a better future for the generations to come.","305.1",NA
"El estancamiento, el deterioro,","Stagnation, deterioration,","410",NA
"la desigualdad","inequality","503",NA
"y la corrupción no son los únicos destinos posibles de México.","and corruption are not Mexico's only possible destinies.","304",NA
"La facultad de cambiar nuestra circunstancia nacional, estatal y municipal siempre ha estado en nuestras manos.","The power to change our national, state and municipal circumstances has always been in our hands.","305.1",NA
"Por esa razón, un grupo amplio de especialistas de diversos sectores fue convocado en febrero del 2017 por Andrés Manuel López Obrador, Presidente Nacional del Movimiento de Regeneración Nacional (MORENA).","For that reason, a broad group of specialists from various sectors was convened in February 2017 by Andrés Manuel López Obrador, National President of the National Regeneration Movement (MORENA).","305.1",NA
"La mayoría de sus integrantes carece de filiación partidista y el grupo es representativo de las diferentes corrientes y tendencias del pensamiento político, social y económico de México.","Most of its members have no party affiliation and the group is representative of the different currents and trends in Mexican political, social and economic thought.","305.1",NA
"Desde esa pluralidad, y con la convicción de que en el sexenio 2018-2024 es posible rescatar al país de su decadencia actual y construir en ese periodo una nación mejor, este equipo de trabajo se ha dedicado a formular propuestas concretas -basadas en el diagnóstico de la situación económica, social, educativa, de seguridad, de infraestructura, de salud, de impartición de justicia, entre muchos otros temas- para alentar el cambio de rumbo que se requiere y alcanzar el objetivo de la reconstrucción nacional.","From that plurality, and with the conviction that in the six-year period 2018-2024 it is possible to rescue the country from its current decadence and build a better nation during that period, this work team has dedicated itself to formulating concrete proposals -based on the diagnosis of the economic, social, educational, security, infrastructure, health and justice situation, among many other issues- to encourage the required change of course and achieve the goal of national reconstruction.","305.1",NA
"En 2024 queremos vivir en un México justo,","In 2024 we want to live in a fair Mexico,","503",NA
"democrático,","democratic,","202.1",NA
"Soberano,","Sovereign,","601.1",NA
"pacífico","pacific","106",NA
"y transparente.","and transparent.","202.1",NA
"El presente documento no es un simple catálogo de propuestas y buenos deseos, sino una lista estructurada y exhaustiva, aunque no limitativa, de proyectos y programas que buscan soluciones prácticas a realidades concretas.","This document is not a simple catalog of proposals and good wishes, but a structured and exhaustive, but not limitative, list of projects and programs that seek practical solutions to concrete realities.","305.1",NA
