"text","text_en","cmp_code","eu_code"
"Visión del Perú","Vision of Peru","H",NA
"Perú: país sin pobreza, unido, con progreso y oportunidades para todas y todos","Peru: a country without poverty, united, with progress and opportunities for all","503",NA
"Hinallataq Kay Peru llactanchikpi manaña pobrezakuna kananpaq y llapallanchikpaq progreso kananpaq","Hinallataq Kay Peru llactanchikpi manaña pobrezakuna kananpaq y llapallanchikpaq progreso kananpaq","503",NA
"PRINCIPIOS Y VALORES","PRINCIPLES AND VALUES","H",NA
"El reconocimiento, protección y defensa:","Recognition, protection and defense:","H",NA
"De la dignidad de la persona humana y de sus derechos fundamentales.","The dignity of the human person and his fundamental rights.","201.2",NA
"De la vida humana desde la concepción hasta la muerte natural.","Of human life from conception to natural death.","603",NA
"De la familia como institución básica y fundamental de la sociedad.","The family as a basic and fundamental institution of society.","603",NA
"De la sociedad y su primacía sobre el Estado.","Of society and its primacy over the State.","606.1",NA
"Del bien común como el conjunto de condiciones espirituales, materiales y culturales que permitan al ser humano desarrollarse plenamente.","The common good as the set of spiritual, material and cultural conditions that allow human beings to develop fully.","606.1",NA
"Del trabajo como derecho y deber por el que todo ser humano se dignifica y se realiza como persona.","Work as a right and duty through which every human being is dignified and fulfilled as a person.","201.2",NA
"De la propiedad como derecho fundamental con fines personales y sociales.","Property as a fundamental right for personal and social purposes.","201.2",NA
"Del Estado de Derecho,","The rule of law,","202.1",NA
"del régimen de democracia representativa y","the regime of representative democracy and the","202.1",NA
"del derecho de participación que todo ciudadano tiene para la construcción del futuro de su patria.","right of every citizen to participate in the construction of the future of his country.","202.3",NA
"De la verdad como único recurso válido para el diálogo y el debate.","Of truth as the only valid resource for dialogue and debate.","202.1",NA
"De la participación inclusiva de todos los peruanos y peruanas, sin distinción de sexo, raza, condición física, credo o condición económica, política o social.","The inclusive participation of all Peruvian men and women, without distinction of sex, race, physical condition, creed or economic, political or social condition.","503",NA
"El fomento:","Promotion:","H",NA
"De la solidaridad, la libertad, la igualdad y la justicia como fundamento de la convivencia social, del desarrollo y de la paz.","Solidarity, freedom, equality and justice as the foundation of social coexistence, development and peace.","503",NA
"De los valores y principios morales y cívicos en los que debe fundarse la sociedad y particularmente la actividad política.","Of the moral and civic values and principles on which society and particularly political activity should be based.","603",NA
"De la educación integral","Comprehensive education","506",NA
"y de los servicios de salud como factores prioritarios para combatir la pobreza y las causas que la originan.","and health services as priority factors in the fight against poverty and its root causes.","504",NA
"De los mecanismos adecuados para la fiscalización del gobierno y de los funcionarios públicos.","Adequate mechanisms for oversight of the government and public officials.","202.1",NA
"Del desarrollo económico sostenible, preservando y mejorando el medio ambiente.","Sustainable economic development, preserving and improving the environment.","416.2",NA
"De la inversión privada como motor de la economía.","Private investment as an engine of the economy.","410",NA
"De la económica social de mercado como modelo económico para el desarrollo del país","Of the social market economy as an economic model for the development of the country","403",NA
"De la descentralización como proceso permanente e indispensable para el desarrollo del país y sus distintas regiones.","Of decentralization as a permanent and indispensable process for the development of the country and its different regions.","301",NA
"Del respeto por las distintas identidades culturales y religiosas del país.","Respect for the different cultural and religious identities of the country.","607.1",NA
"De la conciencia de la identidad peruana y del mestizaje como una realidad de mestizaje del que todos los peruanos y peruanas debemos sentirnos orgullosos.","Of the awareness of Peruvian identity and of miscegenation as a reality of miscegenation of which all Peruvians should feel proud.","601.1",NA
"METAS","GOALS","H",NA
"1. Un Perú sin pobreza","A Peru without poverty","503",NA
"2. Medio ambiente limpio","Clean environment","501",NA
"3. Trabajo formal para el 80% de los peruanos","Formal work for 80% of Peruvians.","701",NA
"4. Servicios básicos para todos y todas","4. Basic services for all","504",NA
"5. Aseguramiento Universal","5. Universal Insurance","504",NA
"6. Carreteras asfaltadas, terrenos para vivienda y el metro","6. Paved roads, land for housing and the metro.","411",NA
"7. Seguridad y justicia efectivas","7. Effective security and justice","605.1",NA
"8. Educación básica y tecnología de calidad","8. Basic education and quality technology","506",NA
"9. Emprendedores","9. Entrepreneurs","703.1",NA
"10. Defensa civil","10. Civil Defense","605.1",NA
"11. Descentralización efectiva","11. Effective decentralization","301",NA
"INTRODUCCIÓN","INTRODUCTION","H",NA
"Hoy el Perú es un país que progresa social y económicamente,","Today Peru is a country that is progressing socially and economically,","601.1",NA
"pero que no ha tenido el coraje político para llevar a cabo las reformas que son esenciales a fin de abandonar la condición de país pobre y fracturado.","but has not had the political courage to carry out the reforms that are essential to abandon the condition of a poor and fractured country.","305.1",NA
"Estamos orgullosos de nuestro talento gastronómico representados por nuestros grandes y pequeños emprendedores;","We are proud of our gastronomic talent represented by our large and small entrepreneurs;","601.1",NA
"pero, mientras tanto, dos tercios de nuestra fuerza laboral no tiene seguro de salud y no tendrá pensión de jubilación, dado que opera en condiciones de inequidad e “informalidad”.","but, meanwhile, two thirds of our labor force has no health insurance and will not have a retirement pension, given that it operates under conditions of inequity and ""informality"".","504",NA
"Muchos peruanos, incluyendo millones de emprendedores, creen que la “formalización” les va a quitar algo y es, al contrario, la formalización les dará beneficios y satisfacción que hoy no tienen.","Many Peruvians, including millions of entrepreneurs, believe that ""formalization"" will take something away from them and it is, on the contrary, formalization will give them benefits and satisfaction that they do not have today.","403",NA
"Ningún país informal ha llegado a ser moderno.","No informal country has become modern.","403",NA
"Es hora de desechar los mitos que rodean este tema y dar un paso importante hacia la modernidad para derrotar la pobreza de una vez por todas.","It is time to discard the myths surrounding this issue and take an important step towards modernity to defeat poverty once and for all.","503",NA
"Ahora, después de casi una década de mejoras económicas, tenemos la oportunidad de dar el gran salto hacia delante.","Now, after almost a decade of economic improvements, we have the opportunity to make the great leap forward.","410",NA
"Nos enfocamos en sectores en los cuales hay necesidades de inversión pública importantes,","We focus on sectors in which there are significant public investment needs,","409",NA
