"text","text_en","cmp_code","eu_code"
"APORTACIÓN DE E IZQUIERDA UNIDA AL PROGRAMA DE LAS ELECCIONES GENERALES","CONTRIBUTION OF E IZQUIERDA UNIDA TO THE GENERAL ELECTION PROGRAM",NA,NA
"Tabla de contenido","Table of Contents",NA,NA
"PRESENTACIÓN ........................................................................................................................................5","PRESENTATION ........................................................................................................................................5",NA,NA
"MUCHOS AVANCES EN ESTA LEGISLATURA GRACIAS A NUESTRA PARTICIPACIÓN EN EL GOBIERNO,","MANY ADVANCES IN THIS LEGISLATURE THANKS TO OUR PARTICIPATION IN THE GOVERNMENT,",NA,NA
"PERO QUEREMOS MÁS............................................................................................................................7","BUT WE WANT MORE............................................................................................................................7",NA,NA
"1.","1.",NA,NA
"Medidas para proteger a las personas, especialmente a las más vulnerables ........................8","Measures to protect people, especially the most vulnerable ........................8",NA,NA
"2.","2.",NA,NA
"Más empleo y de más calidad..................................................................................................10","More and better jobs..................................................................................................10",NA,NA
"3.","3.",NA,NA
"Mejoras en las pensiones.........................................................................................................12","Pension improvements.........................................................................................................12",NA,NA
"4.","4.",NA,NA
"Legislatura llena de avances feministas ..................................................................................14","Legislature full of feminist advances ..................................................................................14",NA,NA
"5.","5.",NA,NA
"Poner coto a la ley de la selva..................................................................................................15","Curbing the law of the jungle..................................................................................................15",NA,NA
"6.","6.",NA,NA
"Más recursos a comunidades autónomas y ayuntamientos para mejorar el estado del","More resources for autonomous communities and city councils to improve the state of the",NA,NA
"bienestar ............................................................................................................................................16","welfare ............................................................................................................................................16",NA,NA
"BLOQUE 1 ...............................................................................................................................................17","BLOCK 1 ...............................................................................................................................................17",NA,NA
"HACIA UNA DEMOCRACIA REAL AVANZADA ........................................................................................17","TOWARDS A REAL ADVANCED DEMOCRACY ........................................................................................17",NA,NA
"1.","1.",NA,NA
"República en un estado federal como afirmación de la radicalidad democrática .................19","Republic in a federal state as an affirmation of democratic radicalism .................19",NA,NA
"2.","2.",NA,NA
"Una nueva Constitución que garantice los derechos para todas y todos...............................20","A new Constitution that guarantees rights for everyone...............................20",NA,NA
"3.","3.",NA,NA
"Por un nuevo pacto de financiación autonómica que garantice los servicios públicos.........21","For a new regional funding pact to guarantee public services.........21",NA,NA
"4.","4.",NA,NA
"Participación y gobierno abierto..............................................................................................24","Participation and open government..............................................................................................24",NA,NA
"5.","5.",NA,NA
"Transparencia y dimensión ética de la gestión pública...........................................................26","Transparency and ethical dimension of public management...........................................................26",NA,NA
"6.","6.",NA,NA
"Garantizar los derechos humanos de acuerdo con la legislación internacional ....................27","Guarantee human rights in accordance with international law ....................27",NA,NA
"7.","7.",NA,NA
"Proteger la libertad de expresión y erradicar la criminalización de la protesta social ..........29","Protecting freedom of expression and eradicating the criminalization of social protest ..........29",NA,NA
"8.","8.",NA,NA
"Regularización extraordinaria de las personas migrantes y derechos de ciudadanía ...........32","Extraordinary regularization of migrants and citizenship rights ...........32",NA,NA
"9.","9.",NA,NA
"Reforma de las administraciones públicas: democratizar las instituciones...........................34","Public administration reform: democratizing institutions...........................34",NA,NA
"10.","10.",NA,NA
"Reforma de la administración de justicia y del poder judicial................................................35","Reform of the administration of justice and the judiciary................................................35",NA,NA
"11.","11.",NA,NA
"Más Memoria Democrática para avanzar en el reconocimiento, la justicia y la reparación .37","More Democratic Memory to advance recognition, justice and reparation .37",NA,NA
"12.","12.",NA,NA
"Por un estado laico...................................................................................................................38","For a secular state...................................................................................................................38",NA,NA
"13.","13.",NA,NA
"Regulación del uso de la Inteligencia Artificial para protegernos de abusos.........................41","Regulating the use of Artificial Intelligence to protect us from abuse.........................41",NA,NA
"14.","14.",NA,NA
"Regulación integral del cannabis y sustancias derivadas........................................................42","Comprehensive regulation of cannabis and derivative substances........................................................42",NA,NA
"BLOQUE 2 ...............................................................................................................................................43","BLOCK 2 ...............................................................................................................................................43",NA,NA
"LA ECONOMÍA Y LOS RECURSOS AL SERVICIO DE LA GENTE ................................................................43","THE ECONOMY AND RESOURCES AT THE SERVICE OF THE PEOPLE ................................................................43",NA,NA
"1.","1.",NA,NA
"Intervención en la economía para ponerla al servicio de las familias trabajadoras..............45","Intervention in the economy to put it at the service of working families ..............45",NA,NA
"2.","2.",NA,NA
"Un nuevo Estatuto de los Trabajadores y Trabajadoras del siglo XXI ....................................47","A new Workers' Statute for the 21st Century ....................................47",NA,NA
"3.","3.",NA,NA
"El papel de las administraciones públicas en la reducción de la precariedad del empleo ....51","The role of public administrations in reducing the precariousness of employment ....",NA,NA
"4.","4.",NA,NA
