"text","text_en","cmp_code","eu_code"
"CONSTITUCION","CONSTITUTION","H",NA
"Una nueva Constitución para Chile que sea la Casa Común que todos anhelamos","A new Constitution for Chile that will be the Common Home we all yearn for","H",NA
"Una Constitución Política debe unir, porque en ella deben verse reflejadas las ideas básicas que todas y todos compartimos acerca de las principales normas y principios que han de regir nuestra convivencia","A Political Constitution must unite, because it must reflect the basic ideas that we all share about the main norms and principles that must govern our coexistence","202.1",NA
"y especialmente los procesos para resolver nuestras legítimas diferencias.","and especially the processes for resolving our legitimate differences.","202.1",NA
"Pese a las numerosas reformas que ha sufrido, constatamos que la ciudadanía no considera a la actual Carta Fundamental como propia.","Despite the numerous reforms it has undergone, we note that citizens do not consider the current Fundamental Charter as their own.","204",NA
"Se trata de un marco jurídico que no cumple la función unificadora que de él se espera;","It is a legal framework that does not fulfill the unifying function expected of it;","606.1",NA
"muchos siguen considerando que la Constitución es ilegítima;","many still consider the Constitution to be illegitimate;","204",NA
"algunos de sus preceptos reflejan una concepción neoliberal de la sociedad","some of its precepts reflect a neoliberal conception of society","403",NA
"y expresan un alto grado de desconfianza del pueblo en su capacidad de decidir su destino,","and express a high degree of distrust of the people in their ability to decide their destiny,","606.1",NA
"lo que se traduce en una institucionalidad política anémica.","which translates into an anemic political institutionality.","202.1",NA
"El orden constitucional vigente refleja además un país distinto al Chile real.","The current constitutional order also reflects a country different from the real Chile.","204",NA
"En la Constitución de 1980 no existen los pueblos indígenas,","In the 1980 Constitution there are no indigenous peoples;","607.1",NA
"la autoridad está excesivamente concentrada en la presidencia;","authority is excessively concentrated in the presidency;","202.1",NA
"las regiones dependen en exceso de la capital;","the regions depend excessively on the capital;","403",NA
"muchas reformas requieren de quórums excesivos","many reforms require excessive quorums","202.1",NA
"y faltan mecanismos de participación que sean compatibles y complementen la democracia representativa.","and there is a lack of mechanisms for participation that are compatible with and complement representative democracy.","202.1",NA
"Entendemos que la demanda de cambio constitucional despierte interrogantes e inquietudes en algunos.","We understand that the demand for constitutional change raises questions and concerns for some.","204",NA
"Sin embargo, la distancia entre las personas y su Constitución es demasiada.","However, the distance between people and their Constitution is too great.","202.1",NA
"Un país no puede progresar si una parte significativa de la población no considera como propias las reglas fundamentales de su convivencia.","A country cannot progress if a significant part of the population does not consider the fundamental rules of its coexistence as its own.","202.1",NA
"Debemos actuar ahora.","We must act now.","202.1",NA
"Por esa razón proponemos establecer un texto que sea la Casa Común que todos deseamos,","For this reason, we propose to establish a text that will be the Common House we all desire,","606.1",NA
"celebrando para ello un Pacto Constitucional que así lo asegure.","by concluding a Constitutional Pact to ensure it.","606.1",NA
"Esa convicción nos llevó a apoyar decididamente la etapa de participación ciudadana del proceso constituyente a que llamó el Gobierno el año pasado","This conviction led us to strongly support the citizen participation stage of the constituent process called for by the government last year","202.1",NA
"y a querer seguir perseverando para que tal proceso continúe.","and to persevere to ensure that this process continues.","202.1",NA
"Consideramos eso sí que la nueva Constitución no debe partir desde cero.","We do consider that the new Constitution should not start from scratch.","203",NA
"El texto actual contiene disposiciones valiosas que son parte de nuestra larga tradición constitucional.","The current text contains valuable provisions that are part of our long constitutional tradition.","203",NA
"Otras son novedades provechosas incorporadas en 1980,","Others are beneficial innovations introduced in 1980,","203",NA
"como es el caso de la segunda vuelta presidencial","such as the presidential run-off election","203",NA
"y el recurso de protección.","and the appeal for protection.","203",NA
"Existen además reglas positivas que resultan del esfuerzo reformista de los últimos 27 años, como son, por ejemplo, el fortalecimiento del debido proceso penal","There are also positive rules resulting from the reform efforts of the last 27 years, such as, for example, the strengthening of due criminal process","605.2",NA
"y la consagración constitucional de los principios de probidad y transparencia de los actos de los órganos públicos.","and the constitutional enshrinement of the principles of probity and transparency in the actions of public bodies.","202.1",NA
"Todo ello podría volver a contemplarse y a perfeccionarse en el nuevo texto.","All of this could be revisited and refined in the new text.","204",NA
"Para que una nueva Constitución nos represente a todos,","For a new Constitution to represent all of us, it","606.1",NA
"debe constituir un instrumento eficaz que resguarde y promueva de mejor manera posible los valores de la Dignidad, la Democracia y el Derecho.","must be an effective instrument that best safeguards and promotes the values of Dignity, Democracy and Law.","201.2",NA
"Dignidad Humana","Human Dignity","H",NA
"El Estado está al servicio de la persona y su finalidad es el bien común,","The State is at the service of the individual and its purpose is the common good,","201.2",NA
"por lo cual crearemos las condiciones institucionales para asegurar y promover la dignidad humana.","for which we will create the institutional conditions to ensure and promote human dignity.","201.2",NA
"Permitiremos no sólo que los particulares realicen las actividades que libremente puedan emprender,","We will not only allow individuals to carry out the activities that they may freely undertake,","201.1",NA
"sino que acudiremos en ayuda de las sociedades intermedias,","but we will come to the aid of intermediate societies,","403",NA
"a fin de que éstas últimas cumplan satisfactoriamente con sus tareas,","so that the latter may satisfactorily fulfill their tasks,","403",NA
"colaborando para fortalecerlas cuando ello sea posible","collaborating to strengthen them when possible","403",NA
"o supliéndolas en caso de que estén imposibilitadas de actuar.","or supplying them in the event that they are unable to act.","403",NA
"De la dignidad se desprenden un conjunto de derechos fundamentales que la nueva Constitución reconocerá y garantizará (vida, libertades, igualdad, educación, salud, vivienda, propiedad, protección del trabajo, medio ambiente, etc.),","From dignity derive a set of fundamental rights that the new Constitution will recognize and guarantee (life, liberties, equality, education, health, housing, property, labor protection, environment, etc.),","201.2",NA
"perfeccionando especialmente algunos de carácter social,","improving especially some of a social nature,","504",NA
"cuya regulación aparece debilitada en la Constitución actual debido a la concepción neoliberal que se expresa en algunos de sus preceptos.","whose regulation appears weakened in the current Constitution due to the neoliberal conception expressed in some of its precepts.","504",NA
"Se incluye el reconocimiento de nuestros pueblos indígenas y el carácter pluriétnico de la nación chilena,","It includes the recognition of our indigenous peoples and the multiethnic character of the Chilean nation, as well as","607.1",NA
"como asimismo el deber del Estado de respetar y promover sus expresiones culturales.","the duty of the State to respect and promote their cultural expressions.","501",NA
"Democracia","Democracy","H",NA
"En materia de derechos políticos, aseguraremos no sólo el libre e igualitario acceso a elegir, ser elegido y asociarse en partidos,","In terms of political rights, we will ensure not only free and equal access to elect, be elected and join parties,","201.2",NA
"sino además el derecho a participar en la elaboración de proyectos normativos y políticas públicas en la forma que determine la ley.","but also the right to participate in the development of regulatory projects and public policies in the manner determined by law.","202.4",NA
"Restableceremos el voto obligatorio, porque la democracia es un sistema de Gobierno en el que derechos y deberes se integran y fortalecen recíprocamente.","We will reestablish compulsory voting, because democracy is a system of government in which rights and duties integrate and strengthen each other.","202.1",NA
"La nueva Constitución reestructurará un régimen de gobierno diferente al actual,","The new Constitution will restructure a regime of government different from the current one,","204",NA
"estableciendo al efecto un presidencialismo más racionalizado que el que ahora nos rige o un sistema de gobierno semi presidencial.","establishing a more streamlined presidential system than the one that now governs us or a semi-presidential system of government.","202.1",NA
"Reforzaremos la credibilidad y confianza en el Congreso, por lo que la nueva Constitución contemplará la regla de la mayoría","We will reinforce the credibility and confidence in Congress, for which reason the new Constitution will contemplate the majority rule","202.1",NA
"y, sólo en casos muy excepcionales la mayoría absoluta,","and, only in very exceptional cases, an absolute majority,","202.1",NA
"pero en ningún caso una supramayoría, como ocurre actualmente con las leyes orgánicas constitucionales.","but in no case a supermajority, as is currently the case with organic constitutional laws.","202.1",NA
"En materia de tramitación legislativa, revisaremos las reglas que otorgan exceso de poder al Presidente en materia de iniciativa legislativa exclusiva,","In terms of legislative procedures, we will review the rules that grant excess power to the President in terms of exclusive legislative initiative,","202.1",NA
"la que se debe limitar sólo a ciertas materias excepcionales,","which should be limited only to certain exceptional matters,","202.1",NA
"como las que involucran aumentos de gastos públicos directos,","such as those involving increases in direct public expenditures, while at the same time","403",NA
"generándose al mismo tiempo materias de iniciativa exclusiva de los parlamentarios.","generating matters of exclusive initiative for parliamentarians.","202.1",NA
"Asimismo se modificará la situación de las urgencias para evitar la discrecionalidad presidencial en la tramitación legislativa,","Likewise, the situation of urgencies will be modified to avoid presidential discretionality in the legislative process,","202.1",NA
"volviendo a la regla de la Constitución de 1925,","returning to the rule of the 1925 Constitution, in that the","202.1",NA
"en cuanto a que sean las Cámaras las que asientan en su calificación, sobre todo en el caso de la discusión inmediata.","Chambers are the ones to decide on their qualification, especially in the case of immediate discussion.","202.1",NA
"Fortaleceremos la capacidad técnica presupuestaria del Congreso,","We will strengthen the technical budgetary capacity of the Congress,","202.1",NA
"mediante las asesorías y la capacidad de discusión y deliberación sobre el presupuesto por parte del Parlamento:","through advisory services and the capacity of discussion and deliberation on the budget by the Parliament:","202.1",NA
"una especie de oficina presupuestaria del Congreso, como las que existen en otros Parlamentos.","a kind of budgetary office of the Congress, like those existing in other Parliaments.","202.1",NA
"La Carta no sólo perfeccionará la democracia representativa,","The Charter will not only improve representative democracy,","202.3",NA
"fortaleciendo el mandato popular y el rol insustituible del Parlamento,","strengthening the popular mandate and the irreplaceable role of Parliament,","202.1",NA
"sino que contemplará nuevos mecanismos de participación ciudadana que colaboren a una mejor deliberación democrática.","but will also contemplate new mechanisms for citizen participation that will contribute to better democratic deliberation.","202.1",NA
"Estos debieran poder incluir la iniciativa popular de ley, siempre y cuando se reúna un número importante de firmas,","These should be able to include the popular initiative of law, as long as a significant number of signatures are gathered,","202.4",NA
"en relación a temas que no involucren un gasto fiscal y en materias cuya regulación la Constitución entrega a la ley.","in relation to issues that do not involve fiscal expenditure and in matters whose regulation the Constitution leaves to the law.","202.4",NA
"Reforzamos la noción de consulta ciudadana a nivel local.","We strengthen the notion of citizen consultation at the local level.","301",NA
"La nueva Constitución habilitará y establecerá las bases de un efectivo proceso de descentralización política, administrativa y financiera a nivel regional,","The new Constitution will enable and establish the basis for an effective process of political, administrative and financial decentralization at the regional level,","301",NA
"para lo cual proponemos un diseño constitucional en materia de descentralización junto con los principios rectores que debieran estar presentes en la legislación que se dicte posteriormente.","for which we propose a constitutional design on decentralization together with the guiding principles that should be present in subsequent legislation.","301",NA
"Los principios o ideas matrices que deben guiar el proceso para transitar hacia la concreción de esta forma de Estado son:","The main principles or ideas that should guide the process to move towards the realization of this form of State are:","301",NA
"a) la gradualidad,","a) Gradualness,","301",NA
"b) la selectividad y","b) selectivity and","301",NA
"c) la coordinación en el desarrollo legislativo de las tres dimensiones de la descentralización:","c) coordination in the legislative development of the three dimensions of decentralization:","301",NA
"descentralización política,","political decentralization,","301",NA
"fiscal","prosecutor","301",NA
"y traspaso de competencias (descentralización administrativa).","and transfer of competencies (administrative decentralization).","301",NA
"III.Derecho","III.Law","H",NA
"La nueva Constitución establecerá las bases de un Estado de Derecho,","The new Constitution will establish the bases of a State of Law,","202.1",NA
"el cual se expresa a través de leyes generales e impersonales","which is expressed through general and impersonal laws","202.1",NA
"y de la consagración constitucional del principio de juridicidad,","and the constitutional consecration of the principle of legality,","202.1",NA
"como condición indispensable para el pleno respeto y garantía de los derechos de las personas.","as an indispensable condition for the full respect and guarantee of people's rights.","201.2",NA
"Junto a ello garantizaremos el acceso a la justicia,","In addition, we will guarantee access to justice,","201.2",NA
"las bases constitucionales para asegurar que los tribunales de justicia sean imparciales e independientes","the constitutional bases to ensure that the courts of justice are impartial and independent","202.1",NA
"y la existencia de sistemas de fiscalización y de control recíproco entre los órganos",", and the existence of systems of oversight and reciprocal control between bodies","202.1",NA
"para evitar el ejercicio irregular y arbitrario del poder.","to prevent the irregular and arbitrary exercise of power.","202.1",NA
"Entregaremos al Tribunal Constitucional la función de velar por la supremacía constitucional","We will hand over to the Constitutional Court the function of overseeing constitutional supremacy","202.1",NA
"y de resolver los conflictos que surjan entre los poderes estatales,","and resolving conflicts that arise between state powers,","202.1",NA
"pero corrigiendo algunos de los defectos que presenta su actual organización y atribuciones.","but correcting some of the defects in its current organization and attributions.","202.1",NA
"Proponemos que los nombramientos de sus ministros, independientemente de la autoridad que los designe, se realicen por medio de un concurso público,","We propose that the appointments of its ministers, regardless of the authority that designates them, be made by means of a public competition,","202.1",NA
"en que haya espacio para auscultar, incluso con participación de la ciudadanía, las aptitudes de los candidatos;","in which there is room to scrutinize, including with the participation of citizens, the aptitudes of the candidates;","202.1",NA
"que exista un número impar de miembros para facilitar los acuerdos y evitar los empates, como ocurre actualmente;","that there be an odd number of members to facilitate agreements and avoid ties, as is currently the case;","202.1",NA
"que, para garantizar la imparcialidad y legitimidad de sus integrantes,","that, to guarantee the impartiality and legitimacy of its members, the","202.1",NA
"se revise el tiempo durante el cual ejerzan sus cargos.","time during which they hold their positions be reviewed.","202.1",NA
"En cuanto al control preventivo de carácter facultativo que se origina por las dudas que surjan acerca de la constitucionalidad de un proyecto de ley durante su tramitación,","As for the preventive control of an optional nature that arises from doubts about the constitutionality of a bill during its processing,","202.1",NA
"éste deberá racionalizarse para evitar la politización del Tribunal;","this must be rationalized to avoid the politicization of the Court; the","202.1",NA
"deberá terminarse con el control obligatorio de las leyes orgánicas constitucionales, como consecuencia de que esas leyes deberán desaparecer de nuestro sistema;","mandatory control of constitutional organic laws must be ended, as a consequence of which these laws must disappear from our system;","202.1",NA
"y, en relación al control represivo, finalmente, evaluaremos mecanismos que permitan una coordinación fluida entre el Tribunal Constitucional y los tribunales ordinarios de justicia.","and, in relation to the repressive control, finally, we will evaluate mechanisms that allow a fluid coordination between the Constitutional Court and the ordinary courts of justice.","202.1",NA
"FOMENTO PRODUCTIVO","PRODUCTIVE PROMOTION","H",NA
"DIVERSIFICACIÓN PRODUCTIVA Y DESARROLLO ECONÓMICO","PRODUCTIVE DIVERSIFICATION AND ECONOMIC DEVELOPMENT","H",NA
"Chile está llegando al final de un camino en materia de crecimiento económico.","Chile is reaching the end of a road in terms of economic growth.","410",NA
"El retorno a la democracia trajo consigo una seria de reformas que dieron paso a décadas de crecimiento y a mejoras significativas en el bienestar de nuestros ciudadanos.","The return to democracy brought with it a series of reforms that led to decades of growth and significant improvements in the welfare of our citizens.","410",NA
"Pero la fórmula que permitió ese crecimiento, ya no es suficiente.","But the formula that enabled this growth is no longer sufficient.","408",NA
"El mundo cambió y Chile debe también adaptarse a los nuevos desafíos.","The world has changed and Chile must also adapt to the new challenges.","408",NA
"El fin de esa etapa nos da una oportunidad para seguir una senda de crecimiento alto y sostenido.","The end of that stage gives us an opportunity to continue on a path of high and sustained growth.","410",NA
"La oportunidad está, sólo que la estrategia debe ser distinta a lo que hemos trazado en el pasado.","The opportunity is there, but the strategy must be different from what we have outlined in the past.","410",NA
"Por ello, concentrar la discusión de crecimiento sólo en la dimensión cíclica es un profundo error.","Therefore, concentrating the discussion of growth only on the cyclical dimension is a profound mistake.","408",NA
"Hoy enfrentamos un desafío estructural:","Today we face a structural challenge: to","408",NA
"diversificar y sofisticar nuestra matriz productiva.","diversify and sophisticate our productive matrix.","408",NA
"Los países que han alcanzado el desarrollo lo han hecho sobre esta base.","Countries that have achieved development have done so on this basis.","408",NA
"¿Qué significa esto?","What does this mean?","408",NA
"No se trata de olvidarnos de la apertura comercial, de la necesidad de contar con instituciones sólidas y responsables, de la estabilidad macroeconómica.","It is not a matter of forgetting about trade openness, the need for solid and responsible institutions, and macroeconomic stability.","403",NA
"Por el contrario, se trata de construir sobre estas fortalezas, pero reconociendo que no son suficientes para enfrentar los desafíos actuales.","On the contrary, it is a matter of building on these strengths, but recognizing that they are not sufficient to meet today's challenges.","410",NA
"Es ir un poco más allá de nuestra histórica dependencia la explotación de recursos naturales,","It is to go beyond our historical dependence on the exploitation of natural resources","408",NA
"para pasar a generar conocimiento y agregar valor en aquellas áreas en las cuales Chile tiene ventajas claras y una real una oportunidad de mercado.","to generate knowledge and add value in those areas in which Chile has clear advantages and a real market opportunity.","408",NA
"Por décadas, los expertos se han referido a los recursos naturales como una maldición que ataca a los países en vías de desarrollo.","For decades, experts have referred to natural resources as a curse that attacks developing countries.","408",NA
"Al explotarlos, se piensa, los países se han atado las manos y por lo tanto condenado a actividades de menor valor que no generan suficientes oportunidades ni trabajos de calidad.","By exploiting them, it is thought, countries have tied their hands and thus condemned themselves to lower-value activities that do not generate sufficient opportunities and quality jobs.","408",NA
