"text","text_en","cmp_code","eu_code"
"Estado Comunitario: desarrollo para todos","Community State: development for all","H",NA
"En las páginas siguientes se presenta el Plan Nacional de Desarrollo 2006-2010.","The following pages present the National Development Plan 2006-2010.","416.2",NA
"Un Plan de Desarrollo es, si se quiere, un ejercicio idealista en el cual se sueña con un país mejor, pero a la vez es un ejercicio práctico donde se diseñan instrumentos viables que efectivamente permitan convertir el país deseado en un país posible.","A Development Plan is, if you will, an idealistic exercise in which one dreams of a better country, but at the same time it is a practical exercise in which viable instruments are designed to effectively convert the desired country into a possible country.","416.2",NA
"En este sentido, un Plan de Desarrollo es la búsqueda de un adecuado balance entre objetivos y limitaciones, con la mira siempre puesta en tratar de incrementar el bienestar de la población.","In this sense, a Development Plan is the search for an adequate balance between objectives and limitations, always aiming to increase the well-being of the population.","416.2",NA
"Pensar en el desarrollo es tanto un gran reto intelectual como un inmenso compromiso nacional.","Thinking about development is both a great intellectual challenge and an immense national commitment.","416.2",NA
"Si las políticas de desarrollo tienen éxito, millones de compatriotas tendrán la posibilidad de ampliar su espacio de escogencias y de incrementar su bienestar: tendrán más libertad de elegir, ya que el desarrollo es libertad.","If development policies are successful, millions of compatriots will have the possibility of expanding their space of choice and increasing their well-being: they will have more freedom of choice, because development is freedom.","416.2",NA
"Una política de desarrollo exitosa permite que millones de personas puedan levantarse por encima de la mera supervivencia, salgan de la pobreza y tengan espacio para que puedan orientar sus vidas a fines personalmente más elevados.","A successful development policy enables millions of people to rise above mere survival, lift themselves out of poverty and give them room to direct their lives to higher personal goals.","416.2",NA
"Si, por el contrario, las políticas de desarrollo fracasan, se estará coartando la posibilidad de que muchos de nuestros compatriotas desarrollen todo su potencial.","If, on the other hand, development policies fail, the possibility for many of our compatriots to develop their full potential will be curtailed.","416.2",NA
"El Plan Nacional de Desarrollo 2006-2010 ha sido denominado Estado Comunitario: Desarrollo para Todos.","The National Development Plan 2006-2010 has been called the Community State: Development for All.","416.2",NA
"Este título significa que, de acuerdo con las propuestas que el presidente Álvaro Uribe presentó al país, y que fueron ampliamente acogidas de manera democrática por los colombianos, el Estado Comunitario se concibe como el instrumento para lograr un desarrollo sostenible que beneficie a todos y a nuestras generaciones futuras.","This title means that, in accordance with the proposals that President Álvaro Uribe presented to the country, and which were widely and democratically accepted by Colombians, the Community State is conceived as the instrument to achieve sustainable development that benefits everyone and our future generations.","416.2",NA
"1.1 El Estado Comunitario","1.1 The Community State","H",NA
"En este Plan se sostiene que el sector privado tiene un papel central en el crecimiento.","This Plan argues that the private sector has a central role in growth.","401",NA
"En particular, se argumenta que la tarea de generación de riqueza es fundamentalmente una responsabilidad del sector privado.","In particular, it is argued that the task of wealth generation is primarily the responsibility of the private sector.","401",NA
"El Plan de Desarrollo no adopta una posición dogmática en el debate Estado-mercados.","The Development Plan does not adopt a dogmatic position in the State-markets debate.","403",NA
"El Plan reconoce que hay dos tipos de interacciones entre los individuos:","The Plan recognizes that there are two types of interactions between individuals:","403",NA
"(1) las destinadas a promover intereses privados, y","(1) those aimed at promoting private interests, and","403",NA
"(2) las destinadas a promover intereses colectivos.","(2) those aimed at promoting collective interests.","403",NA
"En general, es mejor que las interacciones del primer tipo sean coordinadas por los mercados, aunque el Estado bien puede tener una participación muy importante en ellas, por ejemplo a través de la definición del marco normativo que las regula, o por medio de una actividad de promoción.","In general, interactions of the first type are best coordinated by the markets, although the State may well play a very important role in them, for example by defining the regulatory framework that governs them, or through promotional activity.","403",NA
"Las segundas, por su parte, requieren una participación activa del Estado.","The latter, on the other hand, require the active participation of the State.","403",NA
"Este Plan reconoce que tanto los mercados como el Estado tienen deficiencias en Colombia, y que ambos deben ser mejorados.","This Plan recognizes that both markets and the State have shortcomings in Colombia, and that both must be improved.","403",NA
"Así, no ve un debate entre más Estado –una visión estatista de la sociedad– o más mercados –una visión neoliberal de la sociedad–.","Thus, he does not see a debate between more state - a statist vision of society - or more markets - a neoliberal vision of society.","403",NA
"El problema que este Plan enfrenta es proveer tanto un mejor Estado como unos mejores mercados.","The problem this Plan faces is to provide both a better state and better markets.","403",NA
"Un Estado sostenible, tanto por eficiencia en su gestión como por aprobación popular, es una síntesis que se distancia por igual de un burocratismo anacrónico y del dogma del desmantelamiento de lo estatal.","A sustainable State, both in terms of management efficiency and popular approval, is a synthesis that distances itself from an anachronistic bureaucracy and from the dogma of dismantling the State.","303",NA
"No se propone el desmantelamiento del Estado, ni tampoco su extensión a toda la sociedad, porque esto conduce al abandono de la cláusula social, y porque el Estado tiene un papel que cumplir cuando se presentan fallas del mercado.","It does not propose the dismantling of the State, nor its extension to the whole of society, because this leads to the abandonment of the social clause, and because the State has a role to play when market failures occur.","403",NA
"Tampoco se propone la estatización de la sociedad, por lo cual se propone un Estado eficiente, no116840-20129500 obstructor de la iniciativa privada, que no esté al servicio del burocratismo político y de privilegios sindicales.","Nor does it propose the nationalization of society, which is why it proposes an efficient State, not 116840-20129500 obstructive of private initiative, which is not at the service of political bureaucracy and union privileges.","303",NA
"Lo que se busca es un Estado al servicio estricto de la comunidad.","What is sought is a State at the strict service of the community.","202.1",NA
"Dentro del marco general impuesto por la Constitución, la cual define a Colombia como un Estado Social de Derecho, aquí se entiende que el Estado tiene, al menos, tres papeles económicos fundamentales.","Within the general framework imposed by the Constitution, which defines Colombia as a Social State under the rule of law, it is understood here that the State has at least three fundamental economic roles.","202.1",NA
"El primero es proveer el ambiente adecuado para un crecimiento sostenible, incluyendo la noción de sostenibilidad ambiental que nos garantiza que el crecimiento no menoscabe nuestro patrimonio natural, base productiva presente y futura de la Nación.","The first is to provide the right environment for sustainable growth, including the notion of environmental sustainability that guarantees that growth does not undermine our natural heritage, the present and future productive base of the Nation.","416.2",NA
"El segundo es generar las condiciones necesarias para que una concepción amplia de desarrollo complemente al crecimiento.","The second is to generate the necessary conditions for a broad conception of development to complement growth.","416.2",NA
"En este aspecto en particular, el Estado debe ser el veedor de la equidad social, asegurándose de que los beneficios del crecimiento irriguen a toda la población.","In this particular aspect, the State must be the overseer of social equity, ensuring that the benefits of growth flow to the entire population.","503",NA
