"text","text_en","cmp_code","eu_code"
"Los avances del cambio","The progress of change",NA,NA
"México hoy es mejor.","Mexico is better today.","303",NA
"Hoy, sin duda, tenemos un mejor país que el que teníamos en el año 2000.","Today, without a doubt, we have a better country than the one we had in the year 2000.","303",NA
"Un país que vive una verdadera democracia; un país con estabilidad económica y una política social muy sólida; un país con instituciones más fuertes; un país que hoy puede, con realismo y gracias a los cambios realizados, plantearse retos cada vez más ambiciosos y avanzar decididamente hacia el Bien Común.","A country that lives a true democracy; a country with economic stability and a very solid social policy; a country with stronger institutions; a country that today can, with realism and thanks to the changes that have been made, face increasingly ambitious challenges and move decisively towards the Common Good.","304",NA
"Hoy México enfrenta una realidad radicalmente distinta a la observada hace algunos años y está inmerso en un proceso de transformación que no debe detenerse, sino consolidarse.","Today, Mexico faces a radically different reality from that observed a few years ago and is immersed in a transformation process that should not be stopped, but rather consolidated.","304",NA
"Para Acción Nacional es tiempo de mantener la consistencia en las políticas públicas y no reinventar el país cada seis años, como sucedía en el pasado.","For Acción Nacional it is time to maintain consistency in public policies and not reinvent the country every six years, as happened in the past.","304",NA
"Para Acción Nacional no es tiempo de punto y aparte, es tiempo de punto y seguido para lograr un México que pueda enfrentar exitosamente sus principales retos.","For Acción Nacional it is not time for a period, it is time for a period to achieve a Mexico that can successfully face its main challenges.","304",NA
"Uno de los signos más notables del cambio lo representa el fortalecimiento de los valores democráticos.","One of the most notable signs of change is the strengthening of democratic values.","202",NA
"En el pasado no se vivía una auténtica división de poderes, por lo que no funcionaban los pesos y contrapesos propios del sistema democrático.","In the past, there was no real division of powers, so the checks and balances of the democratic system did not work.","202",NA
"Hoy existe un equilibrio y la auténtica separación de los poderes Ejecutivo, Legislativo y Judicial definida por la Constitución.","Today there is a balance and true separation of the Executive, Legislative and Judicial powers as defined by the Constitution.","202",NA
"Antes, el Poder Judicial estaba supeditado al Ejecutivo; hoy actúa con plena independencia y sus decisiones son acatadas por los actores políticos.","In the past, the Judiciary was subordinate to the Executive; today it acts with full independence and its decisions are respected by political actors.","202",NA
"En el México de hace algunos años no sólo se vivía un presidencialismo exacerbado, sino también un centralismo absoluto en la toma de decisiones.","In the Mexico of a few years ago, there was not only an exacerbated presidentialism, but also an absolute centralism in decision making.","301",NA
"Hoy, los gobiernos locales viven su autonomía, toman sus decisiones, ejecutan sus competencias y cada vez ejercen un porcentaje mayor de recursos.","Today, local governments live their autonomy, make their decisions, execute their competencies and exercise an increasing percentage of resources.","301",NA
"En promedio, por cada peso ejercido por la Administración Pública Centralizada durante el periodo 2001-2005, se transfieren 1.65 pesos a estados y municipios, lo que representa un incremento de 31% respecto del sexenio pasado.","On average, for every peso spent by the Centralized Public Administration during the 2001-2005 period, 1.65 pesos were transferred to states and municipalities, representing an increase of 31% over the previous six-year period.","301",NA
"El México de hoy no funciona más bajo la lógica de un régimen autoritario; la voluntad presidencial está sujeta a la letra y espíritu de la Constitución.","Today's Mexico no longer functions under the logic of an authoritarian regime; the presidential will is subject to the letter and spirit of the Constitution.","202",NA
"En el pasado, las voces disidentes eran acalladas.","In the past, dissenting voices were silenced.","201",NA
"Hoy, la libertad de expresión respira en todos los espacios del país y en todos los ámbitos del quehacer ciudadano.","Today, freedom of expression breathes in all areas of the country and in all spheres of citizen activity.","201",NA
"En el México de hace algunos años se llevaban a cabo elecciones de Estado, controladas desde el poder, con resultados sistemáticamente cuestionados.","In the Mexico of a few years ago, state elections were carried out, controlled by those in power, with systematically questioned results.","202",NA
"Hoy, a nivel federal, vivimos en un régimen democrático, con elecciones libres y competitivas e instituciones electorales independientes del Ejecutivo, a pesar de las todavía muy graves insuficiencias en varios estados.","Today, at the federal level, we live in a democratic regime, with free and competitive elections and electoral institutions independent from the Executive, despite the still very serious shortcomings in several states.","202",NA
"Hoy se ha institucionalizado la defensa de los Derechos Humanos.","Today, the defense of human rights has been institutionalized.","201",NA
"No sólo las recomendaciones de la Comisión Nacional de Derechos Humanos reciben atención pronta y cuidadosa de las autoridades y las acciones preventivas han permitido que su número disminuya, sino que México cuenta con una representación permanente del Alto Comisionado de la ONU en materia de Derechos Humanos, lo que resulta sin precedentes para un país en épocas de paz.","Not only do the recommendations of the National Human Rights Commission receive prompt and careful attention from the authorities and preventive actions have allowed their number to decrease, but Mexico also has a permanent representation of the UN High Commissioner for Human Rights, which is unprecedented for a country in times of peace.","201",NA
"Además, hoy contamos con un Consejo Nacional para Prevenir la Discriminación que promueve políticas y medidas tendientes a contribuir con el desarrollo cultural y social y avanzar en la inclusión, garantizando el derecho a la igualdad de todas las personas.","In addition, today we have a National Council for the Prevention of Discrimination that promotes policies and measures aimed at contributing to cultural and social development and advancing inclusion, guaranteeing the right to equality for all people.","503",NA
"En el pasado, el gobierno no estaba obligado a dar información.","In the past, the government was not required to provide information.","503",NA
"Hoy contamos con una Ley de Transparencia y Acceso a la Información Pública Gubernamental y con el Instituto Federal de Acceso a la Información Pública, que garantizan el acceso a la información gubernamental.","Today we have a Law of Transparency and Access to Public Government Information and the Federal Institute of Access to Public Information, which guarantee access to government information.","304",NA
"Antes, opacidad y secretismo; ahora, transparencia y acceso a la información.","Before, opacity and secrecy; now, transparency and access to information.","304",NA
"Así hemos ido eliminando los espacios de la corrupción.","In this way we have been eliminating the spaces of corruption.","304",NA
"Antes del cambio no existía una dependencia pública federal que se ocupara de promover la participación de las mujeres en todos los ámbitos de la sociedad.","Prior to the change, there was no federal public agency in charge of promoting women's participation in all areas of society.","706",NA
"El gobierno del PAN promovió en 2001 la creación del Instituto Nacional de las Mujeres, órgano encargado el día de hoy de la generación de políticas que garanticen la igualdad de oportunidades entre hombres y mujeres.","In 2001, the PAN government promoted the creation of the National Women's Institute, which today is responsible for generating policies that guarantee equal opportunities for men and women.","706",NA
"Hasta hace poco, México era identificado por tener un gobierno burocrático.","Until recently, Mexico was identified as having a bureaucratic government.","303",NA
"Ahora, nuestro país recibe reconocimientos mundiales por su estrategia de Gobierno Electrónico.","Now, our country is receiving worldwide recognition for its e-government strategy.","303",NA
"Hoy tenemos 1,022 trámites y servicios que pueden ser consultados y realizados por internet.","Today we have 1,022 procedures and services that can be consulted and performed online.","303",NA
"De igual manera, hoy son más transparentes y menos burocráticas las operaciones de gobierno a través de CompraNet: cerca de 40% de las licitaciones federales y 63% del monto asignado se realizan vía electrónica, eliminando cualquier posibilidad de corrupción.","Similarly, government operations are now more transparent and less bureaucratic through CompraNet: nearly 40% of federal tenders and 63% of the amount allocated are carried out electronically, eliminating any possibility of corruption.","304",NA
