"text","text_en","cmp_code","eu_code"
"Propuestas Para un Gobierno de Emergencia y Transición","Proposals for an Emergency and Transitional Government",NA,NA
"UN PROGRAMA DE BIENESTAR Y PROSPERIDAD SOCIAL PARA LAS FAMILIAS DE CHILE","A WELFARE AND SOCIAL PROSPERITY PROGRAM FOR CHILEAN FAMILIES",NA,NA
"Marco Presidente","Chairman's Framework",NA,NA
"ÍNDICE","INDEX",NA,NA
"I.","I.",NA,NA
"LA PERSPECTIVA DE UN NUEVO CHILE ......................................................................................................................................................4","THE PERSPECTIVE OF A NEW CHILE ......................................................................................................................................................4",NA,NA
"II.","II.",NA,NA
"PROPOSICIONES PROGRESISTAS PARA LA PROTECCIÓN SOCIAL, LA REACTIVACIÓN DE LA ECONOMIA Y LA GENERACIÓN DE EMPLEO FRENTE A LA EMERGENCIA ............................................................................................................................................................16","PROGRESSIVE PROPOSALS FOR SOCIAL PROTECTION, ECONOMIC REACTIVATION AND EMPLOYMENT GENERATION IN THE FACE OF THE EMERGENCY ............................................................................................................................................................16",NA,NA
"1.","1.",NA,NA
"Abrir la Billetera Fiscal: suspensión transitoria de la Regla de Balance Estructural ...................................................................16","Opening the Fiscal Wallet: transitional suspension of the Structural Balancing Rule ...................................................................16",NA,NA
"2.","2.",NA,NA
"Proponemos una política contracíclica de generación de empleo a través de la acción del Estado en la reactivación económica ........................................................................................................................................................................................................18","We propose a counter-cyclical policy of employment generation through State action in economic reactivation ........................................................................................................................................................................................................18",NA,NA
"3.","3.",NA,NA
"El endeudamiento de las familias chilenas no puede continuar: es la hora de que el Fisco asuma su responsabilidad ......20","The indebtedness of Chilean families cannot continue: it is time for the Treasury to assume its responsibility ......20",NA,NA
"4.","4.",NA,NA
"Impuesto Transitorio a las Grandes Fortunas para incrementar la capacidad fiscal de otorgar protección social y","Transitory Tax on Large Fortunes to increase the fiscal capacity to provide social protection and",NA,NA
"establecimiento permanente de una justa retribución, con un límite a los ingresos ...................................................................25","permanent establishment of a fair remuneration, with a limit on income ...................................................................25",NA,NA
"5.","5.",NA,NA
"Necesidad de establecer un Royalty por la explotación de minerales estratégicos ................................................................28","Need to establish a Royalty for the exploitation of strategic minerals ................................................................28",NA,NA
"6.","6.",NA,NA
"La redestinación y la reducción del Gasto Bélico como camino para enfrentar la crisis .......................................................33","Redirecting and Reducing War Spending as a Way to Address the Crisis .......................................................33",NA,NA
"7.","7.",NA,NA
"Proponemos un plan de construcción de vivienda (integración social) e infraestructura pública para promover la","We propose a plan for the construction of housing (social integration) and public infrastructure to promote social integration.",NA,NA
