"text","text_en","cmp_code","eu_code"
"Oportunidades para:","Opportunities for:","H",NA
"posibilitar un cambio real.","to make real change possible.","H",NA
"EH Bildu cumplirá con las expectativas de la mayoría de la sociedad: la posibilidad de cambio real contará con nuestros votos.","EH Bildu will meet the expectations of the majority of society: the possibility of real change will count on our votes.",NA,NA
"EH Bildu cumplirá con las expectativas de la mayoría de la sociedad: la posibilidad de cambio real contará con nuestros votos.","EH Bildu will meet the expectations of the majority of society: the possibility of real change will count on our votes.","305.1",NA
"Somos la garantía del final del PP en Madrid.","We are the guarantee of the end of the PP in Madrid.","305.1",NA
"Nuestros votos, además, tendrán doble valor: impulsaremos el cambio, sí, pero nos aseguraremos de que ese cambio sea con garantías.","Our votes, moreover, will have a double value: we will promote change, yes, but we will make sure that this change is with guarantees.","305.1",NA
"Con la garantía de que todos los avances sociales, económicos, culturales y lingüísticos que se han dado y se darán con el apoyo mayoritario, tanto de la sociedad como de las instituciones que la representan, sean respetados.","With the guarantee that all the social, economic, cultural and linguistic advances that have been and will be made with the majority support of both society and the institutions that represent it, will be respected.","305.1",NA
"Del mismo modo, trabajaremos para que los derechos socio-económicos y civiles de los colectivos y pueblos del Estado también sean respetados.","Likewise, we will work to ensure that the socio-economic and civil rights of the State's collectives and peoples are also respected.","201.2",NA
"Asimismo, sumaremos fuerzas para que el nuevo Gobierno español reconozca y respete el carácter plurinacional del Estado,","Likewise, we will join forces so that the new Spanish government recognizes and respects the plurinational nature of the State,","301",NA
"asumiendo así el derecho a decidir de todas las naciones sin Estado,","thus assuming the right to decide of all stateless nations,","301",NA
"comprometiéndose no solo a permitir consultas a la ciudadanía de las naciones, sino también a respetar y llevar a cabo las decisiones que de forma democrática emanen de las consultas.","committing itself not only to allow consultations with the citizens of the nations, but also to respect and carry out the decisions that democratically emanate from the consultations.","202.4",NA
"Por ello, nos esforzaremos al máximo para que ese posible cambio tome en cuenta la voz, la palabra y las decisiones de nuestra ciudadanía, tanto las que afecten al futuro político de Hego Euskal Herria, como las que afecten al futuro social, económico, cultural y lingüístico de sus gentes.","Therefore, we will make every effort to ensure that this possible change takes into account the voice, the word and the decisions of our citizens, both those affecting the political future of Hego Euskal Herria, as well as those affecting the social, economic, cultural and linguistic future of its people.","301",NA
"Para ello propondremos:La posibilidad de celebrar consultas vinculantes sobre el futuro político de las naciones sin Estado que hoy se encuentran dentro del ordenamiento jurídico español.","The possibility of holding binding consultations on the political future of the stateless nations that are currently within the Spanish legal system.","301",NA
"Estas consultas se habilitarán con todas las garantías democráticas, pudiendo llevar a cabo la defensa de los diferentes proyectos con total libertad.","These consultations will be enabled with all the democratic guarantees, being able to carry out the defense of the different projects with total freedom.","202.4",NA
"Los resultados serán acatados y respetados tanto por los gobiernos y fuerzas políticas del territorio que celebre la consulta como del Gobierno español.","The results shall be complied with and respected both by the governments and political forces of the territory holding the consultation and by the Spanish Government.","202.4",NA
"Todas las instituciones implicadas estarán obligadas a dar cauce democrático y llevar a efecto la decisión libre adoptada en las consultas.","All the institutions involved will be obliged to provide a democratic channel and put into effect the free decision adopted in the consultations.","202.4",NA
"Sumaremos fuerzas para que el nuevo Gobierno español reconozca y respete el carácter plurinacional del Estado, asumiendo así el derecho a decidir de todas las naciones sin Estado","We will join forces so that the new Spanish Government recognizes and respects the plurinational nature of the State, thus assuming the right to decide of all stateless nations.",NA,NA
"Oportunidades para:","Opportunities for:","H",NA
"defender y hacer respetar los derechos sociales, económicos, culturales y lingüísticos de la ciudadanía de Araba, Bizkaia, Gipuzkoa y Nafarroa.","to defend and enforce the social, economic, cultural and linguistic rights of the citizens of Araba, Bizkaia, Gipuzkoa and Nafarroa.","H",NA
"Son muchos los avances sociales, económicos, culturales o lingüísticos que hemos conseguido gracias al trabajo y reivindicación de miles de personas y cientos de agentes sociales, sindicales, culturales o económicos.","We have achieved many social, economic, cultural and linguistic advances thanks to the work and demands of thousands of people and hundreds of social, trade union, cultural and economic agents.","606.1",NA
"Estos avances se reflejan también en las numerosas leyes e iniciativas que, apoyadas por la mayoría social y política, han sido aprobadas.","These advances are also reflected in the numerous laws and initiatives that, supported by the social and political majority, have been approved.","606.1",NA
"Leyes que apuntalan y mejoran nuestro bienestar social.","Laws that underpin and improve our social welfare.","504",NA
"Partimos de la base de que ninguna institución, ni política ni judicial, esta por encima de la voluntad y decisión de las instituciones elegidas democráticamente por la ciudadanía vasca y navarra.","We start from the premise that no institution, neither political nor judicial, is above the will and decision of the institutions democratically elected by the Basque and Navarre citizens.","202.1",NA
"Voluntad y decisiones que han permitido muchos avances, logros sociales, que son constantemente atacados por el Gobierno español y los estamentos judiciales a su servicio, tales como el Tribunal Constitucional.","Will and decisions that have allowed many advances, social achievements, which are constantly attacked by the Spanish Government and the judicial bodies at its service, such as the Constitutional Court.","301",NA
"Exigiremos al nuevo gobierno la retirada inmediata de todos los recursos presentados ante el Tribunal Constitucional contra 17 leyes, normas y decretos aprobadas por el Parlamento Navarro, así como contra las 9 aprobadas por el Parlamento Vasco.","We will demand from the new government the immediate withdrawal of all appeals filed before the Constitutional Court against 17 laws, regulations and decrees approved by the Navarre Parliament, as well as against the 9 approved by the Basque Parliament.","301",NA
"Exigiremos la retirada de todos los recursos presentados por los y las delegadas del gobierno contra las decisiones soberanas adoptadas por nuestros ayuntamientos y/o diputaciones y concejos.","We will demand the withdrawal of all the appeals presented by the government delegates against the sovereign decisions adopted by our city councils and/or deputations and councils.","301",NA
"Pediremos la desaparición de la figura del Delegado/a del Gobierno, ya que su actuación se limita únicamente a entorpecer la labor de las entidades institucionales de la CAV y Navarra, y a recurrir las decisiones democráticamente adoptadas por la mayoría de los","We will ask for the disappearance of the figure of the Government Delegate, since his or her actions are limited only to hindering the work of the institutional entities of the BAC and Navarre, and to appealing the decisions democratically adopted by the majority of the citizens of the BAC and Navarre.","301",NA
"Ninguna institución, ni política ni judicial, está por encima de la voluntad y decisión de la ciudadanía vasca y navarra y sus instituciones, decisiones que son constantemente atacadas por el Gobierno Español","No institution, neither political nor judicial, is above the will and decision of the Basque and Navarre citizens and their institutions, decisions that are constantly attacked by the Spanish Government.",NA,NA
"LEYES, NORMAS Y DECRETOS RECURRIDOS","LAWS, REGULATIONS AND DECREES APPEALED",NA,NA
"Navarra","Navarra",NA,NA
"Ley de Vivienda","Housing Law",NA,NA
"Ley contra el Fracking","Law against Fracking",NA,NA
"Ley anti-deshaucios","Anti-eviction law",NA,NA
"Ley consumo cannabis","Cannabis consumption law",NA,NA
"Ley de Policía Foral y Local","Foral and Local Police Law",NA,NA
"Ley de reparación a las víctimas de actos violentos de motivación política de los grupos de extrema derecha y de los funcionarios públicos","Law on reparations to victims of politically motivated violence by right-wing extremist groups and public officials.",NA,NA
"Ley para el pago del IBI por parte de la Iglesia","Law for the payment of IBI by the Church",NA,NA
"Ley para la asistencia sanitaria gratuita","Law for free health care",NA,NA
"Ley para la Regulación de Horarios Comerciales","Business Hours Regulation Act",NA,NA
"Anulación de la captación de EiTB","Cancellation of EiTB's caption.",NA,NA
"CAV","CAV",NA,NA
"Ley del Sistema Universitario Vasco.","Basque University System Law.",NA,NA
"Ley para la Prevención y Corrección de la Contaminación del Suelo.","Law for the Prevention and Correction of Soil Contamination.",NA,NA
"Ley para la Igualdad de Hombres y Mujeres.","Law for the Equality of Men and Women.",NA,NA
"Ley de Aguas.","Water Law.",NA,NA
"Ley de convocatoria y regulación de una consulta popular al objeto de recabar laopinión ciudadana en la C.A.P.V. sobre la apertura de un proceso de negociaciónparaalcanzar la","Law to call and regulate a referendum in order to obtain the opinion of the citizens of the C.A.P.V. on the opening of a negotiation process to achieve the",NA,NA
"paz y la normalización política.","peace and political normalization.",NA,NA
"Ley sobre Entidades de Previsión Social Voluntaria.","Law on Voluntary Social Welfare Entities.",NA,NA
"Ley de Ordenación del Sistema de Seguridad Pública de Euskadi.","Law of Organization of the Public Security System of the Basque Country.",NA,NA
"Ley de Vivienda","Housing Law",NA,NA
"Ley contra el Fracking","Law against Fracking",NA,NA
"Ley de Empoderamiento Ciudadano (Ley de Consultas)","Citizen Empowerment Law (Consultation Law)",NA,NA
"Recursos contra las ordenanzas de Euskera","Appeals against Basque ordinances",NA,NA
"Anulación ordenanza de participación de Donostia","Annulment of Donostia's participation ordinance",NA,NA
"Anulación de la decisión de Trebiñu para su integración en la CAV","Annulment of the Trebiñu decision for its integration into the BAC.",NA,NA
"Oportunidades para:","Opportunities for:","H",NA
"derogar las leyes injustas que atacan nuestros derechos sociales y económicos.","repeal unjust laws that attack our social and economic rights.","H",NA
"Son muchas las leyes aprobadas por el PP y por el PSOE que han recortado los derechos más básicos de la ciudadanía tanto de Hego Euskal Herria como del Estado.","There are many laws passed by the PP and the PSOE that have curtailed the most basic rights of the citizens of both Hego Euskal Herria and the State.","201.2",NA
"Leyes que, atacando directamente a la mayoría social, han favorecido los intereses de las élites económicas españolas, de sus bancos y grandes empresas, poniendo la política a su servicio.","Laws that, while directly attacking the social majority, have favored the interests of the Spanish economic elites, their banks and large companies, placing politics at their service.","606.1",NA
"Leyes hechas a medida del IBEX35 y de las patronales que aspiran a convertir a la mayoría social en mano de obra barata al servicio de sus ganancias.","Laws tailor-made for the IBEX35 and the bosses who aspire to turn the social majority into cheap labor at the service of their profits.","606.1",NA
"Leyes que pretenden que paguemos su crisis y además seamos sujetos callados y sumisos, que aceptemos como irremediable la austeridad o los recortes de libertades que sufrimos la mayoría, para beneficio de unos pocos.","Laws that pretend that we pay for their crisis and also that we are silent and submissive subjects, that we accept as irremediable the austerity or the cuts in freedoms that the majority of us suffer, for the benefit of a few.","606.1",NA
"Leyes que intentan, en definitiva, robarnos los derechos que tantos años costó conquistar.","Laws that try, in short, to rob us of the rights that it took so many years to win.","201.2",NA
"Por ello, en beneficio de la sociedad, exigiremos: La derogación de todas las leyes que supongan un retroceso en nuestro bienestar social y económico.","Therefore, for the benefit of society, we will demand: The repeal of all laws that represent a setback in our social and economic welfare.","606.1",NA
"Así, exigiremos la retirada de:Reformas Laborales: obviando los convenios propios existentes y las condiciones laborales que estos establecen, se nos imponen reformas que precarizan nuestras condiciones laborales, abaratan el despido, destruyen nuestros marcos de negociación y acentúan el desempleo empobreciendo a las clases trabajadoras.","Thus, we will demand the withdrawal of: Labor Reforms: ignoring the existing agreements and the working conditions that they establish, reforms are imposed on us that make our working conditions more precarious, make layoffs cheaper, destroy our negotiation frameworks and accentuate unemployment, impoverishing the working classes.","701",NA
"Reforma de las pensiones: se nos niegan pensiones dignas porque, aun teniendo capacidad económica para ello, las cuantiás nos son impuestas desde Madrid.","Pension reform: we are denied decent pensions because, even though we have the economic capacity to do so, the amounts are imposed on us from Madrid.","301",NA
"LOMCE: ley educativa que la ciudadanía ni acepta, ni obedece, por ser mercantilista, privatizadora y excluyente,","LOMCE: an educational law that citizens neither accept nor obey, because it is mercantilist, privatizing and excluding,","506",NA
"por tener un claro afán político, y por negar nuestros derechos lingüísticos.","because it has a clear political purpose, and because it denies our linguistic rights.","301",NA
"Ley del Aborto: niega el derecho de las mujeres a decidir sobre su cuerpo, cuando la mayoría social y política respeta y defiende este derecho para todas las mujeres.","Abortion Law: denies the right of women to decide about their bodies, when the social and political majority respects and defends this right for all women.","604",NA
"Artículo 135 de la Constitución: un cambio constitucional impuesto por el PP y el PSOE sin refrendo democrático, que avala priorizar el pago de la deuda que la ciudadanía no ha generado, por encima de la inversión en necesidades sociales y económicas urgentes.","Article 135 of the Constitution: a constitutional change imposed by the PP and the PSOE without democratic endorsement, which endorses prioritizing the payment of the debt that citizens have not generated, over investment in urgent social and economic needs.","204",NA
"Una imposición que solo beneficia a las élites económicas, bancarias y financieras Europeas.","An imposition that only benefits the European economic, banking and financial elites.","103.2",NA
"Ley de Fundaciones Bancarias: Leyes que nos impiden disponer de una banca publica al servicio del tejido industrial, económico y social de nuestro país.","Banking Foundations Law: Laws that prevent us from having a public bank at the service of the industrial, economic and social fabric of our country.","413",NA
"Copago farmacéutico: un castigo adicional a las personas que necesitan de atención médica constante, impidiendo un acceso gratuito y de calidad a la sanidad y los tratamientos derivados de ella.","Pharmaceutical co-payment: an additional punishment to people in need of constant medical care, preventing free and quality access to health care and treatments derived from it.","504",NA
