"text","text_en","cmp_code","eu_code"
"En este documento el Frente para la Victoria presenta un programa de gobierno para la profundización del proyecto político iniciado el 25 de mayo de 2003 y que a lo largo de los últimos 12 años ha impulsado el desarrollo político, económico y social de la Argentina.","In this document the Frente para la Victoria presents a government program for the deepening of the political project initiated on May 25, 2003, which over the last 12 years has promoted the political, economic and social development of Argentina.","305.1",NA
"El Frente para la Victoria aspira a conformar un país socialmente justo,","The Frente para la Victoria aspires to build a socially just country,","503",NA
"económicamente independiente y políticamente soberano.","economically independent and politically sovereign.","103.2",NA
"En la concepción del Partido Justicialista, columna vertebral de nuestra fuerza política, y del resto de las fuerzas que conforman el Frente para la Victoria, la política constituye la herramienta fundamental para la transformación de la realidad en pos del beneficio de las grandes mayorías populares.","In the conception of the Partido Justicialista, the backbone of our political force, and of the rest of the forces that make up the Frente para la Victoria, politics is the fundamental tool for the transformation of reality for the benefit of the great popular majorities.","503",NA
"Desde la asunción de Néstor Kirchner en el año 2003, el proyecto político llevado adelante por el Frente para la Victoria ha tenido la clara convicción de que el camino para avanzar en un proceso de inclusión social debe ser el de la intervención del Estado en las esferas económicas, otrora libradas a la “mano invisible” del mercado.","Since the inauguration of Néstor Kirchner in 2003, the political project carried out by the Frente para la Victoria has had the clear conviction that the way to advance in a process of social inclusion must be through the intervention of the State in the economic spheres, once left to the ""invisible hand"" of the market.","403",NA
"Luego de la larga noche neoliberal, el escenario social, económico y político de la Argentina era penoso.","After the long neoliberal night, the social, economic and political scenario in Argentina was dire.","403",NA
"Con la asunción de Néstor Kirchner, asistimos a un cambio copernicano en la orientación de las políticas públicas de nuestro país, cambio que ha continuado y profundizado la Presidenta Cristina Fernández de Kirchner.","With the inauguration of Néstor Kirchner, we witnessed a Copernican change in the orientation of our country's public policies, a change that has been continued and deepened by President Cristina Fernández de Kirchner.","305.2",NA
"Desde el 25 de mayo de 2003 se invirtió una relación que colocaba a la política al servicio de los intereses económicos y asistimos a la revalorización de aquella y a la puesta en marcha de medidas históricas que han materializado el espíritu nacional, popular, solidario y latinoamericanista de nuestro proyecto político.","Since May 25, 2003, a relationship that placed politics at the service of economic interests has been reversed and we have witnessed the revaluation of politics and the implementation of historic measures that have materialized the national, popular, solidarity-based and Latin Americanist spirit of our political project.","305.1",NA
"En este sentido el proyecto del Frente para la Victoria se constituye como un espacio que aglutina luchas sociales históricas tan diversas como urgentes: la lucha por la equidad,","In this sense, the Frente para la Victoria project is constituted as a space that brings together historical social struggles as diverse as they are urgent: the struggle for equity,","503",NA
"la lucha por la memoria y la justicia,","the struggle for memory and justice, the","305.6",NA
"la lucha por la diversidad sexual,","struggle for sexual diversity, the","503",NA
"la lucha por las libertades individuales,","struggle for individual liberties, the","201.1",NA
"la lucha por el desarrollo de nuestra nación,","struggle for the development of our nation, the","410",NA
"la lucha por nuestros derechos territoriales, entre otros reclamos justos a los que el proyecto abrirá sus puertas y cuyas banderas levantará.","struggle for our territorial rights, among other just claims to which the project will open its doors and whose banners it will raise.","103.1",NA
"Partimos de la convicción de que en estas elecciones se enfrentan dos proyectos de país: el modelo nacional y popular de crecimiento con inclusión social que expresa el Frente para la Victoria, y el modelo neoliberal que supo dejar al 54% de nuestros compatriotas bajo la línea de la pobreza y a más del 27% en condiciones de indigencia.","We start from the conviction that in these elections two country projects are facing each other: the national and popular model of growth with social inclusion expressed by the Frente para la Victoria, and the neoliberal model that has left 54% of our compatriots below the poverty line and more than 27% in conditions of indigence.","305.1",NA
"Esta Plataforma para el período de gobierno de 2015- 2019 expresa los numerosos avances alcanzados en los últimos años y da cuenta de la voluntad política de saldar las deudas que aún hoy continúan vigentes,","This Platform for the 2015-2019 government period expresses the many advances achieved in recent years and demonstrates the political will to settle the debts that still remain today,","305.1",NA
"ya que nuestra labor estará inconclusa mientras exista un solo pobre en nuestra patria.","since our work will be unfinished as long as there is only one poor person in our country.","503",NA
"A continuación, detallamos algunos de los ejes más relevantes que consideramos necesario trabajar para lograr una Argentina más justa,","The following are some of the most relevant areas that we consider necessary to work on in order to achieve a fairer Argentina,","503",NA
"libre y soberana.","free and sovereign.","601.1",NA
"JUSTICIA SOCIAL","SOCIAL JUSTICE","H",NA
"POLÍTICAS DE INCLUSIÓN SOCIAL","SOCIAL INCLUSION POLICIES","H",NA
"Es innegable que a lo largo de los últimos 12 años se han producido grandes cambios en materia de inclusion social que han modificado la realidad de millones de argentinos.","It is undeniable that over the last 12 years great changes have taken place in the area of social inclusion that have modified the reality of millions of Argentines.","503",NA
"Compatriotas que gracias a las políticas aplicadas han atravesado un proceso de recuperación y ampliación de derechos fundamentales como son la salud, la educación, el trabajo y la cobertura previsional.","Compatriots who, thanks to the policies implemented, have undergone a process of recovery and expansion of fundamental rights such as health, education, work and social security coverage.","504",NA
"Consideramos necesario destacar el inmenso avance que ha significado la implementación en el año 2009 de la Asignación Universal por Hijo (AUH).","We consider it necessary to highlight the immense progress made with the implementation of the Universal Child Allowance (AUH) in 2009.","504",NA
"Esta última se ha constituido en un instrumento fundamental para garantizar los derechos de todos los niños, niñas y adolescentes.","The latter has become a fundamental instrument for guaranteeing the rights of all children and adolescents.","504",NA
"La Asignación Universal por Hijo logró aumentar un 25% la matrícula en la escuela primaria y secundaria, y en la actualidad beneficia a más de 8 millones de niños y niñas y consolida el ingreso de 4 millones de familias.","The Universal Child Allowance increased primary and secondary school enrollment by 25%, and currently benefits more than 8 million children and consolidates the income of 4 million families.","504",NA
"El Frente para la Victoria considera que la permanencia de esta política integral que complementa el ingreso de los hogares, fija un piso salarial, estimula el Mercado interno y garantiza la inclusión educativa y el acceso a la salud,","The Frente para la Victoria considers that the permanence of this comprehensive policy that complements household income, sets a wage floor, stimulates the domestic market and guarantees educational inclusion and access to health care,","504",NA
"es fundamental para continuar ampliando la inclusión de los sectores más vulnerables de nuestra sociedad.","is essential to continue expanding the inclusion of the most vulnerable sectors of our society.","503",NA
"Por otro lado, resaltamos la recuperación de los fondos previsionales llevada a cabo en el año 2008 y la consecuente creación del Sistema Integrado Previsional Argentino (SIPA).","On the other hand, we highlight the recovery of pension funds carried out in 2008 and the consequent creation of the Argentine Integrated Pension System (SIPA).","504",NA
"Este hecho trascendental posibilitó la implementación de medidas como la AUH y la universalización de las jubilaciones.","This transcendental event made possible the implementation of measures such as the AUH and the universalization of pensions.","504",NA
"Asimismo, gracias a la Ley de movilidad jubilatoria, impulsada por nuestra fuerza política, se han establecido actualizaciones permanentes de los haberes de los jubilados, garantizando dos aumentos anuales y recuperando la dignidad de nuestros adultos mayores.","Likewise, thanks to the Retirement Mobility Law, promoted by our political force, permanent updates have been established for retirees' assets, guaranteeing two annual increases and recovering the dignity of our senior citizens.","504",NA
"El Frente para la Victoria se compromete a seguir transitando este camino y garantizar que el sistema previsional argentino continúe siendo un ejemplo mundial de solidaridad e inclusión social.","The Frente para la Victoria is committed to continue on this path and ensure that the Argentine pension system continues to be a world example of solidarity and social inclusion.","504",NA
"Nuestro proyecto político ha convertido a la Argentina en uno de los países de América Latina que más invierte en su juventud.","Our political project has made Argentina one of the countries in Latin America that invests the most in its youth.","504",NA
"Sin lugar a dudas, es fundamental que los jóvenes, pieza clave en el desarrollo de los países, se encuentren protegidos y acompañados para que puedan alcanzar su máximo potencial.","Undoubtedly, it is essential that young people, a key element in the development of countries, are protected and accompanied so that they can reach their full potential.","504",NA
"En este sentido, creemos que los programas como PROGRESAR y Conectar Igualdad son centrales para el desarrollo de la Argentina.","In this sense, we believe that programs such as PROGRESAR and Conectar Igualdad are central to Argentina's development.","504",NA
"Las leyes de Matrimonio Igualitario e Identidad de Género fueron emblemas en nuestros años de gobierno.","The Equal Marriage and Gender Identity laws were emblematic in our years of government.","503",NA
"A nivel país, Argentina sentó precedente en la búsqueda por terminar con la estigmatización de la diversidad sexual y poner fin a la discriminación en todas sus formas.","At the national level, Argentina set a precedent in the quest to end the stigmatization of sexual diversity and put an end to discrimination in all its forms.","503",NA
"A su vez, hemos avanzado notablemente con los programas de derecho a la equidad de trato a las personas con discapacidad.","At the same time, we have made significant progress with the programs on the right to equal treatment for people with disabilities.","503",NA
"La continuidad y el fortalecimiento de los mismos deben garantizar la inserción de las personas con discapacidad, en los ámbitos laborales y de la vida cotidiana.","The continuity and strengthening of these programs must guarantee the insertion of people with disabilities in the labor market and in daily life.","503",NA
"En el plano de los derechos de las mujeres y la lucha contra la violencia de género en sus múltiples formas, el Estado Nacional ha sancionado la Ley 26.485 de Protección Integral para Prevenir, Sancionar y Erradicar la Violencia Contra las Mujeres en los ámbitos que desarrollen sus actividades interpersonales.","In the area of women's rights and the fight against gender violence in its multiple forms, the National State has enacted Law 26,485 on Comprehensive Protection to Prevent, Punish and Eradicate Violence against Women in the areas in which they carry out their interpersonal activities.","503",NA
"Asimismo, ha incorporado la figura del femicidio en el Código Penal como un tipo agravado de homicidio.","It has also incorporated the concept of femicide in the Penal Code as an aggravated type of homicide.","605.1",NA
"POLÍTICAS EDUCATIVAS","EDUCATION POLICIES","H",NA
"El Frente para la Victoria considera fundamental continuar con las grandes directrices en materia educacional que se han desarrollado a lo largo de la última década.","The Frente para la Victoria considers it essential to continue with the major educational guidelines that have been developed over the last decade.","506",NA
"El Estado argentino debe continuar bregando por una educación pública de calidad que sea la herramienta primordial para la inclusión, la movilidad social ascendente y el desarrollo de nuestro país.","The Argentine State must continue to strive for a quality public education that is the primary tool for inclusion, upward social mobility and the development of our country.","506",NA
"Para ello es central que la inversión en educación continúe siendo un eje prioritario del próximo gobierno.","To this end, it is essential that investment in education continues to be a priority for the next government.","506",NA
"La escuela debe seguir siendo el espacio primario de inclusión y promoción de derechos y el Estado debe mantener su rol de planificador en la formulación de contenidos, sistemas de evaluación y formación docente.","The school must continue to be the primary space for inclusion and promotion of rights and the State must maintain its role as planner in the formulation of contents, evaluation systems and teacher training.","506",NA
"A su vez, es primordial seguir por el camino de la jerarquización de la educación y la investigación universitaria.","At the same time, it is essential to continue along the path of the hierarchization of university education and research.","506",NA
"La reconstrucción de un sistema educativo público, gratuito y de calidad ha sido una prioridad desde 2003.","The reconstruction of a public, free and quality education system has been a priority since 2003.","506",NA
"En la actualidad Argentina tiene el porcentaje de financiamiento educativo más alto de América Latina y el más alto de la historia nacional, producto de la Ley de Financiamiento Educativo promulgada por el presidente Néstor Kirchner en el año 2006.","At present, Argentina has the highest percentage of educational financing in Latin America and the highest in the country's history, as a result of the Educational Financing Law enacted by President Néstor Kirchner in 2006.","506",NA
