"text","text_en","cmp_code","eu_code"
"Del Euro al pleno empleo","From the Euro to full employment",NA,NA
"El Partido Popular, asume el compromiso de perseguir como primer empeño político la consecución del pleno empleo.","The People's Party is committed to pursuing full employment as its first political commitment.","701",NA
"En torno a esta orientación central, la propuesta económica del Partido Popular para la próxima legislatura comprende estos cuatro objetivos:","Based on this central orientation, the economic proposal of the People's Party for the next legislature includes the following four objectives:","410",NA
"Mantener el crecimiento del PIB por encima de la media de la Unión Europea.","Maintain GDP growth above the European Union average.","410",NA
"Llevar la tasa de empleo hasta los niveles de la Unión Europea.","Bring the employment rate up to European Union levels.","410",NA
"Mejorar la distribución de los beneficios del crecimiento y acelerar la convergencia económica entre las Comunidades Autónomas.","Improve the distribution of the benefits of growth and accelerate economic convergence among the Autonomous Communities.","410",NA
"Potenciar el papel de España en Europa y en el mundo.","Enhance Spain's role in Europe and the world.","410",NA
"Hace cuatro años recibimos del Partido Socialista una economía desfondada:","Four years ago we received from the Socialist Party a collapsed economy:","305",NA
"Un déficit público y una deuda pública insoportables.","an unbearable public deficit and public debt.","305",NA
"Una inflación persistente.","Persistent inflation.","305",NA
"Desconfianza general en que España pudiera cumplir a su tiempo las condiciones para acceder al euro.","General lack of confidence that Spain would be able to meet the conditions for accession to the euro in due time.","305",NA
"Un índice de paro por encima del 23% y una tasa de ocupación del 38%","An unemployment rate above 23% and an employment rate of 38%","305",NA
"Un grave desequilibrio financiero en la Seguridad Social.","A serious financial imbalance in the Social Security system.","305",NA
"Atonía económica, desconfianza y corrupción.","Economic uncertainty, distrust and corruption.","304",NA
"Después de cuatro años de gobierno del Partido Popular:","After four years of Popular Party government:","305",NA
"1.800.000 españoles más tienen empleo.","1,800,000 more Spaniards are employed.","305",NA
"Hemos participado en la constitución de la Unión Monetaria Europea y en la implantación del euro.","We have participated in the establishment of the European Monetary Union and the introduction of the euro.","305",NA
"Hemos crecido todos los años muy por encima de la media europea.","We have grown every year well above the European average.","305",NA
"La economía ha asimilado una profunda reforma estructural de mercados y de factores de producción y se ha preparado para competir en Europa y en el mundo.","The economy has assimilated a profound structural reform of markets and factors of production and has prepared itself to compete in Europe and the world.","414",NA
"Se ha saneado la Seguridad Social y se han puesto las bases para garantizar el futuro de la protección social.","Social Security has been cleaned up and the foundations have been laid to guarantee the future of social protection.","414",NA
"Se ha recortado el déficit público hasta cerca del equilibrio presupuestario.","The public deficit has been cut to close to a balanced budget.","414",NA
"Los precios se mantienen estables en niveles históricamente bajos.","Prices remain stable at historically low levels.","414",NA
"Los tipos de interés han descendido hasta cotas antes desconocidas.","Interest rates have fallen to previously unknown levels.","414",NA
"Se han reducido los impuestos y se ha fortalecido el ahorro, la inversión y el consumo.","Taxes have been reduced and savings, investment and consumption have been strengthened.","414",NA
"Las empresas dan trabajo, obtienen beneficios y ganan posiciones en los mercados internacionales.","Companies are providing jobs, making profits and gaining positions in international markets.","410",NA
"1.500.000 familias están comprando viviendas de nueva construcción.","1,500,000 families are buying newly built homes.","704",NA
"Mejoran en el ámbito político y en el económico los índices de confianza de la sociedad y el diálogo entre los agentes económicos y sociales es más fluido y eficaz.","The confidence indexes of society in the political and economic spheres are improving, and the dialogue between economic and social agents is more fluid and effective.","305",NA
"Mejoran las infraestructuras","Improving infrastructure","411",NA
"y el medio ambiente.","and the environment.","501",NA
"Los pueblos, las ciudades, el patrimonio histórico, las instituciones culturales, etc., están más cuidados, mejor equipados.","Towns, cities, historical heritage, cultural institutions, etc., are better cared for and better equipped.","502",NA
"Se ha elevado la calidad de vida de los ciudadanos, no sólo por el incremento de las rentas, sino también por la mejora de los servicios públicos.","The quality of life of citizens has improved, not only because of the increase in income, but also because of the improvement in public services.","303",NA
"La evolución de los cuatro últimos años ha demostrado que el desempleo está en vías de solución","The evolution of the last four years has shown that unemployment is on the way to being solved","701",NA
