"text","text_en","cmp_code","eu_code"
"PRESENTACIÓN: JOSÉ LUIS RODRÍGUEZ ZAPATERO","PRESENTATION: JOSÉ LUIS RODRÍGUEZ ZAPATERO",NA,NA
"Hace cuatro años, los españoles depositaron su confianza en nosotros, los socialistas.","Four years ago, Spaniards placed their trust in us, the Socialists.","305",NA
"Confiaron en nosotros como lo habían hecho desde el inicio mismo de la etapa democrática, cuando nos otorgaron la fuerza política necesaria para desempeñar un papel decisivo en el pacto constitucional.","They trusted us as they had done since the very beginning of the democratic stage, when they gave us the necessary political strength to play a decisive role in the constitutional pact.","305",NA
"Confiaron en nosotros como lo habían hecho a partir del comienzo de los ochenta cuando nos encomendaron la ingente y apasionante tarea de liderar y llevar a cabo la modernización que España requería para superar el atraso político, económico y social que tenía pendiente desde siglos antes.","They trusted us as they had done since the beginning of the eighties when they entrusted us with the enormous and exciting task of leading and carrying out the modernization that Spain required to overcome the political, economic and social backwardness that had been pending for centuries.","305",NA
"También confiaron en nosotros por haber realizado una oposición útil, con alternativas, siempre leal y constructiva en política antiterrorista.","They also trusted us for having carried out a useful opposition, with alternatives, always loyal and constructive in anti-terrorist policy.","305",NA
"Y lo hicieron para que cumpliéramos el Programa electoral que comprometimos ante todos los ciudadanos.","And they did it so that we would comply with the electoral program that we committed to all citizens.","305",NA
"Es decir, para que pusiéramos el crecimiento económico al servicio del bienestar social;","That is, to put economic growth at the service of social welfare;","410",NA
"para que ejerciéramos el poder de otra forma, más dialogante, más transparente, más respetuosa con todos los ciudadanos y con las instituciones de nuestro país;","that we would exercise power in a different way, more open to dialogue, more transparent, more respectful with all citizens and with the institutions of our country; so","202",NA
"para que, bajo nuestra dirección, España recuperase la promoción de la paz y","that, under our leadership, Spain would recover the promotion of peace and","106",NA
"la cooperación entre los pueblos como eje de su política exterior.","cooperation among peoples as the axis of its foreign policy.","107",NA
"Han pasado cuatro años y hoy comparecemos ante los españoles para rendir cuentas de nuestra actividad de Gobierno en ejercicio de la confianza que nos otorgaron.","Four years have passed and today we appear before the Spanish people to render an account of our governmental activity in exercise of the trust they have placed in us.","305",NA
"Comprometí entonces una Legislatura de crecimiento económico, ahorro y estabilidad.","I then committed to a Legislature of economic growth, savings and stability.","410",NA
"Hemos cumplido.","We have delivered.","305",NA
"Hemos crecido a una media del 3,7%.","We have grown at an average of 3.7%.","410",NA
"Se han creado 3.000.000 de nuevos empleos.","3,000,000 new jobs have been created.","408",NA
