"text","text_en","cmp_code","eu_code"
"COLOMBIA HUMANA HACIA UNA ERA DE PAZ","COLOMBIA HUMANA TOWARDS AN ERA OF PEACE","H",NA
"PROGRAMA DE GOBIERNO DEL CANDIDATO PRESIDENCIAL GUSTAVO FRANCISCO PETRO URREGO PARA EL PERÍODO 2018 - 2022","GOVERNMENT PROGRAM OF PRESIDENTIAL CANDIDATE GUSTAVO FRANCISCO PETRO URREGO FOR THE PERIOD 2018 - 2022","H",NA
"Este programa de gobierno apuesta a la construcción colectiva de un futuro para Colombia basado en el compromiso para superar las desigualdades que persisten en nuestro país, dando énfasis a la protección de la primera infancia y la realización de los derechos a la salud y la educación.","This government program is committed to the collective construction of a future for Colombia based on the commitment to overcome the inequalities that persist in our country, emphasizing the protection of early childhood and the realization of the rights to health and education.","601.1",NA
"Este último se erige en condición para asegurar la inclusión creciente de las y los jóvenes como sujetos activos de su proyecto de vida y en componente esencial de la construcción de una sociedad del saber.","The latter is a condition for ensuring the growing inclusion of young people as active subjects in their life projects and an essential component in the construction of a knowledge society.","706",NA
"Se adoptarán cambios en el modelo económico para avanzar hacia una economía productiva, articulada a una estrategia integral de adaptación al cambio climático.","Changes in the economic model will be adopted to move towards a productive economy, articulated to an integral strategy of adaptation to climate change.","416.2",NA
"La protección de la biodiversidad de nuestro país estará en el centro de las políticas de desarrollo: el primer paso en tal sentido consistirá en superar los impactos ambientales, económicos y sociales resultantes del retorno a un modelo extractivista y deforestador que llevó, aunado a la tercerización de los sectores financieros y de servicios, al debilitamiento del aparato productivo nacional en los ámbitos industrial y agropecuario.","The protection of our country's biodiversity will be at the center of development policies: the first step in this regard will be to overcome the environmental, economic and social impacts resulting from the return to an extractivist and deforesting model that led, together with the outsourcing of the financial and service sectors, to the weakening of the national productive apparatus in the industrial and agricultural sectors.","501",NA
"Una cosa es terminar la guerra y otra muy distinta hacer la paz.","It is one thing to end the war and quite another to make peace.","106",NA
"Ahora, además de silenciar las armas, debemos potenciar la voz de las mujeres, niñas y niños, jóvenes, campesinos; la voz de todos los pueblos indígenas y afrodescendientes, trabajadores, empresarios, víctimas, población LGBTI, adultos mayores, personas en situación de discapacidad, la voz de cada habitante de nuestra Colombia.","Now, in addition to silencing the weapons, we must empower the voice of women, children, youth, peasants; the voice of all indigenous and Afro-descendant peoples, workers, entrepreneurs, victims, LGBTI population, the elderly, people with disabilities, the voice of every inhabitant of our Colombia.","202.4",NA
"Para lograrlo emprenderemos las reformas que por años han sido negadas por una sociedad excluyente, haciendo énfasis en la justicia, la política, la salud, la educación y la economía en beneficio de la gente, toda la gente.","To achieve this we will undertake the reforms that for years have been denied by an exclusionary society, emphasizing justice, politics, health, education and the economy for the benefit of the people, all the people.","503",NA
"El ordenamiento territorial democrático y equitativo será transversal al fortalecimiento de lo público,","Democratic and equitable land use planning will be transversal to the strengthening of the public sector,","202.1",NA
