"text","text_en","cmp_code","eu_code"
"CAPÍTULO I","CHAPTER I","H",NA
"MÁS Y MEJOR DEMOCRACIA PARA EL BIENESTAR Y LA PARTICIPA-CIÓN: HACIA UNA NUEVA CONSTITUCIÓN","MORE AND BETTER DEMOCRACY FOR WELFARE AND PARTICIPATION: TOWARDS A NEW CONSTITUTION","H",NA
"1.DEMOCRACIA, GOBERNANZA E INTEGRIDAD PÚBLICA","DEMOCRACY, GOVERNANCE AND PUBLIC INTEGRITY","H",NA
"Chile confronta una aguda desconfianza respecto de las instituciones y el sistema político.","Chile faces an acute distrust of institutions and the political system.","202.1",NA
"La baja participación electoral, el descrédito de los partidos políticos, de instituciones religiosas y de la defensa evidencian un desencuentro entre la ciudadanía y sus representaciones políticas e institucionales.","The low voter turnout, the discrediting of political parties, religious institutions and the defense sector are evidence of a misunderstanding between citizens and their political and institutional representations.","202.1",NA
"Asimismo, se ha instalado como problema público la corrupción,","Corruption has also become a public problem,","304",NA
"el tráfico de influencias y los conflictos de interés,","influence peddling and conflicts of interest,","202.1",NA
"así como la malsana relación dinero-política.","as well as the unhealthy money-politics relationship.","202.1",NA
"Esto ha traído consigo la judicialización de los asuntos políticos,","This has brought with it the judicialization of political matters,","202.1",NA
"otorgando a órganos externos como los tribunales, el rol principal, dejando sin capacidad al derecho político de poder actuar sobre estas faltas.","The main role is given to external bodies such as the courts, leaving the political right to act on these faults without the capacity to do so.","202.1",NA
"La demanda ciudadana busca que el crecimiento llegue a todos los hogares","The citizens' demand is that growth should reach all households","416.2",NA
"y no a través de subsidios sino a través de empleos y salarios dignos;",", not through subsidies but through jobs and decent salaries;","504",NA
"que el espíritu e-prendedor pueda desplegarse y no dependa del apellido ni de los ""pitutos"" políticos;","that the e-entrepreneurial spirit should be able to unfold and not depend on surnames or political ""pitutos"";","202.1",NA
"que los mercados reflejen efectivamente competencia y no colusión directa o marcadas barreras a la entrada;","that markets should effectively reflect competition and not direct collusion or high barriers to entry;","202.2",NA
"que los servicios públicos respondan a estándares de mayor calidad y prontitud;","that public services should meet higher quality and promptness standards;","202.1",NA
"que nuestros sectores medios también puedan contar con redes de protección cuando la enfermedad, el desempleo u otra circunstancia adversa afecte sus logros acumulados tras décadas de esfuerzo;","that our middle sectors can also count on safety nets when illness, unemployment or other adverse circumstances affect their achievements accumulated after decades of effort;","701",NA
