"text","text_en","cmp_code","eu_code"
"a. Nuestro sustento","a. Our livelihood","H",NA
"Las profundas desigualdades que vivimos son inadmisibles.","The profound inequalities we are experiencing are unacceptable.","503",NA
"Moderar la opulencia y la indigencia sigue siendo una exigencia y un sentimiento de la Nación.","Moderating opulence and destitution remains a demand and a sentiment of the Nation.","503",NA
"El combate a la pobreza debe ser prioridad de todos los niveles de gobierno y de todos los sectores sociales.","The fight against poverty must be a priority for all levels of government and all social sectors.","503",NA
"Ese es el mayor desafío de la nueva sociedad a la que aspiramos en el siglo XXI.","This is the greatest challenge of the new society to which we aspire in the 21st century.","503",NA
"Los partidos políticos que conformamos la coalición “Primero México” asumimos como prioridad de desarrollo económico, dar respuesta a una sociedad que demanda condiciones de mayor justicia social","The political parties that make up the ""First Mexico"" coalition assume as a priority for economic development, to respond to a society that demands conditions of greater social justice","503",NA
"y mantener la viabilidad de nuestra economía ante la compleja realidad del sistema económico internacional.","and to maintain the viability of our economy in the face of the complex reality of the international economic system.","408",NA
"Las acciones de gobierno no deben limitarse a mejorar la situación de los pobres, sino a ir directamente sobre las causas que originan la pobreza para atacarla desde sus raíces.","Government actions should not be limited to improving the situation of the poor, but should go directly to the root causes of poverty in order to attack it at its roots.","503",NA
"No se trata sólo de aliviar las necesidades apremiantes sino de afrontar los problemas que las generan.","It is not only a matter of alleviating pressing needs but also of addressing the problems that generate them.","503",NA
"Sólo si impulsamos un desarrollo integral podremos romper el pernicioso círculo de la pobreza.","Only by promoting integral development can we break the pernicious cycle of poverty.","503",NA
"Este es uno de los ejes principales sobre el que hemos construido nuestra propuesta económica y social.","This is one of the main axes on which we have built our economic and social proposal.","503",NA
"Para las y los militantes del Revolucionario Institucional y Verde Ecologista de México, aliviar la situación de millones de mexicanas y mexicanos que viven en la pobreza constituye el principal desafío para llegar a la igualdad de oportunidades y la verdadera justicia social.","For the members of the Institutional Revolutionary Party and the Green Ecologist Party of Mexico, alleviating the situation of millions of Mexicans living in poverty is the main challenge to achieve equal opportunities and true social justice.","503",NA
"b. Nuestra propuesta de la coalición “Primero México”","b. Our proposal of the ""First Mexico"" Coalition","H",NA
"Desde la Cámara de Diputados nos proponemos coadyuvar con los legisladores federales de los grupos parlamentarios del PRI y PVEM a tal efecto nos comprometemos a: Efectuar las reformas constitucionales para que los gobiernos de las entidades federativas y los municipios cuenten con instrumentos de política económica que les permita impulsar polos de desarrollo regional para disminuir la dispersión poblacional.","From the Chamber of Deputies we intend to cooperate with the federal legislators of the PRI and PVEM parliamentary groups to such effect we commit ourselves to: To carry out constitutional reforms so that the governments of the states and municipalities have economic policy instruments that allow them to promote regional development poles to reduce population dispersion.","503",NA
"Convertir a la lucha contra la pobreza extrema en una política de Estado con objetivos y metas que permitan una evaluación objetiva con base en indicadores.","To turn the fight against extreme poverty into a State policy with objectives and goals that allow for an objective evaluation based on indicators.","503",NA
"Proponer estrategias diferenciadas para cada una de las regiones a fin de revertir este problema.","Propose differentiated strategies for each of the regions in order to reverse this problem.","503",NA
"Promover los proyectos de empleo temporal enfocados a la construcción de infraestructura social: caminos, agua potable, electrificación, drenaje, escuelas rurales y casas de salud.","Promote temporary employment projects focused on the construction of social infrastructure: roads, potable water, electrification, drainage, rural schools and health centers.","411",NA
"Impulsar la descentralización para fomentar el desarrollo estatal y municipal, de manera que puedan absorber mano de obra.","Promote decentralization to foster state and municipal development, so that they can absorb labor.","301",NA
"2. Mujeres, acción y participación","Women, action and participation","H",NA
"a. Nuestro sustento","a. Our livelihood","H",NA
"En la coalición parcial “Primero México” reconocemos que los mecanismos de discriminación hacia las mujeres son múltiples, empezando por el propio idioma castellano que a través de su uso genérico masculino, las hace invisible en la sociedad.","In the partial coalition ""Primero México"" we recognize that the mechanisms of discrimination against women are multiple, starting with the Spanish language itself, which through its use of the masculine gender, makes them invisible in society.","503",NA
"Rechazamos categóricamente cualquier tipo de discriminación hacia las mujeres y condenamos cualquier abuso sobre sus personas.","We categorically reject any type of discrimination against women and condemn any abuse of their persons.","503",NA
"Las y los militantes del Revolucionario Institucional y Verde Ecologista de  México estamos comprometidos a fomentar la equidad entre géneros,","The members of the Institutional Revolutionary Party and the Green Ecologist Party of Mexico are committed to promoting gender equity,","503",NA
"el respeto a ladignidad de las mujeres, a su libertad, a su iniciativa y a la igualdad de oportunidades.","respect for women's dignity, freedom, initiative and equal opportunities.","503",NA
"Creemos firmemente en la libertad que tiene toda mujer para definir su vocación, para escoger sus opciones de desarrollo y decidir sobre su sexualidad.","We firmly believe in the freedom of every woman to define her vocation, to choose her development options and to decide about her sexuality.","503",NA
"Sabemos, sin embargo, que no siempre encuentran las mismas oportunidades laborales","We know, however, that they do not always find the same job opportunities","503",NA
"y que subsisten algunos sectores retrógrados de la sociedad .en especial aquéllos involucrados con los sectores más conservadores y reaccionarios . que confinan a las mujeres al ámbito doméstico y reducen su participación social a la maternidad.","and that there are still some backward sectors of society, especially those involved with the most conservative and reactionary sectors, which confine women to the domestic sphere and reduce their social participation to motherhood.","503",NA
"Pero quizá lo que más nos lastima, es la violencia física y psicológica que sufren muchas de nuestras mujeres, el cual vemos como un síntoma lacerante de discriminación.","But perhaps what hurts us most is the physical and psychological violence suffered by many of our women, which we see as a lacerating symptom of discrimination.","503",NA
"La coalición parcial “Primero México” se pronuncia en contra del crimen organizado y","The partial coalition ""Primero México"" speaks out against organized crime and","605",NA
"la violencia hacia las mujeres, especialmente en el caso de las asesinadas en Ciudad Juárez.","violence against women, especially in the case of those murdered in Ciudad Juárez.","503",NA
"Así pues, teniendo en consideración todos estos aspectos, nos pronunciamos abiertamente por una sociedad que reivindique la situación de igualdad en la que deben vivir todas las mujeres del país,","Thus, taking into consideration all these aspects, we openly pronounce ourselves in favor of a society that vindicates the situation of equality in which all women in the country should live,","503",NA
"ofreciendo un acceso equitativo a la educación, a la salud, al empleo, al salario, a la capacitación, a la vivienda y a la seguridad social,","offering equal access to education, health, employment, salary, training, housing and social security,","503",NA
"todo, en un marco absoluto de respeto a su diversidad y a su integridad física y moral.","all within an absolute framework of respect for their diversity and their physical and moral integrity.","503",NA
"b. Nuestra propuesta","b. Our proposal","H",NA
"Desde el Congreso, los partidos Revolucionario Institucional y Verde Ecologista de México” , hombres y mujeres, trabajaremos con la mayor dedicación para asegurar un nuevo contrato social para las mexicanas.","From Congress, the Institutional Revolutionary and Green Ecologist Parties of Mexico"", men and women, will work with the utmost dedication to ensure a new social contract for Mexican women. We, men and women, will work with the utmost dedication to ensure a new social contract for Mexican women.","503",NA
"Dotar a las mujeres de más y mejores instrumentos jurídicos, económicos y sociales para alcanzar la igualdad.","To provide women with more and better legal, economic and social instruments to achieve equality.","503",NA
"Para ello es necesario impulsar una política de Estado que conciba la participación de las mujeres en el desarrollo, desde una perspectiva estructural y de acceso a la esfera económica más allá de su papel en la familia y su función reproductiva.","To this end, it is necessary to promote a State policy that conceives women's participation in development from a structural perspective and access to the economic sphere beyond their role in the family and their reproductive function.","503",NA
"Promover una cultura de equidad que se refleje efectivamente en el Plan Nacional de Desarrollo, el Presupuesto de Egresos de la Federación y que desarrolle sistemas eficaces de seguimiento y evaluación.","Promote a culture of equity that is effectively reflected in the National Development Plan, the Federal Expenditure Budget and that develops effective monitoring and evaluation systems.","503",NA
"Fortalecer y vigilar que en el ámbito presupuestario, político y administrativo el INMUJERES cumpla con los objetivos de su creación a nivel nacional y estatal.","To strengthen and oversee that INMUJERES complies with the objectives of its creation at the national and state levels in the budgetary, political and administrative spheres.","303",NA
"Vigilar que se dé cumplimiento a los compromisos internacionales que en este rubro han sido signados por México.","Oversee compliance with international commitments signed by Mexico in this area.","503",NA
"Defender los derechos sexuales y reproductivos de las mujeres dentro de los principios del Estado laico y las exigencias de la salud pública.","To defend the sexual and reproductive rights of women within the principles of the secular state and the demands of public health.","503",NA
"Impulsar las comisiones de equidad y género y el Parlamento de Mujeres a nivel federal y estatal, así como su vinculación con las mujeres de la sociedad civil organizada.","Promote equity and gender commissions and the Women's Parliament at the federal and state levels, as well as their linkage with women in organized civil society.","503",NA
"Asegurar la incorporación del enfoque de género y de las mujeres en la planeación de medidas relacionadas al medio ambiente, en los procesos de adopción de decisiones y en la evaluación del impacto de los desastres naturales, por su importante contribución en la protección del medio ambiente.","Ensure the incorporation of a gender and women's perspective in the planning of measures related to the environment, in decision-making processes and in the evaluation of the impact of natural disasters, given their important contribution to environmental protection.","503",NA
"Promover el respeto a los derechos humanos de las mujeres refugiadas, inmigrantes, desplazadas, indígenas que enfrentan problemas de seguridad.","Promote respect for the human rights of refugee, immigrant, displaced, and indigenous women facing security problems.","503",NA
"Fomentar el ejercicio del derecho de las mujeres a tener igual acceso a la propiedad y al control de sus propiedades, especialmente en las zonas rurales.","Promote the exercise of women's right to have equal access to ownership and control of their property, especially in rural areas.","503",NA
"Crear mecanismos de estímulos para la contratación y la capacitación de mujeres en las empresas y establecer mecanismos que permitan vigilar el cumplimiento de las normas laborales nacionales e internacionales.","Create mechanisms to encourage the hiring and training of women in companies and establish mechanisms to monitor compliance with national and international labor standards.","503",NA
"Buscar mecanismos de seguimiento, vigilancia y proponer esquemas de control y regulación para evitar la impunidad de la delincuencia organizada en los casos del tráfico de mujeres y menores para su explotación sexual.","Seek monitoring and surveillance mechanisms and propose control and regulation schemes to avoid impunity for organized crime in cases of trafficking of women and minors for sexual exploitation.","605",NA
"3. Jóvenes, son presente y futuro","3. Young people are the present and the future","H",NA
"a. Nuestro sustento","a. Our livelihood","H",NA
"Como coalición parcial “Primero México” reafirmamos nuestro compromiso con la juventud mexicana.","As a partial coalition ""Primero México"" we reaffirm our commitment to the Mexican youth.","706",NA
"Asumimos como nuestras sus causas, sus anhelos, sus ideales y sus luchas.","We assume as our own their causes, their desires, their ideals and their struggles.","706",NA
"En virtud de que la juventud de nuestro país representa alrededor de la mitad de la población, rechazamos la discriminación juvenil, es decir, el usar a la juventud como botín político y culparlos de los efectos causados por las incapacidades del gobierno.","Since the youth of our country represent about half of the population, we reject youth discrimination, that is, using the youth as political spoils and blaming them for the effects caused by the government's inabilities.","503",NA
"En el PRI y el PVEM consideramos que los problemas que enfrentan la juventud están en función de las características propias de los grupos sociales a los cuales pertenecen.","In the PRI and the PVEM we consider that the problems faced by young people are a function of the characteristics of the social groups to which they belong.","503",NA
"En el medio rural, la falta de oportunidades los hace migrar fuera de sus comunidades de origen y encarar situaciones de incertidumbre que generan frustración y desesperanza.","In rural areas, the lack of opportunities makes them migrate away from their communities of origin and face situations of uncertainty that generate frustration and despair.","503",NA
"En el medio urbano la juventud están expuestos a altos riesgos; delincuencia que acompaña el deterioro social, violencia informativa, alcoholismo, drogadicción y enfermedades de transmisión sexual, entre las que destaca el Sida.","In urban areas, young people are exposed to high risks; delinquency that accompanies social deterioration, informational violence, alcoholism, drug addiction and sexually transmitted diseases, among which AIDS stands out.","706",NA
"Por eso queremos trabajar al lado de la juventud, escuchando sus demandas y asumiendo con ellos nuestros compromisos.","That is why we want to work side by side with the youth, listening to their demands and assuming our commitments with them.","706",NA
"b. Nuestra propuesta","b. Our proposal","H",NA
"Para apoyar a la juventud, proponemos:","To support youth, we propose:","H",NA
"Promover una revisión de la legislación que evite la discriminación en los centros de trabajo hacia la juventud tan sólo por su edad, condición social, física y económica o su preparación académica.","Promote a revision of legislation to avoid discrimination in the workplace against young people based solely on their age, social, physical and economic condition or academic preparation.","503",NA
"Promover una reforma laboral para contemplar la modalidad de empleo juvenil.","Promote a labor reform to contemplate the youth employment modality.","706",NA
"Impulsar la participación de la juventud en la toma de decisiones gubernamentales,","Promote youth participation in governmental decision-making","706",NA
"así como involucrarlos en la gestión de su propio desarrollo comunitario.","and involve them in the management of their own community development.","706",NA
"Promover la colaboración de la juventud en actividades voluntarias de apoyo a la comunidad.","Promote the collaboration of youth in volunteer activities in support of the community.","706",NA
"Promover programas de participación con instituciones que apoyen y contribuyan al desarrollo empresarial juvenil, la obtención de financiamiento de proyectos productivos a micro y pequeñas empresas juveniles y la difusión de experiencias de empresas exitosas por empresarios nacionales jóvenes.","Promote participation programs with institutions that support and contribute to the development of youth entrepreneurship, obtain financing for productive projects for micro and small youth enterprises, and disseminate experiences of successful enterprises by young national entrepreneurs.","706",NA
"Reestablecer un sistema amplio, abierto e integral de incentivos a las realizaciones y conductas positivas de la juventud, incluyendo, particularmente, becas, empleos y distinciones cívicas.","Re-establish a broad, open and comprehensive system of incentives for the positive achievements and behaviors of youth, including, in particular, scholarships, jobs and civic distinctions.","706",NA
"Impulsar el desarrollo de las instituciones del Estado mexicano con responsabilidades específicas en el estudio de los problemas de la juventud, para aportar soluciones en el marco de una política de Estado para la juventud en materia de educación, salud, reproducción, empleo y derechos ciudadanos.","To promote the development of Mexican State institutions with specific responsibilities in the study of youth problems, in order to provide solutions within the framework of a State policy for youth in the areas of education, health, reproduction, employment and citizenship rights.","706",NA
"Definir con la juventud bajo un esquema de pluralidad, tolerancia y laicidad, políticas a favor de su desarrollo en los ámbitos educativo, político, económico y social.","Define with the youth under a scheme of plurality, tolerance and secularism, policies in favor of their development in the educational, political, economic and social spheres.","706",NA
"Desarrollar programas de información sobre los principales requerimientos del futuro para que la juventud dirijan sus intereses adecuadamente.","Develop information programs on the main requirements of the future so that youth can direct their interests appropriately.","706",NA
"Proponer la apertura de espacios laborales para la juventud en los ámbitos público y privado.","Propose the opening of job opportunities for youth in the public and private sectors.","706",NA
"Impulsar mecanismos novedosos de participación y de consulta a la juventud en el trabajo legislativo del Congreso de la Unión.","Promote innovative mechanisms for the participation and consultation of young people in the legislative work of the Congress of the Union.","706",NA
"Apoyar programas que busquen ampliar la oferta de educación en turnos vespertinos y nocturnos.","Support programs that seek to expand the supply of education in evening and night shifts.","506",NA
"Impulsar proyectos que promuevan la creación de bolsas de trabajo, así como servicios de internet que faciliten la búsqueda de empleo.","Encourage projects that promote the creation of job banks, as well as Internet services that facilitate the search for employment.","706",NA
"Apoyar campañas masivas de comunicación para prevenir y tratar las adicciones, así como rehabilitar a quienes las padecen.","Support mass communication campaigns to prevent and treat addictions, as well as to rehabilitate those who suffer from them.","706",NA
"Apoyar programas y proyectos que busquen consolidar a la escuela rural, especialmente, mediante el fortalecimiento de su infraestructura informática.","Support programs and projects that seek to consolidate rural schools, especially by strengthening their information technology infrastructure.","506",NA
"Impulsar a la juventud a formar parte de los programas de participación ciudadana.","Encourage youth to take part in citizen participation programs.","706",NA
"Promover una mayor difusión de los derechos sexuales y reproductivos de la juventud.","Promote greater dissemination of the sexual and reproductive rights of youth.","706",NA
"4. Adultos mayores, mayor compromiso","4. Older adults, greater commitment","H",NA
"a. Nuestro sustento","a. Our livelihood","H",NA
"Los partidos Revolucionario Institucional y Verde Ecologista de México nos pronunciamos por un orden social que proteja a los individuos con necesidades especiales y que respete la sabiduría de los adultos mayores.","The Institutional Revolutionary and Green Ecologist Parties of Mexico stand for a social order that protects individuals with special needs and respects the wisdom of the elderly.","706",NA
"Desafortunadamente, la situación en la que viven muchos, quizá la mayoría de nuestros adultos mayores, es diametralmente opuesta a la que merecen.","Unfortunately, the situation in which many, perhaps most, of our seniors live is diametrically opposed to what they deserve.","503",NA
"No gozan de servicios de salud adecuados,","They do not enjoy adequate health services, they","503",NA
"no reciben una jubilación o una pensión que les permita vivir dignamente,","do not receive a retirement or a pension that allows them to live with dignity, there","503",NA
"no existe en el país una cultura de respeto hacia estas personas y, para hacer más grave la situación,","there is no culture of respect for these people in the country and, to make matters worse, the situation is even worse,","503",NA
