"text","text_en","cmp_code","eu_code"
"Un Presidente que gobierne y asegure la paz social","A President who governs and ensures social peace","305.2",NA
"Basta de hambre: alimentos para todos","Enough hunger: food for all","504",NA
"Guerra al delito para terminar con la inseguridad","War on crime to end insecurity","605.1",NA
"Reinserta la Argentina en el mundo","Reinsert Argentina in the world","107",NA
"Shock de confianza: Seguridad jurídica y moneda estable","Shock of confidence: Legal security and stable currency","414",NA
"Inversión y trabajo","Investment and work","701",NA
"Niños y jóvenes en las escuelas y en el deporte","Children and young people in schools and sports","506",NA
"Protección de la familia: Salud y medicamentos al alcance del pueblo y una vejez con dignidad","Protection of the family: Health and medicine within reach of the people and an old age with dignity","504",NA
"Servicios públicos controlados y accesibles","Controlled and accessible public services","504",NA
"La política al servicio de los ciudadanos","Politics at the service of citizens","202.1",NA
"1   Un Presidente que gobierne y asegure la paz social","1 A President who governs and ensures social peace",NA,NA
"Asegurar el orden público,","Ensuring public order,","605.1",NA
"la convivencia y la unidad de la Nación son requisitos indispensables para sacar a la Argentina de la crisis.","coexistence and the unity of the Nation are indispensable requirements to get Argentina out of the crisis.","606.1",NA
"Desde el primer día pondrán en ejecución políticas de emergencia para atender el hambre y la carencia de servicios de salud.","From day one, they will implement emergency policies to address hunger and lack of health services.","504",NA
"Profundización del Plan Jefes y Jefas de Hogar: A través de la ampliación de la base de beneficiarios que será actualizada de acuerdo a los nuevos índices de pobreza (índices de inflación y de deterioro del mercado laboral).","Deepening of the Heads of Households Plan: Through the expansion of the beneficiary base, which will be updated according to the new poverty indexes (inflation indexes and deterioration of the labor market).","503",NA
"Se extenderá, de este modo, la ayuda directa a la población de alta vulnerabilidad.","In this way, direct assistance will be extended to the highly vulnerable population.","503",NA
"Programa Sanitario de Emergencia: Se habilitarán nuevos dispensarios y centros locales de salud en las zonas mas carenciadas del país y se refor zarán los recursos presupuestarios de los hospitales públicos en las zonas críticas.","Emergency Health Program: New clinics and local health centers will be opened in the poorest areas of the country and the budgetary resources of public hospitals in critical areas will be strengthened.","504",NA
"Para la ejecución de este programa se movilizarán los recursos humanos y técnicos de las Universidades Nacionales, las Fuerzas Armadas y la colaboración de las entidades prestadoras de salud privadas y de la seguridad social.","To implement this program, the human and technical resources of the National Universities, the Armed Forces and the collaboration of private health care and social security entities will be mobilized.","504",NA
