"text","text_en","cmp_code","eu_code"
"Plataforma Electoral","Electoral Platform","H",NA
"Partido Acción Nacional","National Action Party","H",NA
"ÍNDICE","INDEX","H",NA
"Mensaje del Presidente Nacional del Partido Acción Nacional","Message from the National President of the National Action Party",NA,NA
"1. Combate total a la corrupción y fortalecimiento institucional (1.1 a 1.22)","1. Total fight against corruption and institutional strengthening (1.1 to 1.22)",NA,NA
"Iniciativa anticorrupción (1.1 a 1.4)","Anti-corruption initiative (1.1 to 1.4)",NA,NA
"Transparencia, rendición de cuentas y participación ciudadana (1.5 a 1.11)","Transparency, accountability and citizen participation (1.5 to 1.11)",NA,NA
"Reforma del Estado y federalismo (1.12 a 1.17)","Reform of the State and federalism (1.12 to 1.17)",NA,NA
"Federalismo hacendario, deuda de estados y municipios (1.18 a 1.20)","Federalism, state and municipal debt (1.18 to 1.20)",NA,NA
"Gobierno de calidad (1.21 a 1.22)","Quality Governance (1.21 to 1.22)",NA,NA
"2. Crecimiento justo, duradero y sostenible (2.1 a 2.39)","2. Fair, lasting and sustainable growth (2.1 to 2.39)",NA,NA
"Salario digno y economía familiar (2.1 a 2.3)","Living wage and household economy (2.1 to 2.3)",NA,NA
"Empleo y mercado laboral (2.4 a 2.12)","Employment and labor market (2.4 to 2.12)",NA,NA
"Política fiscal y presupuestaria (2.13 a 2.25)","Fiscal and budgetary policy (2.13 to 2.25)",NA,NA
"Finanzas públicas y rendición de cuentas (2.26 a 2.29)","Public finance and accountability (2.26 to 2.29)",NA,NA
"Competitividad y promoción de la inversión productiva (2.30 a 2.33)","Competitiveness and promotion of productive investment (2.30 to 2.33)",NA,NA
"Desarrollo regional (2.34 a 2.35)","Regional development (2.34 to 2.35)",NA,NA
"Campo (2.36 a 2.39)","Field (2.36 to 2.39)",NA,NA
"3. Justicia, derechos y convivencia nacional (3.1 a 3.21)","3. Justice, rights and national coexistence (3.1 to 3.21)",NA,NA
"Derechos y libertades (3.1 a 3.10)","Rights and freedoms (3.1 to 3.10)",NA,NA
"Sistema de procuración de justicia (3.11 a 3.12)","System of justice (3.11 to 3.12)",NA,NA
"Sistema de impartición de justicia (3.13 a 3.16)","Justice delivery system (3.13 to 3.16)",NA,NA
"Sistema de justicia penal (3.17 a 3.19)","Criminal justice system (3.17 to 3.19)",NA,NA
"Sistema nacional de policías (3.20 a 3.21)","National police system (3.20 to 3.21)",NA,NA
"4. Bienestar y seguridad social universal (4.1 a 4.41)","4. Welfare and universal social security (4.1 to 4.41)",NA,NA
"COMBATE A LA POBREZA Y DESARROLLO HUMANO","POVERTY ALLEVIATION AND HUMAN DEVELOPMENT",NA,NA
"Familias mexicanas con desarrollo integral (4.1 a 4.4)","Mexican families with integral development (4.1 to 4.4)",NA,NA
"Combate a la pobreza (4.5 a 4.8)","Combating poverty (4.5 to 4.8)",NA,NA
"SEGURIDAD SOCIAL Y SALUD UNIVERSAL","SOCIAL SECURITY AND UNIVERSAL HEALTH",NA,NA
"Servicios de salud de calidad (4.9 a 4.12)","Quality health services (4.9 to 4.12)",NA,NA
"Seguridad social incluyente (4.13 a 4.16)","Inclusive social security (4.13 to 4.16)",NA,NA
"GRUPOS VULNERABLES","VULNERABLE GROUPS",NA,NA
"Niñas y niños (4.17 a 4.21)","Girls and boys (4.17 to 4.21)",NA,NA
"Jóvenes (4.22 a 4.25)","Youth (4.22 to 4.25)",NA,NA
"Equidad de género (4.26 a 4.28)","Gender Equity (4.26 to 4.28)",NA,NA
"Personas con discapacidad (4.29 a 4.32)","People with disabilities (4.29 to 4.32)",NA,NA
"Comunidades indígenas (4.33 a 4.36)","Indigenous communities (4.33 to 4.36)",NA,NA
"Migrantes (4.37 a 4.39)","Migrants (4.37 to 4.39)",NA,NA
"Adultos mayores (4.40 a 4.41)","Older adults (4.40 to 4.41)",NA,NA
"5. Conocimiento y formación para la prosperidad (5.1 a 5.24)","5. Knowledge and training for prosperity (5.1 to 5.24)",NA,NA
"Educación (5.1 a 5.8)","Education (5.1 to 5.8)",NA,NA
"Ciencia y tecnología para el desarrollo (5.9 a 5.14)","Science and technology for development (5.9 to 5.14)",NA,NA
"Sociedad de la información y el conocimiento (5.15 a 5.17)","Information and knowledge society (5.15 to 5.17)",NA,NA
"Arte y cultura (5.18 a 5.22)","Art and culture (5.18 to 5.22)",NA,NA
"Deporte y esparcimiento (5.23 a 5.24)","Sports and recreation (5.23 to 5.24)",NA,NA
"6. La nación sustentable (6.1 a 6.37)","6. The Sustainable Nation (6.1 to 6.37)",NA,NA
"Desarrollo urbano, metropolitano y movilidad (6.1 a 6.9)","Urban, metropolitan and mobility development (6.1 to 6.9)",NA,NA
"Desarrollo sustentable, biodiversidad y conservación (6.10 a 6.18)","Sustainable development, biodiversity and conservation (6.10 to 6.18)",NA,NA
"Agua (6.19 a 6.21)","Water (6.19 to 6.21)",NA,NA
"Energía (6.22 a 6.30)","Energy (6.22 to 6.30)",NA,NA
"Cambio climático (6.31 a 6.32)Contaminación y manejo de residuos (6.33 a 6.37)","Climate change (6.31 to 6.32)Pollution and waste management (6.33 to 6.37)",NA,NA
