"text","text_en","cmp_code","eu_code"
"En el  2009 iniciamos un proceso para cambiar la historia reciente.","In 2009 we began a process to change recent history.","601.1",NA
"Presentación “Con tu apoyo, Panamá no va a parar”","Presentation ""With your support, Panama will not stop"".","H",NA
"En el  2009 iniciamos un proceso para cambiar la historia reciente.","In 2009 we began a process to change recent history.","601.1",NA
"Bajo el liderazgo del Presidente Ricardo Martinelli, el país corrigió/ enmendó su rumbo, elaborando una estrategia basada en la realidad de todos los panameños, considerando elementos culturales, sociales, políticos y económicos.","Under the leadership of President Ricardo Martinelli, the country corrected/amended its course, developing a strategy based on the reality of all Panamanians, considering cultural, social, political and economic elements.","305.2",NA
"Se acercan las elecciones.","Elections are approaching.","000",NA
"Es hora de reflexionar, de debatir, de ser responsables respecto a la elección de quien dirigirá el futuro de este país, el cual se encuentra en un período de prosperidad, con un futuro promisorio, con una expansión económica estrechamente ligada al desarrollo social.","It is time to reflect, to debate, to be responsible regarding the election of who will lead the future of this country, which is in a period of prosperity, with a promising future, with an economic expansion closely linked to social development.","601.1",NA
"Es por esto, que no podemos desviarnos de este camino y éste es el objetivo del Plan de Gobierno Nacional de José Domingo Arias, de Cambio Democrático y del Partido Molinera, denominado “Panamá MÁS”, el cual será debatido con todos los panameños en los próximos meses.","This is why we cannot deviate from this path and this is the objective of the National Government Plan of José Domingo Arias, of Cambio Democrático and the Molinera Party, called ""Panama MÁS"", which will be debated with all Panamanians in the coming months.","601.1",NA
"Ese Panamá, descontento, insatisfecho e inseguro, ha quedado en el pasado.","That dissatisfied, dissatisfied and insecure Panama is now a thing of the past.","601.1",NA
"Es nuestro deber generar valor agregado a este crecimiento, aprovechando esta bonanza económica, dirigiendo las políticas públicas al mejoramiento del nivel de vida de la población.","It is our duty to generate added value to this growth, taking advantage of this economic bonanza, directing public policies to improve the standard of living of the population.","503",NA
"Lograremos una mejor distribución del ingreso e inclusión social.","We will achieve better income distribution and social inclusion.","503",NA
"Panamá no se detendrá.","Panama will not stop.","601.1",NA
"José Domingo Arias, uno de los principales protagonistas de las grandes transformaciones que está teniendo nuestro país, está dispuesto a asumir la gran responsabilidad de continuar con MÁS cambios en Todo y para Todos.","José Domingo Arias, one of the main protagonists of the great transformations that our country is undergoing, is willing to assume the great responsibility of continuing with MORE changes in Everything and for Everyone.","305.1",NA
"La transformación que hemos vivido no tiene paralelos en nuestra historia.","The transformation we have experienced has no parallel in our history.","601.1",NA
"Basta con mirar atrás y notaremos la gran brecha entre el Panamá de ayer y el Panamá de hoy.","Just look back and you will notice the great gap between the Panama of yesterday and the Panama of today.","601.1",NA
"Lo hemos logrado, y seguiremos haciéndolo porque somos gente visionaria, incansable, comprometida con nuestra gente, creyentes y promotores del Cambio.","We have achieved it, and we will continue to do so because we are visionary, tireless, committed to our people, believers and promoters of Change.","601.1",NA
"Por  esto, debemos unificar esfuerzos para lograr los objetivos nacionales.","Therefore, we must unify our efforts to achieve our national objectives.","606.1",NA
"Dirigiremos todo nuestro esfuerzo al servicio de todos los panameños y panameñas, y con tu voto soberano en el 2014, lo alcanzaremos!","We will direct all our efforts to the service of all Panamanians, and with your sovereign vote in 2014, we will achieve it!","601.1",NA
"Panamá ha cambiado en la Economía","Panama has changed in the Economy","H",NA
"El Gobierno Nacional ha mantenido un crecimiento económico sostenido, medido a través del comportamiento de los principales indicadores macroeconómicos, logrando tasas entre las más altas a nivel mundial y la más alta de Latinoamérica en los últimos dos años, a pesar que el mundo se mantenía en plena crisis económica global.","The National Government has maintained a sustained economic growth, measured through the behavior of the main macroeconomic indicators, achieving rates among the highest worldwide and the highest in Latin America in the last two years, despite the fact that the world was in the midst of a global economic crisis.","601.1",NA
"Un importante aporte a la dignidad de la persona y la lucha contra la pobreza, ha sido la construcción de 26,000 viviendas populares incluyendo proyectos para áreas marginadas, como la Construcción del Proyecto de Curundú, que incluye más de 1,000 viviendas para sus habitantes.","An important contribution to human dignity and the fight against poverty has been the construction of 26,000 low-income housing units, including projects for marginalized areas, such as the construction of the Curundú Project, which includes more than 1,000 housing units for its inhabitants.","504",NA
"Panamá ha cambiado en la infraestructura","Panama has changed in infrastructure","H",NA
