"text","text_en","cmp_code","eu_code"
"ALIANZA POR EL CAMBIO","ALLIANCE FOR CHANGE","H",NA
"RICARDO MARTINELLI","RICARDO MARTINELLI","H",NA
"Algo nuevo está pasando en Panamá.","Something new is happening in Panama.","000",NA
"Lo que comenzamos con una idea, el sueño de uno, prendió una chispa que se transformó en un proyecto, caminando las calles y los  campos  de este hermoso país, haciendo los trabajos del pueblo, entendiendo sus problemas y su realidad.","What we started with an idea, the dream of one, ignited a spark that turned into a project, walking the streets and fields of this beautiful country, doing the work of the people, understanding their problems and their reality.","000",NA
"Hoy este sueño se ha convertido en un movimiento popular, es decir que este movimiento no es mío, sino que es de todos, el pueblo lo ha creado y por eso le pertenece.","Today this dream has become a popular movement, that is to say that this movement is not mine, but belongs to everyone, the people have created it and that is why it belongs to them.","000",NA
"Los panameños queremos un cambio.","Panamanians want a change.","000",NA
"Para nosotros cambio es poner los intereses del pueblo primero, cambio es gobernar con los mejores, sean quienes sean, vengan de donde vengan, mujeres y hombres de cualquier nivel socioeconómico, credo, raza o inclinación política.","For us, change means putting the interests of the people first, change means governing with the best, whoever they are, wherever they come from, women and men of any socioeconomic level, creed, race or political inclination.","000",NA
"Yo no soy el mejor político que han visto, pero soy un luchador como ustedes y no vamos a parar de luchar por el cambio.","I am not the best politician you have seen, but I am a fighter like you and we will not stop fighting for change.","000",NA
"Nuestra Alianza por el Cambio tiene un plan y ese plan tiene una ruta conformada por ejes.","Our Alliance for Change has a plan and that plan has a route made up of axes.","000",NA
"Estos ejes interactúan entre si de forma armónica y tienen un punto de encuentro común: Que un mejor Panamá llegue a todos.","These axes interact harmoniously with each other and have a common meeting point: That a better Panama reaches everyone.","000",NA
"Sabemos que vienen tiempos difíciles y al próximo gobierno le tocará enfrentar la crisis económica mundial más grave de los últimos 80 años.","We know that difficult times are ahead and that the next government will have to face the most serious world economic crisis in the last 80 years.","000",NA
"Yo no soy perfecto, pero sé generar riqueza y empleo y entiendo cómo funciona la economía, que es lo que necesitamos para poder superar esta crisis.","I am not perfect, but I know how to generate wealth and employment and I understand how the economy works, which is what we need to overcome this crisis.","000",NA
"Pero esta elección no se trata de mí.","But this election is not about me.","000",NA
"Se trata de 3 millones de panameños que quieren que este país cambie.","It is about 3 million Panamanians who want this country to change.","000",NA
"El pueblo es la máquina que impulsa este país.","The people are the engine that drives this country.","000",NA
"Este país te necesita.","This country needs you.","000",NA
"Porque si a ti te va bien a Panamá le va bien.","Because if you are doing well, Panama is doing well.","000",NA
"Si tú vives mejor, en Panamá viviremos mejor, y si tú tienes paz, Panamá tiene paz.","If you live better, we will live better in Panama, and if you have peace, Panama has peace.","000",NA
"Únete al movimiento por el cambio.","Join the movement for change.","000",NA
