"text","text_en","cmp_code","eu_code"
"En marea, o cambio non hai quen o pare.","On the tide, change has no one to stop it.","H",NA
"20 Ideas para o cambio que transformará Galicia.","20 Ideas for change that will transform Galicia.","H",NA
"enmarea.gal PODEMOS apoya Marea Galega","enmarea.gal PODEMOS supports Marea Galega",NA,NA
"Este é un texto que sintetiza as liñas programáticas básicas de En Marea.","This is a text that synthesizes the basic programmatic lines of En Marea.","000",NA
"Trátase dun documento dinámico que recolle o acordo de todas as forzas políticas e iniciativas cidadás que fan parte da coalición, e que se abre ao debate público para a súa mellora e enriquecemento.","It is a dynamic document that gathers the agreement of all the political forces and citizen initiatives that are part of the coalition, and that is open to public debate for its improvement and enrichment.","000",NA
"Entendemos o programa como o noso compromiso e como as liñas orientadoras de acción nas Cortes.","We understand the program as our commitment and as the guiding lines of action in the Courts.","000",NA
"Trátase dun documento aberto e un marco de diálogo que permitirá a participación cidadá no proxecto de En Marea ao tempo que unha ferramenta para a rendición de contas do grupo parlamentario.","It is an open document and a framework for dialogue that will allow citizen participation in En Marea's project as well as a tool for accountability of the parliamentary group.","202.4",NA
"Argumentos para o cambio","Arguments for change","H",NA
"•","-",NA,NA
"Dereito a unha vida digna e plena: contra o empobrecemento da sociedade, a precariedade e a desigualdade.","The right to a dignified and full life: against the impoverishment of society, precariousness and inequality.","503",NA
"•","-",NA,NA
"Medidas de inclusión social, cunha abordaxe integral, con obxectivos preventivos e transformadores, non só asistencialistas","Measures of social inclusion, with a comprehensive approach, with preventive and transformative objectives, not only welfare","504",NA
"• Aplicación xa da Lei de promoción da autonomía persoal e atención ás persoas en situación de dependencia.","- Application of the Law for the promotion of personal autonomy and care for people in a situation of dependency.","504",NA
"• Perspectiva de xénero e perspectiva da diversidade social existente (persoas migrantes, persoas LGTBI, persoas con diversidade funcional, persoas presas,... )","- Gender perspective and perspective of the existing social diversity (migrant people, LGTBI people, people with functional diversity, imprisoned people,? )","503",NA
"O cambio que queremos","O change we want","H",NA
"•","-",NA,NA
"Derrogar o artigo 135 da Constitución.","Repeal Article 135 of the Constitution.","204",NA
"•","-",NA,NA
"Recuperar os Orzamentos para o ben público","Recovering the budgets for the public good","606.1",NA
"•","-",NA,NA
"Auditar e restruturar a débeda pública.","Audit and restrict public debt.","408",NA
"•","-",NA,NA
"Rematar coa perda de poder adquisitivo de pensións, prestacións, subsidios e axudas sociais.","To end the loss of purchasing power of pensions, benefits, subsidies and social assistance.","504",NA
"•","-",NA,NA
"Derrogar a lei estatal de racionalización e sostenibilidade da administración local","To defeat the state law of rationalization and sustainability of local administration","303",NA
"• Poñer fin aos recortes e privatizacións que só pretenden transformar dereitos sociais e democráticos en negocio, e garantir a súa xestión pública.","- To put an end to the cuts and privatizations that only intend to transform social and democratic rights into business, and to guarantee their public management.","504",NA
"Alternativas: os nosos compromisos","Alternatives: our commitments","H",NA
"•","-",NA,NA
"Garantía constitucional dos dereitos sociais","Constitutional guarantee of social rights","504",NA
"•","-",NA,NA
"Xa: renda mínima garantida, dereito a unha vida digna.","Xa: guaranteed minimum income, right to a dignified life.","504",NA
"•","-",NA,NA
"Acceso garantido a suministros básicos.","Guaranteed access to basic supplies.","503",NA
"•","-",NA,NA
"Restruturación da débeda hipotecaria dos fogares.","Restriction of the mortgage debt of homes.","408",NA
"•","-",NA,NA
"Garantía de sostibilidade do sistema de pensións, prestacións, subsidios e axudas sociais e do seu poder adquisitivo.","Guarantee of sustainability of the system of pensions, benefits, subsidies and social assistance and their purchasing power.","504",NA
"Indexación das pensións ao IPC.","Indexation of pensions to the CPI.","504",NA
"• Garantir por lei o 1% do orzamento en obra pública para a accesibi-lidade universal.","- Guarantee by law 1% of the budget in public works for universal accessibility.","503",NA
"2. Igualdade real: un país de todas e para todas. Argumentos para o cambio •","2. Real equality: a country of all and for all. Arguments for change",NA,NA
"Perspectiva de xénero.","Gender perspective.","503",NA
"Igualdade real de dereitos civís, sociais e laborais.","Real equality of civil, social and labor rights.","503",NA
"•","-",NA,NA
"Feminización das políticas públicas.","Feminization of public policies.","503",NA
"Reorganización do sistema de coidados.","Reorganization of the care system.","503",NA
"•","-",NA,NA
"Responsabilidade colectiva e compartida (administración, mercado,cidadanía) nas tarefas do coidado da vida.","Collective and shared responsibility (administration, market, citizenship) in life care tasks.","606.1",NA
"•","-",NA,NA
"Abordaxe integral da violencia de xénero desde o ámbito educativo, sanitario, social, de seguridade, de xustiza.","Comprehensive approach to gender violence from the educational, health, social, security, justice and social spheres.","503",NA
"•","-",NA,NA
"Violencias machistas: cuestión de Estado.","Male violence: a matter of State.","503",NA
"O cambio que queremos •","O change that we want -",NA,NA
"Derrogar a última modificación da lei de Interrupción Voluntaria do Embarazo","To repeal the last modification of the law of Voluntary Interruption of Pregnancy.","604",NA
"•","-",NA,NA
"E queremos mudar a situación actual: en Galicia, máis do 90% das interrupcións dos embarazos realízanse en clínicas privadas, como consecuencia do exercicio desmedido e abusivo, do aínda non regulado exercicio do dereito á obxección de conciencia.","And we want to change the current situation: in Galicia, more than 90% of the interruptions of pregnancies are performed in private clinics, as a result of the excessive and abusive exercise of the still unregulated exercise of the right to conscientious objection.","604",NA
"•","-",NA,NA
"Ante a situación de violéncia machista, frear o desmantelamento de centros e recursos adicados á promoción da igualdae e á prevención e atención as vítimas.","Faced with the situation of male violence, stop the dismantling of centers and resources dedicated to the promotion of equality and the prevention and care of victims.","503",NA
"Alternativas: os nosos compromisos •","Alternatives: our commitments -",NA,NA
"Orzamentación de politicas específicas e transversais de xénero.","Organization of specific and transversal gender policies.","503",NA
"• Medios materiais para a creación de xulgados de violencia contra as mulleres e os consecuentes dispositivos de protección e inserción sociolaboral. •","- Material resources for the creation of courts for violence against women and the consequent protection and social and labor insertion devices. -","503",NA
"Políticas públicas de igualdade: servizos públicos de calidade que dean cobertura as tarefas de coidado de vida; importante xacemento de emprego remunerado; compatibilidade entre a vida persoal e a vida laboral","Equality public policies: quality public services that cover life care tasks; important element of paid employment; compatibility between personal and working life.","503",NA
"•","-",NA,NA
"Interrupción voluntaria do embarazo. Asegurar o acceso de tódalas mulleres, sen exclusións,a través da sanidade pública, sen persecucións, informacións sesgadas nen presións,como acontece na actualidade.","Voluntary interruption of pregnancy. Ensure access for all women, without exclusion, through public health care, without persecution, biased information or pressure, as is currently the case.","604",NA
"•","-",NA,NA
"Lei integral contra a trata de persoas e contra a explotación sexual como formas extremas de violencia de machista","Comprehensive law against human trafficking and sexual exploitation as extreme forms of gender violence","503",NA
"•","-",NA,NA
"Igualacion dos permisos de parternidade e maternidade.","Equalization of maternity and parental leave.","503",NA
"Argumentos para o cambio •","Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio",NA,NA
"Progresividade fiscal efectiva","Effective tax progressivity","503",NA
"•","-",NA,NA
"Impostos adaptados a capacidade económica: exencións e elevación de tipos.","Taxes adapted to economic capacity: exemptions and rate increases.","503",NA
"•","-",NA,NA
"Promover o bloqueo efectivo dos paraísos fiscais.","Promote the effective blocking of tax havens.","503",NA
"O cambio que queremos •","O change that we want -",NA,NA
"Rematar co uso partidario da Axencia Tributaria.","To finish with the partisan use of the Tax Agency.","303",NA
"•","-",NA,NA
"Loita contra a fraude, a evasión e a elusión fiscal loitar contra os paraísos fiscais.","Fight against fraud, tax evasion and tax avoidance fight against tax havens.","503",NA
"Alternativas: os nosos compromisos •","Alternatives: our commitments -",NA,NA
"Desenvolvemento da lei xeral tributaria.","Development of the general tax law.","303",NA
"AEAT: profesionalidade, autonomía e recursos, con capacidade para loitar contra a fraude e a evasión fiscal.","AEAT: professionalism, autonomy and resources, with the capacity to fight against fraud and tax evasion.","303",NA
"•","-",NA,NA
"Erradicar os mecanismos de elusión fiscal.","Eradicate tax avoidance mechanisms.","403",NA
"Supresión das SICAV.","Suppression of SICAVs.","403",NA
"•","-",NA,NA
"Taxa sobre as transaccións financeiras internacionais.","Tax on international financial transactions.","403",NA
"•","-",NA,NA
"Fiscalidade verde.","Green taxation.","501",NA
"•","-",NA,NA
"Nova política comercial asentada na cooperación.","New trade policy based on cooperation.","403",NA
"Argumentos para o cambio •","Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio",NA,NA
"Garantir o dereito ao traballo","Guaranteeing the right to work","701",NA
"•","-",NA,NA
"Creación de emprego de calidade e con dereitos","Creation of quality employment with rights","701",NA
"•","-",NA,NA
"Contra a precarización e a inestabilidade laboral","Against job instability and job insecurity","701",NA
"•","-",NA,NA
"Que volva a nosa xente, traballar no país.","Let our people return, work in the country.","701",NA
"•","-",NA,NA
"Recoñecemento do persoal das administracións públicas e da súa función social.","Recognition of public administration personnel and their social function.","303",NA
"O cambio que queremos •","O change that we want -",NA,NA
"Derrogación da reforma laboral","Repeal of the labor reform","701",NA
"•","-",NA,NA
"Recuperación dos dereitos laborais perdidos","Recovery of lost labor rights","701",NA
"•","-",NA,NA
"Un novo estatuto do traballador e traballadora","A new worker's statute","701",NA
"•","-",NA,NA
"Reamatar coa devaluación salarial e erradicar a figura do traballador ou traballadora pobre","To fight wage devaluation and eradicate the figure of the poor worker.","701",NA
"•","-",NA,NA
"Xornada de 35 horas semanais","35-hour working week","701",NA
"•","-",NA,NA
"Suprimir a existencia da taxa de reposición para recuperar os postos de traballo que se requiren para garantir os servizos públicos.","To suppress the existence of the replacement tax to recover the jobs that are required to guarantee public services.","701",NA
"•","-",NA,NA
"Descentralización de competencias para a cración dun Marco Galego de Relacións Laborais.","Decentralization of competences for the creation of a Galician Labor Relations Framework.","301",NA
"•","-",NA,NA
"Eliminación da taxa de reposición do 10% do emprego público.","Elimination of the 10% replacement tax on public employment.","303",NA
"Alternativas: os nosos compromisos •","Alternatives: our commitments -",NA,NA
"Salario mínimo digno (SMI, 60% do salario medio).","Decent minimum wage (SMI, 60% of the average wage).","412",NA
"•","-",NA,NA
"Xubilación aos 65 anos e voluntaria aos 60 anos.","Retirement at age 65 and voluntary retirement at age 60.","701",NA
"•","-",NA,NA
"Lei de Igualdade salarial entre mulleres e homes.","Law on Equal Pay for Men and Women.","503",NA
"•","-",NA,NA
"Políticas laborais sen perda de dereitos para favorecer a conciliación laboral coa persoal.","Labor policies without loss of rights to promote work-life balance.","701",NA
"•","-",NA,NA
"Establecemento de topes salariais máximos.","Establishment of maximum salary ceilings.","412",NA
"•","-",NA,NA
"Ratificación do convenio 189 da OIT sobre traballo no fogar.","Ratification of ILO Convention 189 on work in the home.","503",NA
"•","-",NA,NA
"Introdución da claúsula social na contratación pública e garantía de traballos tutelados para persoas con diversidade funcional.","Introduction of the social clause in public procurement and guarantee of supervised jobs for people with functional diversity.","503",NA
"•","-",NA,NA
"Mellorar o sistema de prevención de riscos laborais.","Improve the occupational risk prevention system.","701",NA
"•","-",NA,NA
"Recuperación da capacidade adquisitiva dos traballadores públicos.","Recovery of the purchasing power of public employees.","701",NA
"Argumentos para o cambio •","Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio",NA,NA
"Garantir o carácter público dos servizos básicos, o seu investimento e a súa calidade, e revertendo a súa privatización.","Guarantee the public nature of basic services, their investment and quality, and reverse their privatization.","504",NA
"O cambio que queremos •","O change that we want -",NA,NA
"Uns servizos públicos de calidade, pois son o cerne fundamental dunha política asentada na res publica, no ben común, e que contribúe, de forma esencial, á igualdade de oportunidades para todas as persoas.","Quality public services, because they are the cornerstone of a policy based on public resources, on the common good, and which contributes, in an essential way, to equal opportunities for all people.","504",NA
"Alternativas: os nosos compromisos","Alternatives: our commitments",NA,NA
"• Lei de Políticas Sociais: Política social transformadora, recoñe-cemento do dereito subxectivo e universal das prestacións, xestión pública directa prioritaria, servizos e prestacións axeitados e suficientes, priorización en programas preventivos.","- Law of Social Policies: Transformative social policy, recognition of the subjective and universal right to benefits, priority direct public management, adequate and sufficient services and benefits, prioritization of preventive programs.","504",NA
"• Fortalecemento dos servizos sociais de atención primaria, recuperación da municipalización da prestación de servizos. •","- Strengthening of primary care social services, recovery of the municipalization of the provision of services. -","504",NA
"Dotacion de orzamento da Lei de Dependencia.","Provision of the Dependency Law budget.","504",NA
"•","-",NA,NA
"Servizos sociais garantidos por lei.","Social services guaranteed by law.","504",NA
"Cobertura das prestacións básicas dos servizos sociais municipais, e adecuación dos recursos á demanda existente.","Coverage of the basic benefits of municipal social services, and adaptation of resources to the existing demand.","504",NA
"6. Educación como investimento de futuro. Universidade.","6. Education as an investment for the future. University.","H",NA
"Argumentos para o cambio •","Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio",NA,NA
"Educación pública, universal, gratuíta.","Free, universal, public education.","506",NA
"Unha educación baseada nos principios de laicidade, equidade, solidaridade, coeducación personalización, participación, ecolóxía, interculturalidade, inclusión, democrática e aberta as familias.","An education based on the principles of secularism, equity, solidarity, coeducation, personalization, participation, participation, ecology, interculturalism, inclusion, democracy and open to families.","506",NA
"Unha escola para todos e con todos","A school for all and with all","506",NA
"•","-",NA,NA
"Garantir o acceso universal aos estudos superiores","Ensuring universal access to higher education","506",NA
"•","-",NA,NA
"Aposta estratéxica polo I+D+i ata chegar á media europea","Strategic commitment to R&D&I to reach the European average","411",NA
"O cambio que queremos •","O change that we want -",NA,NA
"Derrogar a LOMCE.","Defeat LOMCE.","506",NA
"•","-",NA,NA
"Suprimir os copagos nos servizos educativos complementarios","Elimination of co-payments for complementary educational services","506",NA
"•","-",NA,NA
"Paseniña supresión da política extensiva dos concertos educativos","The extensive policy of educational concerts is to be abolished","506",NA
"•","-",NA,NA
"Suprimir a Relixión dentro do horario escolar","To suppress the Relixión within the school timetable.","604",NA
"•","-",NA,NA
"Rematar co incumprimento por parte do Estado da Carta Europea das linguas minoritarias e rexionais.","To finish with the failure of the State to comply with the European Charter for minority and regional languages.","301",NA
"•","-",NA,NA
"Rematar co modelo de financiamento universitario en base a resultados e a empresarialización e mercantilización da universidade","To finish with the model of university financing based on results and the business and commercialization of the university.","506",NA
"•","-",NA,NA
"Desexamos que a investigación sexa un factor de democratización da sociedade e desde o público.","We want research to be a factor of democratization of society and from the public.","202.1",NA
"Alternativas: os nosos compromisos •","Alternatives: our commitments -",NA,NA
"Educación infantil de 0 a 6 anos universal e gratuíta.","Universal and free pre-school education from 0 to 6 years old.","506",NA
"•","-",NA,NA
"Libros de texto, material escolar, transporte e comedor gratuítos","Free textbooks, school supplies, transportation and lunchroom facilities","506",NA
"•","-",NA,NA
"Redución da ratio de alumnado por aula.","Reduction of the ratio of students per classroom.","506",NA
"•","-",NA,NA
"Fomento da innovación educativa: aproximación aos modelos avanzados como Finlandia.","Promotion of educational innovation: an approach to advanced models such as Finland.","506",NA
"Fomento da difusión de prácticas innovadoras, involucrar a nais e pais, reciclaxe e formación do profesorado, etc.","Encouraging the dissemination of innovative practices, involving children and parents, recycling and teacher training, etc.","506",NA
"•","-",NA,NA
"Plan Integral de Atención á Diversidade (Diversidade de intereses, capacidades, motivacións; diversidade sexual, social e cultural)","Integral Plan of Attention to Diversity (Diversity of interests, abilities, motivations; sexual, social and cultural diversity)","503",NA
"• Garantir unha educación en galego en tódolos niveis de ensino. •","- Guarantee education in Galician at all levels of education. -","301",NA
"Garantir a suficiencia financieira das universidades","Guarantee the financial sufficiency of universities.","506",NA
"•","-",NA,NA
"Integración das Ensinanzas Artísticas Superiores na Universidade","Integration of Higher Artistic Education in the University","502",NA
"•","-",NA,NA
"Democratización da planificación, priorización e xestión nos programas de I+D que procurarán a rendibilidade social.","Democratization of the planning, prioritization and management of R&D programs that will seek social profitability.","411",NA
"Argumentos para o cambio •","Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio",NA,NA
"Acceso e cobertura universal e gratuíta á sanidade pública.","Universal and free access and coverage to public health care.","504",NA
"•","-",NA,NA
"Promover a sáude pública dun xeito sistémico, holístico e transversal ao conxunto das políticas públicas","Promote public health in a systemic, holistic and transversal way to all public policies.","504",NA
"•","-",NA,NA
"Recoñecemento social das asociacións de persoas usuarias e das súas familias.","Social recovery of the associations of users and their families.","504",NA
"O cambio que queremos •","O change that we want -",NA,NA
"Derrogar a lei do PP/PSOE, lei 15/97, de novas formas de xestión sanitaria e a RD 16/2012 que elimina a universalidade e introduce os repagos en materia farmaceútica.","To repeal the PP/PSOE law, law 15/97, of new forms of health management and RD 16/2012 that eliminates universality and introduces repayments in pharmaceutical matters.","504",NA
"•","-",NA,NA
"Eliminación de mecanismos legais perversos para derivar á sanidade privada, concertar e externalizar.","Elimination of perverse legal mechanisms to derive to private health care, to concert and externalize.","504",NA
"Alternativas: os nosos compromisos •","Alternatives: our commitments -",NA,NA
"Seguridade social: réxime único","Social security: single system","504",NA
"•","-",NA,NA
"Afortalar a Atención Primaria como eixo vertebrador dun sistema máis achegado as persoas e eficaz.","Strengthen Primary Care as the backbone of a more people-friendly and efficient system.","504",NA
"•","-",NA,NA
"Atención digna á cronicidade e aposta polos servizos sociosanitarios.","Dignified attention to chronicity and support for social and health services.","504",NA
"•","-",NA,NA
"Amplicación da carteira de medicamentos.","Extension of the drug list.","504",NA
"•","-",NA,NA
"Ampliación da carteira de medicamentos.","Expansion of the medicine list.","504",NA
"•","-",NA,NA
"Lei Celíaca","Celiac Law","504",NA
"•","-",NA,NA
"Amparo dos dereitos sexuais e reproductivos das mulleres.","Protection of women's sexual and reproductive rights.","604",NA
"•","-",NA,NA
"Regular a decisión sobre a propia vida.","To regulate the decision about one's own life.","604",NA
"•","-",NA,NA
"Investigación pública en todos os eidos da cadea sanitaria e farmacéutica garantindo os investimentos.","Public research in all areas of the health and pharmaceutical chain, guaranteeing investments.","504",NA
"•","-",NA,NA
"Recuperación dos servizos sanitarios privatizados.","Recovery of privatized health services.","504",NA
"•","-",NA,NA
"Habilitación das especialidades de enfermería.","Qualification of nursing specialties.","504",NA
"•","-",NA,NA
"Regulación efectiva da prescripción de medicamentos pola enfermería.","Effective regulation of drug prescription by nurses.","504",NA
"Argumentos para o cambio •","Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio",NA,NA
"Medidas urxentes para garantir aloxamento e manutención de toda a veciñanza, sen exclusións.","Urgent measures to guarantee housing and maintenance for the whole population, without exclusion.","504",NA
"O cambio que queremos •","O change that we want -",NA,NA
"Fin dos desaloxos da vivenda.","End of housing evictions.","504",NA
"• Creación dun rexistro público de recalificacións de solo.","- Creation of a public registry of land requalifications.","504",NA
"Alternativas: os nosos compromisos •","Alternatives: our commitments -",NA,NA
"Modificacións precisas para a aplicación do IBI ás vivendas baleiras de forma inxustificada.","Necessary modifications for the application of the IBI to the properties in an unjustified way.","412",NA
"•","-",NA,NA
"Conformación do parque público de vivendas a réxime de alugueiro social.","Conformation of the public housing stock to social housing regime.","504",NA
"Argumentos para o cambio •","Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio - Argumentos para o cambio",NA,NA
"Mobilización do potencial propio de desenvolvemento.","Mobilization of its own development potential.","410",NA
"•","-",NA,NA
"Rural vivo, soberanía alimentaria.","Rural living, food sovereignty.","703.1",NA
"Valor social e ambiental do agro.","Social and environmental value of agriculture.","703.1",NA
"•","-",NA,NA
"Pesca: reparto xusto da cota pesqueira.","Fishing: fair distribution of the fishing quota.","403",NA
"•","-",NA,NA
"Valorización ambiental, productiva e social do monte.","Environmental, productive and social valorization of the forest.","416.2",NA
"•","-",NA,NA
"Por un tecido industrial anovador, estratéxico e diversificado.","For an innovative, strategic and diversified industrial fabric.","408",NA
"•","-",NA,NA
