"text","text_en","cmp_code","eu_code"
"PROGRAMA DE VIDA PARA UNA PATRIA NUEVA EF","LIFE PROGRAM FOR A NEW HOMELAND EF","H",NA
"Programa de Gobierno de la Alianza Patria Nueva, lejos de constituir una propuesta electorera, es el resultado de una amplia consulta con todos los sectores de la sociedad panameña cuyo objeto, es sacar al país de la crisis en la que se encuentra.","The Government Program of the New Homeland Alliance, far from constituting an electoral proposal, is the result of a broad consultation with all sectors of Panamanian society whose purpose is to get the country out of the crisis in which it finds itself.","000",NA
"Empresarios del campo y la ciudad, jóvenes, personas adultas, marginados y excluidos, hombres y mujeres, jubilados, empleados y desempleados, grupos étnicos sin ninguna discriminación, sectores independientes, gente de todas las culturas y estratos sociales expresaron sus inquietudes, temores y reservas y adoptaron, frente a nuestra consulta directa y sin intermediarios, una actitud crítica, pero con propuestas específicas.","Rural and urban entrepreneurs, young people, adults, marginalized and excluded people, men and women, retired, employed and unemployed people, ethnic groups without any discrimination, independent sectors, people of all cultures and social strata expressed their concerns, fears and reservations and adopted, in the face of our direct consultation and without intermediaries, a critical attitude, but with specific proposals.","000",NA
"Estos panameños y panameñas señalaron las fallas del sistema y, según sus respectivos puntos de vista, presentaron soluciones.","These Panamanians pointed out the flaws in the system and, according to their respective points of view, presented solutions.","000",NA
"Sin pequeñeces, sin egoísmos y sin mendicidades expusieron sus ideas respecto a la democracia, al desarrollo, a la cultura, a la seguridad, a los servicios públicos, a la salud y a la seguridad social, a la justicia, a la corrupción y a la moral ciudadana.","Without pettiness, selfishness or mendacity, they presented their ideas on democracy, development, culture, security, public services, health and social security, justice, corruption and civic morality.","000",NA
"No hubo problema e inquietud sin consulta.","There was no problem or concern without consultation.","000",NA
"Los reclamos y ofertas de la comunidad, legítimos y urgentes, no caerán esta vez en saco roto.","The community's demands and offers, legitimate and urgent, will not fall on deaf ears this time.","000",NA
"Diversos grupos interdisciplinarios, profesionales de todas las ramas del saber, estudiantes, educadores, técnicos medios, dirigentes comunitarios, agricultores, obreros — con disciplina y desprendimientos nunca vistos— participaron en caminatas, mítines , foros y talleres con el objeto de entender mucho mejor el país que se tiene para estar en condiciones de construir con mejores herramientas el país que se quiere.","Various interdisciplinary groups, professionals from all branches of knowledge, students, educators, technicians, community leaders, farmers, workers - with discipline and detachment never seen before - participated in walks, rallies, forums and workshops in order to better understand the country we have in order to be able to build the country we want with better tools.","000",NA
"Este es un programa integral y participativo, destinado al diseño de políticas públicas sin vestigio alguno de discriminación étnica o de género.","This is a comprehensive and participatory program, aimed at designing public policies without any vestige of ethnic or gender discrimination.","503",NA
"Un programa debatido con la comunidad y con la inteligencia nacional, sin sectarismos ni inclinaciones partidarias.","A program debated with the community and with the national intelligence, without sectarianism or partisan inclinations.","202.1",NA
"En consecuencia, se ejecutará directamente con la gente y exigirá la movilización de las comunidades.","Consequently, it will be executed directly with the people and will require the mobilization of the communities.","202.1",NA
"No pertenece a ningún grupo en particular.","It does not belong to any particular group.","000",NA
"Es la agenda social de la población y la comunidad también tiene responsabilidad de ayudar a ejecutarla.","It is the social agenda of the population and the community also has a responsibility to help implement it.","202.1",NA
