"text","text_en","cmp_code","eu_code"
"PROGRAMA ELECTORAL 2019 POR TODO LO QUE NOS UNE.","ELECTORAL PROGRAM 2019 FOR ALL THAT UNITES US.","H",NA
"Por segunda vez en este año 2019 las Cortes Generales han sido disueltas y los españoles hemos sido convocados a las urnas.","For the second time in this year 2019 the Cortes Generales have been dissolved and Spaniards have been summoned to the polls.","202.1",NA
"Los fracasos políticos del actual Gobierno –el proyecto de Ley de Presupuestos y la investidura del candidato– han llevado a dos bloqueos institucionales.","The political failures of the current government - the Budget Bill and the candidate's investiture - have led to two institutional blockages.","305.1",NA
"Durante todos estos meses el Partido Popular ha actuado con responsabilidad y coherencia.","During all these months, the Popular Party has acted responsibly and consistently.","305.1",NA
"Hemos ofrecido diálogo sin exclusiones para tratar de desbloquear la situación política y soluciones para garantizar la gobernabilidad.","We have offered dialogue without exclusions to try to unblock the political situation and solutions to guarantee governability.","305.1",NA
"Acaba el tiempo para un Gobierno condicionado por los acuerdos que le permitieron impulsar una moción de censura y de los que ha hecho rehén al conjunto de la sociedad española.","Time is running out for a government conditioned by the agreements that allowed it to push through a motion of censure and of which it has made hostage the whole of Spanish society.","305.1",NA
"Es necesario abrir una nueva etapa en la que en la Agenda pública se hable de los problemas, anhelos y necesidades de los españoles y no de la forma de apaciguar la deslealtad institucional o el desafío rupturista.","It is necessary to open a new stage in which the public agenda will talk about the problems, desires and needs of the Spanish people and not about the way to appease institutional disloyalty or the rupturist challenge.","606.1",NA
"La respuesta cívica de la sociedad catalana el pasado 27 de octubre de 2019 requiere de un Gobierno que la ampare y la proteja y que garantice el orden, la estabilidad y la unidad.","The civic response of the Catalan society on October 27, 2019 requires a Government that protects and protects it and guarantees order, stability and unity.","606.1",NA
"La parálisis política ha erosionado también la recuperación del empleo.","Political paralysis has also eroded the employment recovery.","701",NA
"Desde 2018 las reformas se han congelado y todos los indicadores confirman el momento delicado que atraviesa nuestro tejido productivo.","Since 2018, reforms have been frozen and all indicators confirm the delicate moment our productive fabric is going through.","410",NA
"La confianza de los consumidores se ha desplomado, la de los empresarios retrocede, la EPA demuestra el hundimiento de la creación de empleo.","Consumer confidence has plummeted, business confidence is declining, the EPA shows the collapse of job creation.","410",NA
"Junto a ello, el Banco de España ha rebajado las previsiones de crecimiento y la Comisión ha desautorizado las previsiones presupuestarias remitidas a Bruselas.","In addition, the Bank of Spain has lowered its growth forecasts and the Commission has disallowed the budget forecasts sent to Brussels.","410",NA
"Ante esta difícil situación los españoles saben que pueden confiar en el PP.","Faced with this difficult situation, Spaniards know that they can trust the PP.","305.1",NA
"Hemos asumido el Gobierno en unas circunstancias parecidas y con nosotros el país ha recuperado el empleo, la estabilidad y la confianza.","We took over the government in similar circumstances and with us the country has recovered employment, stability and confidence.","305.1",NA
"Junto a ello, el entorno internacional está sufriendo un acelerado deterioro.","In addition, the international environment is deteriorating rapidly.","410",NA
"La guerra comercial entre Estados Unidos y China, el Brexit, el estancamiento de la economía alemana y la crisis en Oriente son nuevas amenazas sobre nuestra debilitada recuperación.","The U.S.-China trade war, Brexit, the stagnation of the German economy and the crisis in the East are new threats to our weakened recovery.","410",NA
"No podemos olvidar que de la fortaleza de la recuperación depende el empleo, que es la garantía de las pensiones y del resto de políticas sociales.","We cannot forget that the strength of the recovery depends on employment, which is the guarantee of pensions and other social policies.","410",NA
"El bloqueo político ha impedido abordar otras cuestiones que no pueden esperar como los problemas de vivienda que afectan a miles de jóvenes,","The political deadlock has prevented addressing other issues that cannot wait, such as the housing problems affecting thousands of young people,","504",NA
"el apoyo al sector industrial,","support for the industrial sector,","410",NA
"el reto demográfico, especialmente en la denominada España vaciada y las necesidades del medio rural,","the demographic challenge, especially in the so-called empty Spain and the needs of rural areas,","503",NA
"la financiación de las Comunidades Autónomas,","the financing of the Autonomous Communities,","301",NA
"los compromisos en materia de cambio climático,","commitments on climate change,","501",NA
"la transformación digital,","digital transformation,","411",NA
"la mejora de la calidad de la educación","improving the quality of education","506",NA
"o la sostenibilidad del modelo productivo","or the sustainability of the production model","416.2",NA
"y de elementos clave de nuestra sociedad del bienestar como es la sanidad y la dependencia.","and key elements of our welfare society such as healthcare and dependency.","504",NA
"Son las cuestiones que interesan a los españoles, que desean que lleguemos a entendimientos, como lo han sido la conformación de gobiernos autonómicos y municipales y como lo fueron los Pactos en materia antiterrorista y el Pacto contra la Violencia de Género que promovió un Gobierno del PP.","These are the issues of interest to the Spanish people, who want us to reach understandings, as was the case with the formation of regional and municipal governments, and as was the case with the pacts on anti-terrorism and the Pact against Gender Violence promoted by a PP government.","606.1",NA
"Nuestro partido es sinónimo de Pacto.","Our party is synonymous with the Pact.","305.1",NA
"Los españoles demandan regresar al consenso, la concordia y el diálogo y pasar página a una etapa marcada por la exclusión, la división y el enfrentamiento.","Spaniards demand a return to consensus, harmony and dialogue and to turn the page on a period marked by exclusion, division and confrontation.","606.1",NA
"Por todas estas razones, el nuevo tiempo que se abre a partir del 10 de noviembre exige capacidad de acuerdo y de entendimiento.","For all these reasons, the new time that begins on November 10 requires a capacity for agreement and understanding.","606.1",NA
"En el Partido Popular creemos que es necesario superar la fragmentación política que algunos saludaron y animaron con iniciativas que permitan impulsar gobiernos estables.","In the Popular Party we believe that it is necessary to overcome the political fragmentation that some have welcomed and encouraged with initiatives that allow the promotion of stable governments.","305.3",NA
"Lo ofrecimos a través de la  “España Suma”, pero lamentablemente fue rechazada.","We offered it through ""España Suma"", but unfortunately it was rejected.","305.3",NA
"Aun así, seguiremos impulsando iniciativas para hacer que la mayoría social que apoya la moderación y la centralidad sea también mayoría de gobierno.","Even so, we will continue to promote initiatives to ensure that the social majority that supports moderation and centrality is also the majority in government.","305.3",NA
"Para ello es necesario unir para sumar.","For this, it is necessary to join to add.","606.1",NA
"Sumar partidos, como hacemos en Navarra y Asturias.","Adding parties, as we do in Navarra and Asturias.","305.3",NA
"Sumar no desde la ira, el tacticismo o el miedo sino en torno a programas razonables.","Adding up not from anger, tacticism or fear but around reasonable programs.","305.3",NA
"Sumar para construir como hemos hecho siempre que hemos tenido los apoyos suficientes para hacerlo.","Adding up to build as we have always done when we have had sufficient support to do so.","305.3",NA
"Sumar para ganar, ganar para gobernar, gobernar para unir.","Add to win, win to govern, govern to unite.","606.1",NA
"Esto es lo que proponemos, un programa de diez apartados que pueda compartirse y servir de común denominador para todos aquellos que defendemos la unidad, la libertad, la igualdad y la concordia entre todos los españoles.","This is what we propose, a program of ten sections that can be shared and serve as a common denominator for all those who defend unity, freedom, equality and harmony among all Spaniards.","606.1",NA
"Un programa para sumar a una inmensa mayoría de españoles que desean que la moderación, la estabilidad y el acuerdo sean el eje que vertebre nuestra vida pública.","A program to unite a vast majority of Spaniards who want moderation, stability and agreement to be the backbone of our public life.","305.3",NA
"Una alternativa posible y necesaria.","A possible and necessary alternative.","305.1",NA
"LA CONSTITUCIÓN, LA UNIÓN DE TODOS LOS ESPAÑOLES.","THE CONSTITUTION, THE UNION OF ALL SPANIARDS.","H",NA
"Promoveremos la legalidad constitucional en el ejercicio del derecho de autonomía.","We will promote constitutional legality in the exercise of the right to autonomy.","203",NA
"Remitiremos al President de la Generalitat un requerimiento para garantizar el cumplimiento de sus obligaciones constitucionales.","We will send a request to the President of the Generalitat to ensure compliance with its constitutional obligations.","203",NA
"Aplicaremos la ley de Seguridad Nacional para coordinar las fuerzas y cuerpos de Seguridad y para evitar injerencias políticas en su actuación.","We will apply the National Security Law to coordinate the security forces and bodies and to avoid political interference in their actions.","605.1",NA
"Reformaremos la Ley del indulto para prohibirlos en casos de sedición o rebelión.","We will reform the Pardon Law to prohibit pardons in cases of sedition or rebellion.","605.1",NA
"Recuperaremos la tipificación del referéndum ilegal en el Código Penal.","We will recover the criminalization of the illegal referendum in the Penal Code.","605.1",NA
"Reformaremos el Código Penal para recuperar el delito de rebelión impropia.","We will reform the Penal Code to recover the crime of improper rebellion.","605.1",NA
"Modificaremos el Código Penal para introducir el cumplimiento íntegro de las penas para condenados por rebelión y sedición.","We will amend the Penal Code to introduce the full serving of sentences for those convicted of rebellion and sedition.","605.1",NA
"Recuperaremos las competencias en materia de administración penitenciaria.","We will recover the competences in the field of penitentiary administration.","302",NA
"Modificaremos la Ley de financiación de los partidos políticos para que los que tengan dirigentes condenados por rebelión o sedición no puedan recibir fondos públicos que se puedan emplear para fomentar la independencia.","We will amend the Law on the financing of political parties so that those whose leaders have been convicted of rebellion or sedition cannot receive public funds that can be used to promote independence.","302",NA
"Modificaremos la Ley General Audiovisual para evitar propaganda a favor de la independencia desde televisiones y radios plicas.","We will amend the General Audiovisual Law to prevent pro-independence propaganda from public television and radio stations.","302",NA
"Reforzaremos la Alta Inspección Educativa, sus competencias, sus medios, sus plantillas, para evitar  el adoctrinamiento.","We will strengthen the High Educational Inspection, its competences, its means, its staff, to avoid indoctrination.","201.1",NA
"Activaremos la Ley de Acción Exterior para evitar la propaganda institucional del independentismo.","We will activate the Law of External Action to avoid the institutional propaganda of independence.","302",NA
"Aprobaremos una ley de símbolos nacionales que defienda la convivencia y la neutralidad institucional.","We will pass a law on national symbols that defends coexistence and institutional neutrality.","601.1",NA
"Se agravarán las sanciones para las autoridades que incumplan el deber de exhibir la bandera nacional en todos los edificios oficiales o la obligación de que el retrato del Jefe del Estado presida los salones de Plenos municipales.","Penalties will be increased for authorities who fail to comply with the duty to display the national flag in all official buildings or the obligation for the portrait of the Head of State to preside over municipal plenary halls.","601.1",NA
"Aprobaremos una Ley de Lenguas para garantizar el derecho a usar el español en todo el territorio nacional, en todas las relaciones con la Administración y en cualquier actividad privada.","We will pass a Language Law to guarantee the right to use Spanish throughout the national territory, in all relations with the Administration and in any private activity.","601.1",NA
