"text","text_en","cmp_code","eu_code"
"Un programa por ti","A program for you",NA,NA
"Elecciones Generales 23 de Julio 2023","General Elections July 23, 2023",NA,NA
"Índice","Index","H",NA
"Una democracia económica y ecosocial al servicio de las personas","An economic and eco-social democracy at the service of people",NA,NA
"1.","1.",NA,NA
"Economía 7","Economy 7",NA,NA
"1.","1.",NA,NA
"Economía para una vida mejor","Economics for a better life",NA,NA
"II.","II.",NA,NA
"Más empleo, con mejores condiciones de trabajo","More employment, with better working conditions",NA,NA
"III.","III.",NA,NA
"Defender el poder adquisitivo frente a los efectos de la inflación","Defending purchasing power against the effects of inflation",NA,NA
"IV.","IV.",NA,NA
"Avanzar en la igualdad de género en el mercado laboral y en los cuidados","Advancing gender equality in the labor market and in caregiving",NA,NA
"V.","V.",NA,NA
"Política industrial para la transición energética y el empleo","Industrial policy for energy transition and employment",NA,NA
"VI.","VI.",NA,NA
"Más competencia para evitar el abuso de poder de las grandes empresas","More competition to prevent abuse of power by large companies",NA,NA
"VII.","VII.",NA,NA
"Más productividad y reforma empresarial","Increased productivity and business reform",NA,NA
"VIII.","VIII.",NA,NA
"Más igualdad y mejor protección social","More equality and better social protection",NA,NA
"IX.","IX.",NA,NA
"Una fiscalidad justa que impulse mejores políticas públicas","Fair taxation to drive better public policies",NA,NA
"X.","X.",NA,NA
"Una administración pública mejor dotada para el servicio a la ciudadanía","A public administration better equipped for citizen service",NA,NA
"XI.","XI.",NA,NA
"Hacer de Europa un motor del cambio","Making Europe an engine of change",NA,NA
"1.2 Consumo sostenible y con derechos","1.2 Sustainable and rights-based consumption",NA,NA
"2.","2.",NA,NA
"Trabajo decente.","Decent work.",NA,NA
"Mejorar la vida de las personas trabajadoras 23","Improving the lives of working people 23",NA,NA
"I.","I.",NA,NA
"La sociedad del trabajo como proyecto de ciudadanía","The labor society as a citizenship project",NA,NA
"II.","II.",NA,NA
"Una ley de usos del tiempo para humanizar los trabajos","A law on the use of time to humanize jobs",NA,NA
"III.","III.",NA,NA
"Derechos para todas y todos: la digitalización al servicio del trabajo decente","Rights for all: digitalization at the service of decent work",NA,NA
"IV.","IV.",NA,NA
"Avanzar en la mejora de las condiciones de trabajo y la garantía de los derechos laborales","Advancing in the improvement of working conditions and guaranteeing labor rights",NA,NA
"V.","V.",NA,NA
"Ni precariedad, ni discriminación","Neither precariousness nor discrimination",NA,NA
"VI.","VI.",NA,NA
"Trabajo de calidad, compatible con la formación y el estudio","Quality work, compatible with training and studies",NA,NA
"VII.","VII.",NA,NA
"Un trabajo autónomo por elección y con garantías","Self-employment by choice and with guarantees",NA,NA
"VIII.","VIII.",NA,NA
"Una economía para las personas: más economía social","An economy for people: more social economy",NA,NA
"IX.","IX.",NA,NA
"Entornos laborales seguros y saludables","Safe and healthy work environments",NA,NA
"X.","X.",NA,NA
