"text","text_en","cmp_code","eu_code"
"Plataforma Electoral 2009-2012 Partido Acción Nacional","2009-2012 Electoral Platform National Action Party","H",NA
"Acción Responsable para México","Responsible Action for Mexico","H",NA
"Plataforma Electoral 2009-2012 Partido Acción Nacional","2009-2012 Electoral Platform National Action Party","H",NA
"Para proteger tu economía","To protect your economy","H",NA
"Protección al bienestar familiar","Protection of family welfare","H",NA
"1. Protección del flujo de ingreso familiar","1. Protection of the flow of family income","H",NA
"Las dificultades derivadas de la crisis financiera internacional implicarán inestabilidad en el empleo,","The difficulties derived from the international financial crisis will imply instability in employment,","414",NA
"lo que pone en riesgo la continuidad de los flujos de ingreso que perciben muchas de las familias mexicanas.","which puts at risk the continuity of income flows received by many Mexican families.","414",NA
"Por ello, las y los diputados de Acción Nacional apoyarán decididamente las iniciativas que tienen como objeto facultar a los trabajadores para realizar retiros anticipados de fondos de ahorros de largo plazo","For this reason, the deputies of Acción Nacional will strongly support the initiatives that aim to empower workers to make early withdrawals from long-term savings funds","409",NA
"y con ello blindar el ingreso familiar frente a la inestabilidad","and thus shield family income from the inestabilidad.","408",NA
"2. Apoyo para una vivienda digna","2. Support for decent housing","H",NA
"El acceso de millones de mexicanos a una vivienda digna ha sido uno de los mayores logros de los gobiernos de Acción Nacional","Access to decent housing for millions of Mexicans has been one of the greatest achievements of Acción's governments Nacional","504",NA
"y esto seguirá consolidándose a través de la ampliación de los apoyos gubernamentales para que los mexicanos de menores ingresos puedan adquirir o autoconstruir su vivienda, así como ampliarla o remodelarla.","and this will continue to be consolidated through the expansion of government support so that lower-income Mexicans can acquire or self-build their homes, as well as expand or remodel them. In","504",NA
"Además, el PAN impulsará programas que facilitarán el desarrollo de viviendas al garantizar los derechos de propiedad, regularizando la tierra privada","addition, PAN will promote programs that will facilitate housing development by guaranteeing property rights, regularizing private land","504",NA
"y agilizando tiempos, trámites y permisos con esquemas de ventanillas únicas y legislaciones marco","and streamlining times, procedures and permits with one-stop-shop schemes and framework legislation.","303",NA
".",".",NA,NA
