"text","text_en","cmp_code","eu_code"
"Más que el deterioro de orden público, con todo y su efecto demoledor sobre el ánimo, las expectativas y la seguridad de todos los colombianos y colombianas, ha sido el deterioro social y económico el que se ha convertido en la gran barrera contra el bienestar de la población y el desarrollo del país.","More than the deterioration of public order, with all its devastating effect on the mood, expectations and security of all Colombians, it has been the social and economic deterioration that has become the great barrier against the welfare of the population and the development of the country.","503",NA
"PROGRAMA DE GOBIERNO","GOVERNMENT PROGRAM","H",NA
"El Problema del NO: 3 Dimensiones","The NO Problem: 3 Dimensions","000",NA
"El deterioro social y económico se ha convertido en el gran NO de los colombianos y colombianas.","Social and economic deterioration has become the great NO of Colombians.","503",NA
"En sus 3 dimensiones -desempleo, inseguridad laboral y pobreza- está frustrando el progreso humano.","In its three dimensions - unemployment, job insecurity and poverty - it is thwarting human progress.","503",NA
"1 El Desempleo","1 Unemployment","H",NA
"Alcanzamos el mayor desempleo de la historia, una cifra alrededor de 16.5%, la más alta de Latinoamérica.","We reached the highest unemployment in history, a figure of around 16.5%, the highest in Latin America.","701",NA
"El desempleo pasó de 1.3 a 3.5 millones de personas, obteniendo récord latinoamericano: tenemos 1/6 de los desempleados de Latinoamérica.","Unemployment rose from 1.3 to 3.5 million people, obtaining a Latin American record: we have 1/6 of the unemployed in Latin America.","701",NA
"2 La Inseguridad Laboral","2 Job Insecurity","H",NA
"El empleo dejó de ser una fuente de seguridad por varias razones: por temor, pues el 70% cree que perderá su empleo en 12 meses; por insatisfacción ya que uno de cada 3 busca otro empleo (subempleo), un 1/7 quiere trabajar más tiempo y 1/4 quiere ingresos más adecuados y por corta duración, el promedio de un empleo se redujo de 11 a 7 meses y por informalidad, este aumentó del 54 al 60%: un millón más de trabajadores independientes.momento el sistema financiero nacional atravesaba una de las mayores crisis de la historia.","Employment ceased to be a source of security for several reasons: fear, since 70% believe they will lose their job in 12 months; dissatisfaction, since one out of every three is looking for another job (underemployment), 1/7 wants to work longer and 1/4 wants a more adequate income; short duration, the average duration of a job was reduced from 11 to 7 months; and informality, which increased from 54 to 60%: one million more independent workers.at the time, the national financial system was going through one of the biggest crises in history.","701",NA
"3 La Pobreza","3 Poverty","H",NA
"El deterioro laboral fue el mayor generador de pobreza.","The deterioration of the labor market was the greatest generator of poverty.","503",NA
"De cada empleado jefe hogar comen 2.6 personas.","Every employee head of household eats 2.6 persons.","503",NA
"El desempleo del 20% más pobre es 3 veces el del 20% más rico.","Unemployment of the poorest 20% is 3 times that of the richest 20%.","503",NA
"Con la pobreza se deseducaron 375.000 jóvenes.","Poverty has led to the de-education of 375,000 young people.","503",NA
"Los ingresos de los empleados cayeron en promedio un 20%.","Employee income fell by an average of 20%.","503",NA
"El resultado: 5 millones cayeron en la pobreza, de ellos 2.5 millones en la indigencia, el 80% en las ciudades.","The result: 5 million fell into poverty, 2.5 million of them into destitution, 80% of them in the cities.","503",NA
"El Problema:","The Problem:","H",NA
"- Inseguridad laboral","- Job insecurity","701",NA
"- Un Estado corrupto e ineficaz","- A corrupt and inefficient State","304",NA
"- Una sociedad temerosa y poco participativa","- A fearful and non-participative society","202.4",NA
"El Problema del NO: El desempleo se dobló durante los últimos años debido a 3 causas principales.","The NO Problem: Unemployment doubled during the last few years due to 3 main causes.","701",NA
"1 Crisis del Modelo Económico","1 Crisis of the Economic Model","H",NA
"Se presentaron choques externos que afectaron aún más nuestra vulnerable economía.","External shocks further affected our vulnerable economy.","408",NA
"Cayeron los precios internacionales del café y del petróleo, y disminuyeron las tasas de crecimiento de las economías desarrolladas y del comercio mundial.","International coffee and oil prices fell, and growth rates in developed economies and world trade declined.","410",NA
"Además se mantuvo una pobre competitividad frente a la globalización, conviviendo con grandes restricciones a la dinámica empresarial como una inseguridad paralizante y la destrucción de riqueza.","In addition, competitiveness in the face of globalization remained poor, coexisting with major restrictions to business dynamics such as paralyzing insecurity and the destruction of wealth.","410",NA
"A su vez, el país se demoró en concebir una visión de desarrollo de largo plazo para superar los agudos problemas sociales, mejorar la competitividad de los sectores productivos, desarrollar las zonas rurales y las ciudades, y asumir fortalecidos los desafíos de la globalización","At the same time, the country was slow to conceive a long-term development vision to overcome acute social problems, improve the competitiveness of the productive sectors, develop rural areas and cities, and take on the challenges of globalization in a stronger position.","408",NA
"2 Crisis del Modelo Social","2 Crisis of the Social Model","H",NA
