"text","text_en","cmp_code","eu_code"
"Plataforma 2018 Nueva Alianza","Platform 2018 Nueva Alianza","H",NA
"“Una propuesta liberal para el México que queremos”","""A liberal proposal for the Mexico we want"".","H",NA
"ÍNDICE","INDEX","H",NA
"PROPUESTAS GENERALES Y VISIÓN DEL PARTIDO7","GENERAL PROPOSALS AND VISION OF THE PARTY7",NA,NA
"Objetivo11","Objective11",NA,NA
"Metas Estratégicas12","Strategic Goals12",NA,NA
"i.Administración Pública profesionalizada y moderna12","i.Professionalized and modern public administration12",NA,NA
"ii.Poder público comprometido con la transparencia y la rendición de cuentas","ii.Public authorities committed to transparency and accountability",NA,NA
"..................................................................................................................................... 13","..................................................................................................................................... 13",NA,NA
"iii.Gasto público eficiente, eficaz y efectivo15","iii.Efficient, effective and effective public spending15",NA,NA
"iv.Poderes y órdenes de Gobierno coordinados y corresponsables17","iv.Coordinated and co-responsible branches and orders of government17",NA,NA
"v.Ciudadanía con participación social y que está y se percibe representada políticamente18","v.Citizenry with social participation and that is and perceives itself to be politically represented18",NA,NA
"vi.Sistema electoral democrático, imparcial y garante de la legalidad20","vi.Democratic and impartial electoral system that guarantees legality20",NA,NA
"vii.Partidos políticos financiamiento y fiscalización del gasto20","vii.Political parties financing and control of expenditures20",NA,NA
"II.SOCIEDAD SEGURA Y DE LEYES JUSTAS E IMPARCIALES22","II.SAFE SOCIETY AND FAIR AND IMPARTIAL LAWS22",NA,NA
"Objetivo23","Objective23",NA,NA
"Metas Estratégicas23","Strategic Goals23",NA,NA
"i.Poder judicial autónomo, imparcial y expedito24","i.Autonomous, impartial and expeditious judiciary24",NA,NA
"ii.Instituciones de justicia garantistas y efectivas26","ii.Guaranteed and effective justice institutions26",NA,NA
"iii.Sistema penitenciario eficaz para la readaptación social27","iii.Effective prison system for social readaptation27",NA,NA
"iv.Procuración de justicia basada en la cultura de legalidad y en la prevención integral del delito28","iv.Procuration of justice based on a culture of legality and comprehensive crime prevention28",NA,NA
"v.Procesos para la impartición de justicia con respeto pleno a los derechos humanos30","v. Processes for the delivery of justice with full respect for human rights30",NA,NA
"vi.Fuerzas de seguridad profesionalizadas y confiables32","vi.Professionalized and reliable security forces32",NA,NA
"vii.Coordinación contra el crimen inteligente y efectiva34","vii.Smart and effective anti-crime coordination34",NA,NA
"viii.Protección civil oportuna y eficaz35","viii.Timely and effective civil protection35",NA,NA
"III.DESARROLLO ECONÓMICO CORRESPONSABLE PARA UNA ECONOMÍA PRÓSPERA","III.CO-RESPONSIBLE ECONOMIC DEVELOPMENT FOR A PROSPEROUS ECONOMY",NA,NA
"36","36",NA,NA
"Objetivo38","Objective38",NA,NA
"Metas Estratégicas38","Strategic Goals38",NA,NA
"i.Mercado interno fortalecido40","i.Strengthened domestic market40",NA,NA
"ii.Servicios financieros y bancarios oportunos y accesibles43","ii.Timely and accessible financial and banking services43",NA,NA
"iii.Infraestructura de clase mundial como estrategia de desarrollo43","iii.World-class infrastructure as a development strategy43",NA,NA
"iv.Servicios de telecomunicaciones con cobertura suficiente y a precios competitivos44","iv.Telecommunications services with sufficient coverage and at competitive prices44",NA,NA
"v.Energía y movilidad como detonantes de desarrollo45","v.Energy and mobility as development triggers45",NA,NA
"vi.Innovación tecnológica enfocada a las actividades empresariales47","vi.Technological innovation focused on business activities47",NA,NA
"vii.Política industrial enfocada al crecimiento y la competitividad48","vii.Industrial policy focused on growth and competitiveness48",NA,NA
"viii.Cadenas productivas y empresa con alto valor y calidad reconocida interna y en el exterior49","viii.Production chains and companies with high value and quality that are recognized internally and abroad49",NA,NA
"ix.Turismo atractor de inversiones y generador de empleo y autoempleo . 50","ix.Tourism as an investment attractor and generator of employment and self-employment . 50",NA,NA
"x.Campo, acuacultura y sector pesquero, productivos y sustentables52","x.Productive and sustainable agriculture, aquaculture and fishery sector52",NA,NA
"IV.DESARROLLO HUMANO INTEGRAL PARA UNA SOCIEDAD INCLUYENTE Y JUSTA56","IV.INTEGRAL HUMAN DEVELOPMENT FOR AN INCLUSIVE AND JUST SOCIETY56",NA,NA
"Objetivo59","Objective59",NA,NA
"Metas Estratégicas60","Strategic Goals60",NA,NA
"i.Derechos Humanos respetados61","i. Human Rights respected61",NA,NA
"ii.Salud integral con atención universal y alimentación sana61","ii.Integral health with universal care and healthy nutrition61",NA,NA
"iii.Grupos vulnerables atendidos y con capacidades productivas desarrolladas","iii.Vulnerable groups served and with productive capacities developed.",NA,NA
"..................................................................................................................................... 64","..................................................................................................................................... 64",NA,NA
"iv.Desarrollo urbano y rural ordenado con vivienda y vida comunitaria digna","iv.Orderly urban and rural development with decent housing and community life.",NA,NA
"..................................................................................................................................... 71","..................................................................................................................................... 71",NA,NA
"v.Cultura indígena visible, respetada y dignificada73","v.Visible, respected and dignified indigenous culture73",NA,NA
"V.Desarrollo Ambiental Sustentable con Recursos Naturales Aprovechados y Preservados74","V.Sustainable Environmental Development with Harnessed and Preserved Natural Resources74",NA,NA
"Objetivo76","Objective76",NA,NA
"Metas Estratégicas76","Strategic Goals76",NA,NA
"i.Biodiversidad mexicana conservada, valorada y protegida77","i.Mexican biodiversity conserved, valued and protected77",NA,NA
"ii.Agua suficiente, de calidad y para el presente y futuro79","ii.Sufficient, quality water for the present and the future79",NA,NA
"iii.Aire limpio para todos82","iii.Clean air for all82",NA,NA
"iv.Ruido controlado respetando los estándares de salud para las y los mexicanos83","iv.Controlled noise respecting the health standards for Mexicans83",NA,NA
"v.Suelos productivos, rescatados, conservados y fortalecidos84","v.Productive soils, rescued, conserved and strengthened84",NA,NA
"vi.Ciudadanía consciente y participando en acciones de conservación86","vi.Citizenship aware of and participating in conservation actions86",NA,NA
"vii.Bosques y selvas conservadas y detonantes del desarrollo nacional 87","vii.Conserved forests and jungles and drivers of national development 87",NA,NA
"viii.Normatividad Ambiental adecuada y aplicada oportuna y correctamente","viii.Adequate and timely and correctly enforced environmental regulations.",NA,NA
"89","89",NA,NA
"VI.EDUCACIÓN DE CALIDAD, INCLUYENTE, EQUITATIVA Y CON VALORES90","VI.QUALITY, INCLUSIVE, EQUITABLE AND VALUE-BASED EDUCATION90",NA,NA
"i.Sistema educativo moderno y adecuado a cada nivel92","i.Modern educational system appropriate to each level92",NA,NA
"ii.Mayor equidad y calidad en la educación93","ii.Increased equity and quality in education93",NA,NA
"iii.Tecnologías de la información y la comunicación aprovechadas en actividades sustantivas y administrativas relacionadas con la educación y la investigación96","iii.Information and communication technologies used in substantive and administrative activities related to education and research96",NA,NA
"iv.Investigación científica básica y aplicada pertinente, fortalecida y vinculada con el sector productivo97","iv.Relevant basic and applied scientific research, strengthened and linked to the productive sector97",NA,NA
"v.Arte, cultura y deporte como estrategia transversal en las actividades educativas99","v.Art, culture and sport as a cross-cutting strategy in educational activities99",NA,NA
"VII.MUJERES PARTICIPANDO CON IGUALDAD DE OPORTUNIDADES100","VII.WOMEN PARTICIPATING WITH EQUAL OPPORTUNITIES100",NA,NA
"i.Mercado laboral, retos y modificaciones para una participación más equitativa101","i.Labor market, challenges and modifications for a more equitable participation101",NA,NA
"ii.Derecho a la salud integral y reproductiva respetado y con cobertura universal103","ii.The right to comprehensive and reproductive health with universal coverage103",NA,NA
"iii.Educación con oportunidades y como estrategia para el desarrollo103","iii.Education with opportunities and as a development strategy103",NA,NA
"iv.Transversalidad de la perspectiva de género en las acciones del gobierno","iv. Mainstreaming the gender perspective in government actions",NA,NA
"................................................................................................................................... 104","................................................................................................................................... 104",NA,NA
"v.Liderazgo político para una participación efectiva y en igualdad de condiciones105","v.Political leadership for an effective and equal participation105",NA,NA
"vi.Ciudadanía comprometida con el combate hacia la violencia en todos los frentes y escenarios106","vi. Citizenship committed to the fight against violence on all fronts and in all scenarios106",NA,NA
"VIII.JÓVENES COMO PROTAGONISTAS DE LA TRANSFORMACIÓN DE MÉXICO108","VIII.YOUNG PEOPLE AS PROTAGONISTS OF MEXICO'S TRANSFORMATION108",NA,NA
"i.Oportunidades para estudiar y trabajar para las y los jóvenes109","i.Study and work opportunities for youth109",NA,NA
"ii.Compromiso social y participación activa de las y los jóvenes110","ii.Social commitment and active participation of youth110",NA,NA
"iii.Diversidad cultural e inclusión para las y los jóvenes111","iii.Cultural diversity and inclusion for young people111",NA,NA
"iv.Liderazgo de las y los jóvenes en el siglo XXI111","iv.Youth leadership in the 21st century111",NA,NA
"v.Juventud emprendedora, innovadora y desarrolladora de tecnologías 112","v.Entrepreneurial, innovative and technology-developing youth 112",NA,NA
"vi.Retos y oportunidades de la sociedad del conocimiento para los jóvenes113","vi.Challenges and opportunities of the knowledge society for youth113",NA,NA
"vii.Atención a las y los jóvenes infractores de la ley y procedimientos de reinserción en la sociedad113","vii.Care for juvenile offenders and procedures for reintegration into society113",NA,NA
"viii.Las y los jóvenes y la atención de adicciones y la salud114","viii.Young people and addiction and health care114",NA,NA
"IX.MÉXICO, PROTAGONISTA INTERNACIONAL RESPONSABLE115","IX.MEXICO, A RESPONSIBLE INTERNATIONAL PLAYER115",NA,NA
"i.Seguridad nacional garante del Estado democrático de derecho116","i.National security as a guarantor of the democratic rule of law116",NA,NA
"ii.Respuestas binacionales a los desafíos de la frontera Norte117","ii.Binational responses to the challenges of the northern border117",NA,NA
"iii.Retos de la frontera Sur atendidos con visión multilateral119","iii.Challenges of the southern border addressed with a multilateral approach119",NA,NA
"iv.América Latina, identidad y retos comunes121","iv.Latin America, identity and common challenges121",NA,NA
"v.Asia y Europa, aliados y oportunidades estratégicas122","v.Asia and Europe, allies and strategic opportunities122",NA,NA
"vi.Compromisos y corresponsabilidad con Organismos internacionales 123","vi.Commitments and co-responsibility with international organizations 123",NA,NA
"vii.Migrantes y la defensa de sus derechos124","vii.Migrants and the defense of their rights124",NA,NA
"X.RETOS NACIONALES, SOLUCIONES REGIONALES Y LOCALES125","X.NATIONAL CHALLENGES, REGIONAL AND LOCAL SOLUTIONS125",NA,NA
"i.Conectividad regional para la competitividad nacional126","i.Regional connectivity for national competitiveness126",NA,NA
"ii.Desarrollo regional, clústeres económicos y realineación de la oferta educativa a las vocaciones productivas regionales127","ii.Regional development, economic clusters and realignment of educational offerings to regional productive vocations127",NA,NA
"iii.Desarrollo de proveedores con enfoque regional128","iii.Supplier development with a regional focus128",NA,NA
"iv.Ciudades medias del siglo XXI y fortalecimiento municipal129","iv.Medium-sized cities of the 21st century and municipal strengthening129",NA,NA
"v.Coordinación intergubernamental para el desarrollo metropolitano129","v.Intergovernmental coordination for metropolitan development129",NA,NA
"XI.SOCIEDAD DIGITAL, RETOS Y OPORTUNIDADES PARA MÉXICO130","XI.DIGITAL SOCIETY, CHALLENGES AND OPPORTUNITIES FOR MEXICO130",NA,NA
"i.Brecha digital, cobertura universal como principio fundamental para eliminarla131","i.Digital divide, universal coverage as a fundamental principle for its elimination131",NA,NA
"ii.Alfabetización digital y acceso abierto a contenidos educativos132","ii.Digital literacy and open access to educational content132",NA,NA
"iii.Medios digitales, transparencia y protección de datos personales133","iii.Digital media, transparency and personal data protection133",NA,NA
"iv.Gobierno electrónico abierto, ágil y seguro134","iv.Open, agile and secure e-government134",NA,NA
"v.Herramientas digitales para el fortalecimiento de la productividad y la economía135","v.Digital tools for strengthening productivity and the economy135",NA,NA
"vi.Protección de la propiedad intelectual135","vi.Protection of intellectual property135",NA,NA
"PRESENTACIÓN","PRESENTATION","H",NA
"El diseño de la oferta política partidaria, por tanto, de la plataforma electoral y de los programas de gobierno de un proyecto serio con visión de Estado, debe tener como horizonte contribuir a la gobernabilidad democrática del país.","The design of the party political offer, therefore, of the electoral platform and of the government programs of a serious project with a State vision, must have as its horizon to contribute to the democratic governance of the country.","305.3",NA
"El cúmulo de objetivos, metas y compromisos que construyen la presente propuesta cumplen con tres condiciones principales: responder desde la perspectiva propia a la agenda de las y los electores;","The set of objectives, goals and commitments that make up this proposal meet three main conditions: to respond to the voters' agenda from their own perspective; to","305.1",NA
"tener viabilidad jurídica, política, económica y social y, en consecuencia,","have legal, political, economic and social viability; and, consequently, to","305.1",NA
"ser capaces de estimular la generación de expectativas racionales positivas en los distintos públicos votantes hacia los colores de estos planteamientos.","be able to stimulate the generation of positive rational expectations in the different voting publics towards the colors of these proposals.","305.1",NA
"Nuestra apuesta está enfocada a favorecer la creación de confianza en el liderazgo partidista, de gobierno y en sus candidatos y candidatas, como eje central de la gobernabilidad referida.","Our bet is focused on favoring the creation of trust in the party leadership, in the government and in its candidates, as a central axis of the referred governance.","305.1",NA
"En Nueva Alianza estamos conscientes de que el México de hoy exige una visión de futuro, una educación de calidad,","In Nueva Alianza we are aware that today's Mexico demands a vision of the future, quality education,","506",NA
"servicios sociales eficientes y un gobierno  que promueva y garantice el bienestar de la población.","efficient social services and a government that promotes and guarantees the well-being of the population.","504",NA
"Entendemos que es necesaria una concepción que conforme una visión integral de la nación y sus ingentes necesidades.","We understand that a conception that conforms an integral vision of the nation and its enormous needs is necessary.","305.1",NA
"Sabemos que es requisito indispensable incluir de manera transversal en nuestras propuestas a la competitividad y equidad sociales, calidad de vida y bienestar de la población;","We know that it is essential to include social competitiveness and equity, quality of life and well-being of the population in our proposals in a cross-cutting manner;","504",NA
"así como a la cohesión, el tejido social y la integración de la nación.","as well as to the cohesion, social fabric and integration of the nation.","601.1",NA
"Hoy más que nunca, las condiciones del país y el escenario electoral exigen que Nueva Alianza genere una plataforma programática y una propuesta política que atienda a una situación social convulsa y necesitada de una orientación precisa en políticas públicas.","Today more than ever, the conditions of the country and the electoral scenario demand that Nueva Alianza generates a programmatic platform and a political proposal that addresses a convulsive social situation in need of a precise orientation in public policies.","305.1",NA
"Es necesario resaltar que el Estado en todos sus ámbitos y niveles de gobierno debe ofrecer a la población, en su conjunto, salidas viables y dignas a la crisis que se vive.","It is necessary to emphasize that the State in all its spheres and levels of government must offer the population, as a whole, viable and dignified solutions to the current crisis.","305.3",NA
"Es indispensable darle a la educación un lugar privilegiado en este proceso de recuperación del tejido social de la nación, recuperar la dignidad del magisterio y su prestigio en la comunidad.","It is essential to give education a privileged place in this process of recovery of the nation's social fabric, to recover the dignity of the teaching profession and its prestige in the community.","506",NA
"Se requiere asegurar servicios sociales universales, eficientes y oportunos;","It is necessary to ensure universal, efficient and timely social services;","504",NA
"se deben combatir todas las expresiones de corrupción en los ámbitos público y privado,","all expressions of corruption in the public and private spheres must be combated, and","304",NA
"derrotar al crimen organizado, cuya influencia transita por las venas abiertas de la sociedad.","organized crime, whose influence runs through the open veins of society, must be defeated.","605.1",NA
"Así mismo se necesita generar oportunidades de empleo bien remunerado y adecuado a todos aquellos y aquellas que aspiran ingresar al mercado laboral.","It is also necessary to generate well-paid and adequate employment opportunities for all those who aspire to enter the labor market.","701",NA
"Por otro lado, es preciso asegurar el respeto a los derechos humanos","On the other hand, it is necessary to ensure respect for human rights","201.2",NA
"y garantizar la igualdad de derechos para mujeres y hombres en todos los ámbitos de la sociedad.","and guarantee equal rights for women and men in all areas of society.","503",NA
"Nueva Alianza, sus candidatas y candidatos, impulsarán propuestas novedosas y audaces ante los nuevos retos que exige la consolidación de una institucionalidad democrática.","Nueva Alianza, its candidates, will promote innovative and bold proposals in the face of the new challenges that the consolidation of democratic institutionality demands.","305.1",NA
"Comprometidos con las mejores causas del país, además de los temas ya enunciados, también se promoverán propuestas de legislación nacionales y locales.","Committed to the best causes of the country, in addition to the topics already mentioned, we will also promote proposals for national and local legislation.","305.1",NA
"Se preparan por tanto, iniciativas que serán parte del acervo de propuestas que impulsarán diputadas y diputados en torno al nuevo urbanismo, a la participación ciudadana, a un sistema político representativo de las minorías, entre otras.","Therefore, initiatives are being prepared that will be part of the proposals that will be promoted by deputies regarding new urban planning, citizen participation, and a political system representative of minorities, among others.","305.1",NA
"Sabemos que el país vive una coyuntura crítica en su proceso de desarrollo, con riesgos y oportunidades en todos los ámbitos.","We know that the country is going through a critical juncture in its development process, with risks and opportunities in all areas.","305.1",NA
"Del rumbo que México siga en los próximos años dependerá el bienestar de todos los mexicanos.","The welfare of all Mexicans will depend on the direction Mexico takes in the coming years.","305.1",NA
